Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
NCU04439 Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.133		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04440 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.020		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04442 Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.071	16-20	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04443 Ntermext	0.908	Possessing mitochondrial presequence	87(MPP), 88(Icp55)	0.161		19-28-high	-	-	-	-	-	-	-	-	-	-	16-21	-	-	-	
NCU04444 Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.056		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04445 Ntermext	0.000	No mitochondrial presequence	18(MPP), 19(Icp55)	-0.167		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04446 Ntermext	0.000	No mitochondrial presequence	44(MPP)	-0.114		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04447 Ntermext	0.003	No mitochondrial presequence	19(MPP)	0.105		16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04448 Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.000	49-53,79-83	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04449 Ntermext	0.000	No mitochondrial presequence	85(MPP)	0.035	15-19,26-30,94-98	6-15-low	-	-	-	-	-	-	-	-	21-26	-	-	-	-	-	
NCU04450 Ntermext	0.015	No mitochondrial presequence	12(MPP)	0.250	5-9,25-29	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04451 Ntermext	0.243	No mitochondrial presequence	8(MPP)	0.125	5-9	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04452 Ntermext	0.087	No mitochondrial presequence	34(MPP)	0.118		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04453 Ntermext	0.000	No mitochondrial presequence	79(MPP)	-0.013	23-27	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04454 Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.071		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04455 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.111		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04456 Ntermext	0.045	No mitochondrial presequence	26(MPP)	0.077	1-5	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
NCU04457 Ntermext	0.011	No mitochondrial presequence	17(MPP)	0.000	14-18,29-33	14-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04459 Ntermext	0.013	No mitochondrial presequence	36(MPP)	0.111		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04460 Ntermext	0.016	No mitochondrial presequence	61(MPP)	0.049		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04461 Ntermext	0.003	No mitochondrial presequence	61(MPP)	0.016	20-24	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04462 Ntermext	0.000	No mitochondrial presequence	69(MPP)	0.029	19-23	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04463 Ntermext	0.066	No mitochondrial presequence	33(MPP)	0.061	30-34	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04464 Ntermext	0.070	No mitochondrial presequence	43(MPP)	0.116		20-29-low	-	-	-	-	-	-	-	-	-	-	5-10	-	-	-	
NCU04465 Ntermext	0.000	No mitochondrial presequence	64(MPP)	-0.125		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04466 Ntermext	0.005	No mitochondrial presequence	86(MPP)	-0.070	86-90	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04467 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.000		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04468 Ntermext	0.049	No mitochondrial presequence	11(MPP)	0.091		19-28-low	-	-	-	-	-	-	-	21-26	-	20-25	-	-	-	-	
NCU04469 Ntermext	0.000	No mitochondrial presequence	73(MPP)	-0.041		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04470 Ntermext	0.006	No mitochondrial presequence	93(MPP)	-0.032	64-68,86-90	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04471 Ntermext	0.004	No mitochondrial presequence	19(MPP)	0.158	70-74	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04472 Ntermext	0.016	No mitochondrial presequence	31(MPP), 32(Icp55)	0.000	1-5,57-61,60-64,74-78	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04473 Ntermext	0.826	Possessing mitochondrial presequence	40(MPP)	0.125	47-51,66-70	8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04474 Ntermext	0.000	No mitochondrial presequence	13(MPP)	0.000	84-88	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04475 Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.026	55-59	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04476 Ntermext	0.000	No mitochondrial presequence	17(MPP)	-0.118	89-93	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04477 Ntermext	0.029	No mitochondrial presequence	27(MPP)	0.000	76-80	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04478 Ntermext	0.000	No mitochondrial presequence	36(MPP)	-0.028	45-49	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04479 Ntermext	0.000	No mitochondrial presequence	47(MPP)	0.043		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04480 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.020		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04481 Ntermext	0.270	No mitochondrial presequence	48(MPP)	0.167	5-9,65-69,72-76	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04482 Ntermext	0.058	No mitochondrial presequence	81(MPP)	0.037	13-17	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04483 Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.051	55-59,85-89	20-29-low	-	5-10	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04484 Ntermext	0.000	No mitochondrial presequence	46(MPP), 47(Icp55)	-0.022		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04485 Ntermext	0.016	No mitochondrial presequence	26(MPP)	0.038	83-87	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04486 Ntermext	0.074	No mitochondrial presequence	9(MPP)	0.333	21-25	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04487 Ntermext	0.003	No mitochondrial presequence	72(MPP)	-0.042	27-31,69-73,95-99	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04488 Ntermext	0.029	No mitochondrial presequence	22(MPP)	0.136	7-11,22-26	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04490 Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.000	28-32,71-75	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04491 Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04492 Ntermext	0.067	No mitochondrial presequence	27(MPP), 28(Icp55)	0.074		15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04493 Ntermext	0.004	No mitochondrial presequence	11(MPP)	0.091		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04494 Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.062		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04495 Ntermext	0.000	No mitochondrial presequence	42(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04496 Ntermext	0.000	No mitochondrial presequence	14(MPP), 15(Icp55)	-0.071		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04497 Ntermext	0.146	No mitochondrial presequence	14(MPP)	0.071	37-41	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04498 Ntermext	0.004	No mitochondrial presequence	46(MPP)	0.022	8-12	2-12-high	-	-	-	-	-	-	-	-	-	-	-	7-12	-	-	
NCU04499 Ntermext	0.038	No mitochondrial presequence	20(MPP)	0.250	30-34	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04500 Ntermext	0.003	No mitochondrial presequence	43(MPP)	0.023		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04501 Ntermext	0.005	No mitochondrial presequence	28(MPP)	0.143	37-41	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04502 Ntermext	0.142	No mitochondrial presequence	42(MPP), 50(Oct1)	0.119	54-58	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04503 Ntermext	0.009	No mitochondrial presequence	10(MPP)	0.600	55-59,87-91	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04504 Ntermext	0.000	No mitochondrial presequence	7(MPP)	0.571	15-19	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04505 Ntermext	0.000	No mitochondrial presequence	29(MPP)	-0.034		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04506 Ntermext	0.010	No mitochondrial presequence	39(MPP), 40(Icp55)	0.077	7-11	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04507 Ntermext	0.191	No mitochondrial presequence	12(MPP)	0.083		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04508 Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.000		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04509 Ntermext	0.019	No mitochondrial presequence	14(MPP)	0.000		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04510 Ntermext	0.211	No mitochondrial presequence	43(MPP)	0.047	27-31,81-85	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04511 Ntermext	0.000	No mitochondrial presequence	22(MPP)	-0.182	36-40	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04512 Ntermext	0.000	No mitochondrial presequence	47(MPP)	-0.106	30-34	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04513 Ntermext	0.043	No mitochondrial presequence	27(MPP)	0.148	11-15	5-14-high	-	-	-	-	-	-	-	-	-	-	-	10-15	-	-	
NCU04514 Ntermext	0.031	No mitochondrial presequence	47(MPP), 48(Icp55)	0.128		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04515 Ntermext	0.000	No mitochondrial presequence	21(MPP)	-0.095		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04516 Ntermext	0.007	No mitochondrial presequence	10(MPP)	0.200	7-11	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04518 Ntermext	0.000	No mitochondrial presequence	24(MPP)	0.083	87-91	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04519 Ntermext	0.004	No mitochondrial presequence	12(MPP)	-0.083	9-13	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04520 Ntermext	0.000	No mitochondrial presequence	56(MPP)	0.018	35-39	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04521 Ntermext	0.868	Possessing mitochondrial presequence	23(MPP)	0.174	8-12	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04522 Ntermext	0.003	No mitochondrial presequence	53(MPP)	0.075		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04523 Ntermext	0.009	No mitochondrial presequence	42(MPP)	0.190	26-30	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04524 Ntermext	0.000	No mitochondrial presequence	61(MPP)	-0.033	6-10	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04525 Ntermext	0.000	No mitochondrial presequence	31(MPP)	0.032		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04526 Ntermext	0.012	No mitochondrial presequence	14(MPP)	0.143	18-22	18-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04528 Ntermext	0.000	No mitochondrial presequence	87(MPP)	0.023		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04529 Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.018		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04531 Ntermext	0.000	No mitochondrial presequence	53(MPP), 54(Icp55)	-0.019	27-31	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04532 Ntermext	0.004	No mitochondrial presequence	52(MPP)	0.115	19-23,59-63	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04533 Ntermext	0.000	No mitochondrial presequence	66(MPP), 74(Oct1)	-0.015		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04534 Ntermext	0.007	No mitochondrial presequence	18(MPP)	0.111	1-5,22-26	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04535 Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.036	47-51,53-57	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04537 Ntermext	0.000	No mitochondrial presequence	19(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04538 Ntermext	0.000	No mitochondrial presequence	77(MPP)	-0.026		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04539 Ntermext	0.028	No mitochondrial presequence	36(MPP)	0.028	1-5,4-8,80-84	1-12-high	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
NCU04540 Ntermext	0.009	No mitochondrial presequence	60(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04541 Ntermext	0.135	No mitochondrial presequence	29(MPP)	0.103	1-5,66-70	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04542 Ntermext	0.000	No mitochondrial presequence	50(MPP)	0.060		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04543 Ntermext	0.006	No mitochondrial presequence	58(MPP)	0.017	26-30	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04544 Ntermext	0.000	No mitochondrial presequence	7(MPP)	-0.143	13-17,28-32	9-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04545 Ntermext	0.010	No mitochondrial presequence	24(MPP)	0.042		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04546 Ntermext	0.000	No mitochondrial presequence	37(MPP)	-0.081		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04547 Ntermext	0.106	No mitochondrial presequence	26(MPP)	0.038	64-68	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04548 Ntermext	0.162	No mitochondrial presequence	30(MPP), 38(Oct1)	0.267		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04549 Ntermext	0.016	No mitochondrial presequence	90(MPP)	0.022		19-28-low	-	-	-	-	-	-	22-27	-	-	21-26	-	-	-	-	
NCU04550 Ntermext	0.008	No mitochondrial presequence	30(MPP), 31(Icp55)	0.100		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04551 Ntermext	0.006	No mitochondrial presequence	52(MPP)	0.096		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04552 Ntermext	0.014	No mitochondrial presequence	43(MPP)	0.349	64-68	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04553 Ntermext	0.032	No mitochondrial presequence	43(MPP)	-0.023		21-30-low	-	-	-	-	-	-	-	4-9	-	3-8	-	-	-	-	
NCU04554 Ntermext	0.003	No mitochondrial presequence	15(MPP)	0.067		16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04555 Ntermext	0.000	No mitochondrial presequence	94(MPP)	-0.011		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04556 Ntermext	0.097	No mitochondrial presequence	28(MPP)	0.036	18-22,25-29,39-43	1-10-low	-	-	-	-	-	-	-	-	23-28	-	22-27	-	-	-	
NCU04557 Ntermext	0.038	No mitochondrial presequence	19(MPP)	0.263	71-75,88-92	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04558 Ntermext	0.005	No mitochondrial presequence	27(MPP), 28(Icp55)	0.111	76-80	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04559 Ntermext	0.000	No mitochondrial presequence	59(MPP)	-0.051	50-54	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04560 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.111		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04561 Ntermext	0.582	Possessing mitochondrial presequence	24(MPP)	0.042	72-76	12-21-low	-	-	-	-	-	-	16-21,21-26	-	-	15-20,20-25	-	-	-	-	
NCU04563 Ntermext	0.012	No mitochondrial presequence	10(MPP)	0.100		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04566 Ntermext	0.005	No mitochondrial presequence	12(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04569 Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.167	69-73,88-92,92-96	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04570 Ntermext	0.061	No mitochondrial presequence	22(MPP)	0.045	46-50	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04571 Ntermext	0.032	No mitochondrial presequence	31(MPP)	0.065	65-69	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04572 Ntermext	0.076	No mitochondrial presequence	57(MPP)	0.123	25-29	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04573 Ntermext	0.000	No mitochondrial presequence	68(MPP)	-0.103		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04574 Ntermext	0.000	No mitochondrial presequence	47(MPP)	0.043	94-98	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04575 Ntermext	0.005	No mitochondrial presequence	64(MPP)	0.000		18-27-low	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
NCU04576 Ntermext	0.207	No mitochondrial presequence	15(MPP)	0.200	68-72	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04577 Ntermext	0.901	Possessing mitochondrial presequence	19(MPP), 27(Oct1)	0.263	5-9	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04578 Ntermext	0.996	Possessing mitochondrial presequence	23(MPP), 24(Icp55)	0.261	8-12,61-65	6-15-high	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
NCU04579 Ntermext	0.257	No mitochondrial presequence	51(MPP), 59(Oct1)	0.118	14-18,38-42	3-12-low	-	-	-	-	-	-	-	18-23	-	17-22	-	13-18	-	-	
NCU04580 Ntermext	0.003	No mitochondrial presequence	64(MPP)	0.062	62-66	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04581 Ntermext	0.004	No mitochondrial presequence	33(MPP), 34(Icp55)	0.061		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04583 Ntermext	0.000	No mitochondrial presequence	59(MPP)	0.102	1-5,60-64	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04584 Ntermext	0.030	No mitochondrial presequence	32(MPP)	0.031		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04585 Ntermext	0.040	No mitochondrial presequence	7(MPP)	0.286	91-95	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04586 Ntermext	0.003	No mitochondrial presequence	48(MPP), 49(Icp55)	0.000	45-49,71-75	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04588 Ntermext	0.072	No mitochondrial presequence	37(MPP), 38(Icp55)	0.081		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04589 Ntermext	0.000	No mitochondrial presequence	25(MPP)	-0.080	39-43	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04590 Ntermext	0.000	No mitochondrial presequence	95(MPP)	0.053	58-62	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04591 Ntermext	0.015	No mitochondrial presequence	56(MPP)	0.000		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04592 Ntermext	0.011	No mitochondrial presequence	25(MPP), 26(Icp55)	0.080	22-26,70-74	9-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04593 Ntermext	0.005	No mitochondrial presequence	20(MPP)	0.050	17-21	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04594 Ntermext	0.184	No mitochondrial presequence	46(MPP)	0.109	7-11,34-38	6-15-high	-	13-18	-	-	-	11-16	-	-	-	10-15,25-30	-	-	-	-	
NCU04595 Ntermext	0.405	Possessing mitochondrial presequence	14(MPP)	0.143	11-15	11-20-high	-	-	-	-	-	-	14-19	-	-	-	-	-	-	-	
NCU04596 Ntermext	0.050	No mitochondrial presequence	24(MPP)	0.292	31-35	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04597 Ntermext	0.000	No mitochondrial presequence	59(MPP)	-0.017		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04598 Ntermext	0.000	No mitochondrial presequence	72(MPP)	0.000		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04600 Ntermext	0.000	No mitochondrial presequence	63(MPP)	-0.048		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04601 Ntermext	0.010	No mitochondrial presequence	20(MPP), 21(Icp55)	0.050	17-21,86-90	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04602 Ntermext	0.250	No mitochondrial presequence	45(MPP)	0.133		14-23-low	-	-	-	-	-	-	-	24-29	-	23-28	-	-	-	-	
NCU04603 Ntermext	0.030	No mitochondrial presequence	37(MPP)	0.135	51-55	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04604 Ntermext	0.003	No mitochondrial presequence	19(MPP)	0.211	7-11	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04605 Ntermext	0.040	No mitochondrial presequence	68(MPP)	0.044	3-7	8-17-low	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
NCU04606 Ntermext	0.313	No mitochondrial presequence	36(MPP)	0.083		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04607 Ntermext	0.009	No mitochondrial presequence	31(MPP)	0.097		3-12-low	-	-	-	-	-	-	19-24	-	-	-	-	-	-	-	
NCU04608 Ntermext	0.000	No mitochondrial presequence	47(MPP)	-0.043		11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04609 Ntermext	0.533	Possessing mitochondrial presequence	20(MPP), 21(Icp55)	0.150	8-12,32-36	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04610 Ntermext	0.271	No mitochondrial presequence	30(MPP)	0.100	54-58	5-14-high	-	-	-	-	-	-	10-15	-	-	-	-	-	-	9-14	
NCU04611 Ntermext	0.000	No mitochondrial presequence	78(MPP)	-0.397		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04612 Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.022		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04613 Ntermext	0.006	No mitochondrial presequence	54(MPP), 55(Icp55)	0.130		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04614 Ntermext	0.045	No mitochondrial presequence	50(MPP), 51(Icp55)	0.160		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04615 Ntermext	0.000	No mitochondrial presequence	73(MPP)	0.027		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04616 Ntermext	0.004	No mitochondrial presequence	33(MPP)	0.121		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04617 Ntermext	0.000	No mitochondrial presequence	76(MPP)	-0.105		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04618 Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.100	51-55	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04619 Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.122		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04620 Ntermext	0.096	No mitochondrial presequence	26(MPP)	0.231	23-27	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04621 Ntermext	0.965	Possessing mitochondrial presequence	21(MPP)	0.333	11-15,18-22	10-23-high	-	-	-	-	-	-	-	-	16-21	-	15-20	-	-	-	
NCU04622 Ntermext	0.000	No mitochondrial presequence	60(MPP)	0.017	10-14	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04623 Ntermext	0.009	No mitochondrial presequence	25(MPP)	0.240		3-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04624 Ntermext	0.017	No mitochondrial presequence	87(MPP)	0.023		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04625 Ntermext	0.035	No mitochondrial presequence	61(MPP), 62(Icp55)	0.082	85-89	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04626 Ntermext	0.061	No mitochondrial presequence	12(MPP)	0.250	9-13,44-48,73-77	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04627 Ntermext	0.008	No mitochondrial presequence	82(MPP)	0.134	79-83	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04628 Ntermext	0.000	No mitochondrial presequence	72(MPP)	-0.014		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU04630 Ntermext	0.007	No mitochondrial presequence	29(MPP)	0.000		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
