Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
YHR043C Protein	0.000	No mitochondrial presequence	34(MPP)	-0.029	28-32,55-59	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR044C Protein	0.000	No mitochondrial presequence	58(MPP)	-0.052	24-28,28-32,55-59	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR045W Protein	0.004	No mitochondrial presequence	34(MPP), 35(Icp55)	0.000		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR046C Protein	0.000	No mitochondrial presequence	42(MPP)	0.024	8-12,53-57	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR047C Protein	0.000	No mitochondrial presequence	25(MPP), 26(Icp55)	-0.040		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR048W Protein	0.000	No mitochondrial presequence	66(MPP)	-0.136	70-74	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR049W Protein	0.000	No mitochondrial presequence	30(MPP)	0.133	5-9,28-32,70-74	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR049C-A Protein	0.480	Possessing mitochondrial presequence	55(MPP)	0.218	23-27,37-41,77-81	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR050W Protein	0.000	No mitochondrial presequence	38(MPP)	-0.132	54-58,57-61	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR050W-A Protein	0.239	No mitochondrial presequence	24(MPP)	0.167	29-33	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR051W Protein	0.997	Possessing mitochondrial presequence	39(MPP), 40(Icp55)	0.231	2-6,69-73,88-92,91-95	2-11-high	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
YHR052W Protein	0.000	No mitochondrial presequence	35(MPP)	0.229	37-41	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR052W-A Protein	0.533	Possessing mitochondrial presequence	9(MPP), 17(Oct1)	0.222	29-33,44-48	20-29-high	8-13	5-10	-	-	-	3-8	-	-	-	-	-	-	-	2-7	
YHR053C Protein	0.000	No mitochondrial presequence	30(MPP)	-0.067		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR054C Protein	0.000	No mitochondrial presequence	80(MPP)	-0.062		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR054W-A Protein	0.533	Possessing mitochondrial presequence	9(MPP), 17(Oct1)	0.222	29-33,44-48	20-29-high	8-13	5-10	-	-	-	3-8	-	-	-	-	-	-	-	2-7	
YHR055C Protein	0.000	No mitochondrial presequence	30(MPP)	-0.067		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR056C Protein	0.009	No mitochondrial presequence	22(MPP)	0.318		1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR056W-A Protein	0.147	No mitochondrial presequence	34(MPP)	0.059	57-61,69-73	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR057C Protein	0.000	No mitochondrial presequence	52(MPP)	-0.115	49-53,57-61,86-90	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR058C Protein	0.000	No mitochondrial presequence	51(MPP), 52(Icp55)	-0.039		16-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR059W Protein	0.999	Possessing mitochondrial presequence	27(MPP)	0.185	20-24	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR060W Protein	0.000	No mitochondrial presequence	48(MPP)	-0.083	17-21	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR061C Protein	0.000	No mitochondrial presequence	38(MPP)	-0.026	26-30	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR062C Protein	0.014	No mitochondrial presequence	68(MPP)	0.029	38-42	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	25-30	
YHR063C Protein	0.000	No mitochondrial presequence	58(MPP)	0.086	56-60	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR063W-A Protein	0.061	No mitochondrial presequence	27(MPP)	0.074	24-28,53-57,72-76	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR064C Protein	0.000	No mitochondrial presequence	72(MPP)	-0.042	83-87	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR065C Protein	0.000	No mitochondrial presequence	25(MPP)	0.160	1-5	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR066W Protein	0.043	No mitochondrial presequence	10(MPP)	0.600	79-83	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR067W Protein	0.727	Possessing mitochondrial presequence	17(MPP)	0.176		17-26-high	-	-	-	-	-	-	-	-	23-28	-	-	-	-	-	
YHR068W Protein	0.000	No mitochondrial presequence	77(MPP)	-0.052		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR069C Protein	0.000	No mitochondrial presequence	11(MPP)	0.091	91-95	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR069C-A Protein	0.000	No mitochondrial presequence	89(MPP)	0.011	52-56	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR070W Protein	0.491	Possessing mitochondrial presequence	14(MPP)	0.214	11-15,76-80	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	11-16	-	
YHR070C-A Protein	0.007	No mitochondrial presequence	12(MPP), 13(Icp55)	0.167		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR071W Protein	0.003	No mitochondrial presequence	67(MPP), 68(Icp55)	0.045	80-84	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR071C-A Protein	0.059	No mitochondrial presequence	69(MPP), 77(Oct1)	0.072	34-38,56-60,63-67,88-92	15-24-low	-	-	-	-	-	-	-	19-24	-	-	-	-	-	-	
YHR072W Protein	0.006	No mitochondrial presequence	65(MPP)	-0.046	83-87	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR072W-A Protein	0.009	No mitochondrial presequence	35(MPP)	0.086		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR073W Protein	0.027	No mitochondrial presequence	10(MPP)	-0.100	12-16,53-57	12-25-low	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
YHR073W-A Protein	0.047	No mitochondrial presequence	43(MPP)	0.140	1-5,52-56	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR073C-B Protein	0.048	No mitochondrial presequence	6(MPP)	0.000	10-14	3-14-high	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
YHR074W Protein	0.003	No mitochondrial presequence	26(MPP)	-0.038	1-5,54-58	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
YHR075C Protein	0.000	No mitochondrial presequence	54(MPP), 55(Icp55)	-0.056		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR076W Protein	0.579	Possessing mitochondrial presequence	31(MPP), 39(Oct1)	0.161		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR077C Protein	0.000	No mitochondrial presequence	6(MPP)	0.000	65-69	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR078W Protein	0.003	No mitochondrial presequence	86(MPP)	0.023	22-26,66-70	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR079C Protein	0.012	No mitochondrial presequence	32(MPP)	0.125		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR079C-A Protein	0.023	No mitochondrial presequence	66(MPP)	0.030	25-29	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR080C Protein	0.049	No mitochondrial presequence	18(MPP)	0.222		10-19-high	-	-	-	-	-	-	-	-	-	14-19	-	-	-	-	
YHR081W Protein	0.024	No mitochondrial presequence	13(MPP), 14(Icp55)	0.000	14-18,50-54	12-21-high	-	-	-	-	-	-	-	10-15	-	-	-	-	-	-	
YHR082C Protein	0.000	No mitochondrial presequence	43(MPP)	-0.023	45-49	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR083W Protein	0.004	No mitochondrial presequence	41(MPP), 42(Icp55)	0.000	11-15	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR084W Protein	0.000	No mitochondrial presequence	62(MPP)	-0.032	60-64,88-92	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR085W Protein	0.011	No mitochondrial presequence	30(MPP)	0.400		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR086W Protein	0.007	No mitochondrial presequence	18(MPP)	0.167		14-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR086W-A Protein	0.004	No mitochondrial presequence	40(MPP)	0.100	48-52	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR087W Protein	0.000	No mitochondrial presequence	88(MPP)	-0.080	4-8	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR088W Protein	0.000	No mitochondrial presequence	84(MPP)	-0.012	81-85	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR089C Protein	0.012	No mitochondrial presequence	28(MPP)	0.250		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR090C Protein	0.000	No mitochondrial presequence	55(MPP)	-0.055	49-53	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR091C Protein	0.996	Possessing mitochondrial presequence	50(MPP)	0.140	77-81	13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR092C Protein	0.000	No mitochondrial presequence	42(MPP)	-0.167		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR093W Protein	0.033	No mitochondrial presequence	33(MPP)	0.121	90-94	21-30-high	-	-	-	5-10	-	-	-	-	-	-	-	-	-	-	
YHR094C Protein	0.000	No mitochondrial presequence	26(MPP)	-0.038		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR095W Protein	0.004	No mitochondrial presequence	14(MPP)	0.143	36-40	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR096C Protein	0.000	No mitochondrial presequence	6(MPP)	-0.333		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR097C Protein	0.012	No mitochondrial presequence	24(MPP)	0.083		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR098C Protein	0.003	No mitochondrial presequence	37(MPP)	0.081		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR099W Protein	0.005	No mitochondrial presequence	14(MPP)	-0.071	83-87	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR100C Protein	0.012	No mitochondrial presequence	12(MPP)	0.083		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR101C Protein	0.008	No mitochondrial presequence	51(MPP)	-0.020	4-8,48-52,63-67	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR102W Protein	0.000	No mitochondrial presequence	48(MPP), 49(Icp55)	0.104	50-54,82-86	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR103W Protein	0.000	No mitochondrial presequence	43(MPP)	0.023		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR104W Protein	0.036	No mitochondrial presequence	61(MPP)	0.033	59-63,76-80	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR105W Protein	0.000	No mitochondrial presequence	64(MPP)	-0.125		8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR106W Protein	0.996	Possessing mitochondrial presequence	24(MPP)	0.167	2-6,21-25	1-10-high	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
YHR107C Protein	0.000	No mitochondrial presequence	62(MPP)	0.032	80-84	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR108W Protein	0.000	No mitochondrial presequence	36(MPP)	0.139	30-34,68-72	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR109W Protein	0.121	No mitochondrial presequence	7(MPP), 8(Icp55)	-0.143	4-8	1-10-low	6-11	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR110W Protein	0.000	No mitochondrial presequence	41(MPP)	0.049	21-25	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR111W Protein	0.000	No mitochondrial presequence	31(MPP)	-0.129		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR112C Protein	0.000	No mitochondrial presequence	59(MPP)	-0.102	56-60	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR113W Protein	0.387	Possessing mitochondrial presequence	8(MPP)	0.250	58-62	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR114W Protein	0.031	No mitochondrial presequence	53(MPP)	0.019		7-16-low	20-25	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR115C Protein	0.000	No mitochondrial presequence	68(MPP)	0.015		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR116W Protein	0.010	No mitochondrial presequence	10(MPP)	0.200		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR117W Protein	0.012	No mitochondrial presequence	9(MPP)	0.000	6-10	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR118C Protein	0.004	No mitochondrial presequence	16(MPP)	0.000	6-10,44-48,91-95	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR119W Protein	0.012	No mitochondrial presequence	50(MPP)	0.120		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR120W Protein	0.910	Possessing mitochondrial presequence	21(MPP)	0.238	1-5	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR121W Protein	0.010	No mitochondrial presequence	27(MPP), 28(Icp55)	0.000	89-93	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR122W Protein	0.000	No mitochondrial presequence	21(MPP)	-0.143	63-67	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR123W Protein	0.009	No mitochondrial presequence	38(MPP)	0.053	26-30,35-39,38-42	5-14-low	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
YHR124W Protein	0.000	No mitochondrial presequence	22(MPP), 23(Icp55)	-0.227		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR125W Protein	0.118	No mitochondrial presequence	36(MPP)	0.028	92-96	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR126C Protein	0.000	No mitochondrial presequence	85(MPP)	-0.012		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR127W Protein	0.016	No mitochondrial presequence	17(MPP)	0.353	18-22	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR128W Protein	0.055	No mitochondrial presequence	27(MPP)	0.037	42-46,75-79	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR129C Protein	0.000	No mitochondrial presequence	70(MPP)	-0.029	47-51	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR130C Protein	0.020	No mitochondrial presequence	89(MPP)	-0.022	64-68	1-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR131C Protein	0.000	No mitochondrial presequence	19(MPP)	0.053		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR131W-A Protein	0.000	No mitochondrial presequence	17(MPP)	0.000	45-49	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR132C Protein	0.006	No mitochondrial presequence	37(MPP)	-0.054		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR132W-A Protein	0.000	No mitochondrial presequence	53(MPP)	0.038	37-41	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR133C Protein	0.000	No mitochondrial presequence	89(MPP)	0.045	67-71,94-98	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR134W Protein	0.004	No mitochondrial presequence	22(MPP)	0.091	29-33	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR135C Protein	0.003	No mitochondrial presequence	43(MPP)	0.023		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR136C Protein	0.003	No mitochondrial presequence	33(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR137W Protein	0.005	No mitochondrial presequence	25(MPP)	0.120		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR137C-A Protein	0.450	Possessing mitochondrial presequence	26(MPP)	0.077		8-19-high	-	-	-	-	-	-	8-13	-	-	1-6	-	-	-	-	
YHR138C Protein	0.000	No mitochondrial presequence	85(MPP)	-0.035	46-50	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR139C Protein	0.004	No mitochondrial presequence	25(MPP)	0.120		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR139C-A Protein	0.008	No mitochondrial presequence	33(MPP)	0.121	48-52,76-80	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR140W Protein	0.115	No mitochondrial presequence	29(MPP)	0.069		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR141C Protein	0.055	No mitochondrial presequence	19(MPP)	0.368		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR142W Protein	0.018	No mitochondrial presequence	51(MPP), 52(Icp55)	0.020	48-52	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR143W Protein	0.000	No mitochondrial presequence	52(MPP)	0.019		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR143W-A Protein	0.005	No mitochondrial presequence	24(MPP)	0.000		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR144C Protein	0.000	No mitochondrial presequence	67(MPP)	-0.060		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR145C Protein	0.050	No mitochondrial presequence	26(MPP)	0.077	9-13,94-98	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR146W Protein	0.000	No mitochondrial presequence	31(MPP)	-0.065		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR147C Protein	0.996	Possessing mitochondrial presequence	8(MPP), 16(Oct1)	0.250	39-43	14-23-low	7-12	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR148W Protein	0.030	No mitochondrial presequence	35(MPP)	0.114	47-51,54-58,79-83	5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR149C Protein	0.007	No mitochondrial presequence	33(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR150W Protein	0.019	No mitochondrial presequence	10(MPP)	0.100	24-28	20-29-low	-	-	-	-	-	-	15-20	-	-	-	-	-	-	-	
YHR151C Protein	0.008	No mitochondrial presequence	16(MPP)	0.062	73-77	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR152W Protein	0.037	No mitochondrial presequence	29(MPP)	0.069	70-74	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR153C Protein	0.007	No mitochondrial presequence	33(MPP)	-0.061	22-26	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR154W Protein	0.000	No mitochondrial presequence	30(MPP)	-0.033	81-85	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR155W Protein	0.013	No mitochondrial presequence	10(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR156C Protein	0.000	No mitochondrial presequence	86(MPP)	-0.128		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR157W Protein	0.004	No mitochondrial presequence	67(MPP)	0.015	46-50	13-22-low	-	-	-	-	-	-	17-22	-	-	-	-	-	-	-	
YHR158C Protein	0.005	No mitochondrial presequence	92(MPP)	0.098		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR159W Protein	0.000	No mitochondrial presequence	40(MPP)	0.025	83-87	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR160C Protein	0.084	No mitochondrial presequence	65(MPP)	0.046	11-15	8-17-high	13-18	-	-	-	-	-	-	-	-	-	-	-	11-16	-	
YHR161C Protein	0.108	No mitochondrial presequence	78(MPP), 79(Icp55)	0.038	4-8,62-66,75-79	19-28-low	-	-	5-10	-	4-9	-	-	-	-	-	-	-	-	-	
YHR162W Protein	0.355	No mitochondrial presequence	13(MPP)	0.231	10-14,93-97	6-15-high	-	21-26	-	-	-	-	-	-	8-13	-	-	-	-	-	
YHR163W Protein	0.000	No mitochondrial presequence	11(MPP)	0.000	89-93	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR164C Protein	0.000	No mitochondrial presequence	11(MPP)	0.273	84-88	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR165C Protein	0.000	No mitochondrial presequence	9(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR165W-A Protein	0.000	No mitochondrial presequence	54(MPP)	0.074	41-45	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR166C Protein	0.012	No mitochondrial presequence	19(MPP)	0.000	17-21	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR167W Protein	0.000	No mitochondrial presequence	8(MPP)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR168W Protein	0.115	No mitochondrial presequence	22(MPP), 23(Icp55)	0.136	15-19,19-23,31-35	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR169W Protein	0.009	No mitochondrial presequence	81(MPP), 82(Icp55)	0.049	9-13,28-32,33-37	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	9-14	-	
YHR170W Protein	0.000	No mitochondrial presequence	88(MPP)	-0.023	61-65	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR171W Protein	0.012	No mitochondrial presequence	6(MPP), 7(Icp55)	0.000		9-18-low	-	-	-	-	-	-	12-17	-	-	-	-	-	-	-	
YHR172W Protein	0.000	No mitochondrial presequence	15(MPP)	-0.133	22-26,74-78	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR173C Protein	0.111	No mitochondrial presequence	53(MPP)	0.019	63-67	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR174W Protein	0.011	No mitochondrial presequence	10(MPP)	0.200	3-7	2-11-high	-	-	-	-	-	-	7-12	-	-	6-11	-	2-7	-	-	
YHR175W Protein	0.014	No mitochondrial presequence	14(MPP)	0.071		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR175W-A Protein	0.005	No mitochondrial presequence	16(MPP)	0.062		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR176W Protein	0.416	Possessing mitochondrial presequence	24(MPP), 32(Oct1)	0.125	21-25,95-99	20-29-high	23-28	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR177W Protein	0.000	No mitochondrial presequence	32(MPP)	-0.125		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR178W Protein	0.000	No mitochondrial presequence	59(MPP)	0.169		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR179W Protein	0.013	No mitochondrial presequence	40(MPP)	0.075	29-33	17-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR180W Protein	0.010	No mitochondrial presequence	39(MPP), 47(Oct1)	-0.051	70-74	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR180W-A Protein	0.000	No mitochondrial presequence	29(MPP)	-0.069		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR180C-B Protein	0.036	No mitochondrial presequence	18(MPP)	0.056		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR181W Protein	0.003	No mitochondrial presequence	43(MPP), 44(Icp55)	-0.070	44-48	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR182W Protein	0.000	No mitochondrial presequence	21(MPP), 22(Icp55)	-0.190	71-75	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR182C-A Protein	0.106	No mitochondrial presequence	14(MPP)	0.143		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR183W Protein	0.000	No mitochondrial presequence	34(MPP)	-0.029	38-42	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR184W Protein	0.000	No mitochondrial presequence	38(MPP)	0.158	35-39	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR185C Protein	0.025	No mitochondrial presequence	61(MPP)	0.082		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR186C Protein	0.009	No mitochondrial presequence	47(MPP)	-0.064	63-67	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR187W Protein	0.096	No mitochondrial presequence	15(MPP), 16(Icp55)	0.133	12-16,80-84	11-20-high	-	-	-	-	-	-	-	-	10-15	-	9-14	-	-	-	
YHR188C Protein	0.000	No mitochondrial presequence	84(MPP)	-0.095	81-85	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR189W Protein	0.187	No mitochondrial presequence	44(MPP), 45(Icp55)	0.114	80-84,84-88,92-96	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR190W Protein	0.117	No mitochondrial presequence	52(MPP), 53(Icp55)	0.058	1-5,39-43,74-78	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR191C Protein	0.004	No mitochondrial presequence	19(MPP)	-0.053		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR192W Protein	0.029	No mitochondrial presequence	11(MPP)	0.182	5-9,93-97	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR193C Protein	0.000	No mitochondrial presequence	58(MPP)	0.103		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR193C-A Protein	0.069	No mitochondrial presequence	58(MPP)	0.069	38-42,90-94	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR194W Protein	0.819	Possessing mitochondrial presequence	45(MPP), 46(Icp55)	0.178	17-21	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR195W Protein	0.018	No mitochondrial presequence	9(MPP)	0.222	76-80	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR196W Protein	0.000	No mitochondrial presequence	18(MPP)	-0.056		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YHR197W Protein	0.006	No mitochondrial presequence	14(MPP)	-0.071	49-53,52-56	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	10-15	
