Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
C4_03900C_A Ntermext	0.010	No mitochondrial presequence	43(MPP)	0.093		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_03910W_A Ntermext	0.009	No mitochondrial presequence	58(MPP), 66(Oct1)	0.000	70-74	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_03920W_A Ntermext	0.264	No mitochondrial presequence	66(MPP), 67(Icp55)	0.015	86-90	5-14-high	-	-	-	-	-	-	8-13	-	-	-	-	-	-	-	
C4_03930C_A Ntermext	0.042	No mitochondrial presequence	33(MPP)	0.091		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	8-13	
C4_03940C_A Ntermext	0.046	No mitochondrial presequence	83(MPP)	0.060	65-69	6-15-high	-	-	-	-	-	-	7-12	-	-	-	-	-	-	6-11	
C4_03950C_A Ntermext	0.061	No mitochondrial presequence	42(MPP), 50(Oct1)	0.048	11-15,20-24,26-30	9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_03960W_A Ntermext	0.648	Possessing mitochondrial presequence	11(MPP), 19(Oct1)	0.091	20-24	5-14-high	-	-	-	-	-	-	-	-	-	-	-	19-24	-	-	
C4_03970W_A Ntermext	0.171	No mitochondrial presequence	30(MPP), 31(Icp55)	0.067	7-11,27-31	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_03990C_A Ntermext	0.000	No mitochondrial presequence	64(MPP)	0.078	29-33	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04000W_A Ntermext	0.000	No mitochondrial presequence	6(MPP)	-0.333		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04010W_A Ntermext	0.000	No mitochondrial presequence	12(MPP)	0.083		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04020C_A Ntermext	0.016	No mitochondrial presequence	91(MPP)	0.033	9-13	8-17-high	-	-	-	-	-	-	-	-	-	-	-	8-13	-	-	
C4_04030W_A Ntermext	0.030	No mitochondrial presequence	13(MPP)	0.077	46-50	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04040W_A Ntermext	0.077	No mitochondrial presequence	67(MPP)	0.015		11-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04050C_A Ntermext	0.004	No mitochondrial presequence	85(MPP)	0.012		12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04060W_A Ntermext	0.058	No mitochondrial presequence	16(MPP)	0.125		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04070C_A Ntermext	0.003	No mitochondrial presequence	49(MPP)	0.000		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04080C_A Ntermext	0.003	No mitochondrial presequence	7(MPP)	0.286	51-55,59-63	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04090C_A Ntermext	0.000	No mitochondrial presequence	62(MPP)	-0.016	14-18,90-94	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04100C_A Ntermext	0.021	No mitochondrial presequence	32(MPP)	0.125		15-24-high	-	-	-	-	-	-	-	-	17-22	-	-	-	-	-	
C4_04110W_A Ntermext	0.007	No mitochondrial presequence	21(MPP)	0.048	18-22,66-70	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04120C_A Ntermext	0.006	No mitochondrial presequence	59(MPP)	0.017	19-23	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04130W_A Ntermext	0.513	Possessing mitochondrial presequence	45(MPP), 53(Oct1)	0.200	42-46	5-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04140W_A Ntermext	0.010	No mitochondrial presequence	8(MPP)	0.125	62-66	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04150C_A Ntermext	0.297	No mitochondrial presequence	41(MPP)	0.171		2-11-low	12-17	9-14	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04160W_A Ntermext	0.992	Possessing mitochondrial presequence	26(MPP)	0.192	1-5,10-14	10-19-high	-	-	-	-	1-6	-	-	4-9	-	-	-	-	-	-	
C4_04170C_A Ntermext	0.000	No mitochondrial presequence	82(MPP), 83(Icp55)	-0.012		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04180C_A Ntermext	0.072	No mitochondrial presequence	47(MPP)	0.043	14-18,44-48	14-23-high	-	-	-	-	-	-	17-22	-	-	-	-	-	-	-	
C4_04190C_A Ntermext	0.000	No mitochondrial presequence	35(MPP)	-0.029	9-13	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04200C_A Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.000	17-21,55-59	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04210C_A Ntermext	0.000	No mitochondrial presequence	33(MPP)	-0.030	78-82,87-91,90-94	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04220W_A Ntermext	0.000	No mitochondrial presequence	23(MPP)	0.043		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04230W_A Ntermext	0.000	No mitochondrial presequence	71(MPP)	-0.085		10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04240C_A Ntermext	0.000	No mitochondrial presequence	18(MPP)	-0.056		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04250W_A Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.067	32-36	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04260C_A Ntermext	0.003	No mitochondrial presequence	81(MPP)	-0.062		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04270W_A Ntermext	0.000	No mitochondrial presequence	81(MPP)	0.025	53-57	3-14-low	-	-	-	-	-	2-7	-	-	-	1-6	-	-	-	-	
C4_04280C_A Ntermext	0.012	No mitochondrial presequence	51(MPP)	0.000	80-84	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04290W_A Ntermext	0.075	No mitochondrial presequence	8(MPP)	0.125		15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04300C_A Ntermext	0.552	Possessing mitochondrial presequence	16(MPP)	0.312	37-41	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04310W_A Ntermext	0.850	Possessing mitochondrial presequence	31(MPP), 39(Oct1)	0.194	62-66	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04320W_A Ntermext	0.000	No mitochondrial presequence	83(MPP)	0.024		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04330C_A Ntermext	0.004	No mitochondrial presequence	78(MPP)	-0.064		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04340C_A Ntermext	0.912	Possessing mitochondrial presequence	53(MPP), 54(Icp55)	0.151	6-10	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04350W_A Ntermext	0.007	No mitochondrial presequence	45(MPP)	0.067	18-22	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04360W_A Ntermext	0.000	No mitochondrial presequence	20(MPP)	-0.050	92-96	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04370C_A Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.062	45-49	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04380C_A Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.125		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04390W_A Ntermext	0.000	No mitochondrial presequence	94(MPP)	0.043	12-16,33-37,78-82,95-99	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04400C_A Ntermext	0.019	No mitochondrial presequence	49(MPP)	0.020	16-20	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04410C_A Ntermext	0.942	Possessing mitochondrial presequence	15(MPP), 23(Oct1)	0.133	33-37,70-74	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04420W_A Ntermext	0.363	No mitochondrial presequence	13(MPP)	0.231	5-9	1-10-low	-	-	-	-	5-10	-	-	-	-	-	-	-	-	-	
C4_04430W_A Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.043		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04440W_A Ntermext	0.057	No mitochondrial presequence	60(MPP)	0.100		2-12-high	-	15-20	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04450C_A Ntermext	0.000	No mitochondrial presequence	12(MPP)	0.167	72-76	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04460C_A Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.000		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04470W_A Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.077	26-30	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04480C_A Ntermext	0.010	No mitochondrial presequence	63(MPP)	-0.016	49-53,60-64,64-68	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04500C_A Ntermext	0.028	No mitochondrial presequence	31(MPP)	0.097		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04510W_A Ntermext	0.000	No mitochondrial presequence	14(MPP)	-0.071		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04520W_A Ntermext	0.043	No mitochondrial presequence	29(MPP)	0.103	48-52,93-97	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04530C_A Ntermext	0.013	No mitochondrial presequence	49(MPP)	0.041		1-10-high	-	-	-	-	-	-	4-9	-	-	-	-	-	-	3-8	
C4_04540C_A Ntermext	0.015	No mitochondrial presequence	71(MPP)	0.028	68-72,91-95	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04550C_A Ntermext	0.641	Possessing mitochondrial presequence	18(MPP), 19(Icp55)	0.222	10-14,38-42	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04560C_A Ntermext	0.000	No mitochondrial presequence	31(MPP)	0.032		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04570W_A Ntermext	0.004	No mitochondrial presequence	43(MPP)	0.093	40-44	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04580W_A Ntermext	0.000	No mitochondrial presequence	44(MPP)	0.000	46-50	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04590W_A Ntermext	0.013	No mitochondrial presequence	10(MPP)	0.200		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04600C_A Ntermext	0.000	No mitochondrial presequence	51(MPP)	0.039		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04620C_A Ntermext	0.021	No mitochondrial presequence	45(MPP)	0.089	28-32,43-47,85-89	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04630C_A Ntermext	0.563	Possessing mitochondrial presequence	64(MPP), 65(Icp55)	0.094	22-26,61-65,65-69	21-30-high	24-29	-	-	-	-	-	-	-	-	-	-	-	22-27	-	
C4_04640C_A Ntermext	0.962	Possessing mitochondrial presequence	25(MPP)	0.240		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04650W_A Ntermext	0.003	No mitochondrial presequence	25(MPP)	0.040		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04660C_A Ntermext	0.080	No mitochondrial presequence	62(MPP)	0.113	88-92	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04670C_A Ntermext	0.056	No mitochondrial presequence	42(MPP)	0.095	79-83	17-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04700W_A Ntermext	0.000	No mitochondrial presequence	70(MPP)	-0.057		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04710W_A Ntermext	0.000	No mitochondrial presequence	38(MPP), 39(Icp55)	0.105		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04720W_A Ntermext	0.011	No mitochondrial presequence	9(MPP)	0.222	23-27,46-50	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04730W_A Ntermext	0.000	No mitochondrial presequence	30(MPP)	0.033		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04750W_A Ntermext	0.000	No mitochondrial presequence	25(MPP)	-0.040		15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04760C_A Ntermext	0.000	No mitochondrial presequence	7(MPP)	-0.143	17-21,46-50,73-77,92-96	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04770C_A Ntermext	0.174	No mitochondrial presequence	35(MPP)	0.143	87-91	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04780W_A Ntermext	0.000	No mitochondrial presequence	27(MPP)	-0.111		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04790W_A Ntermext	0.009	No mitochondrial presequence	9(MPP)	0.222	24-28	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04800W_A Ntermext	0.000	No mitochondrial presequence	28(MPP)	-0.036		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04810C_A Ntermext	0.023	No mitochondrial presequence	89(MPP)	0.112		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04820C_A Ntermext	0.000	No mitochondrial presequence	18(MPP)	-0.056		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04830W_A Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.056	15-19	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04840C_A Ntermext	0.014	No mitochondrial presequence	21(MPP)	0.190		11-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04850C_A Ntermext	0.000	No mitochondrial presequence	12(MPP)	0.000		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04860W_A Ntermext	0.051	No mitochondrial presequence	9(MPP)	0.111	44-48	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04870C_A Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.167		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04880W_A Ntermext	0.105	No mitochondrial presequence	28(MPP)	0.179	89-93	19-30-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	24-29	
C4_04890C_A Ntermext	0.012	No mitochondrial presequence	31(MPP)	0.097		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04900W_A Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.184	83-87	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04910C_A Ntermext	0.015	No mitochondrial presequence	19(MPP)	0.105	2-6,5-9,72-76	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04920W_A Ntermext	0.000	No mitochondrial presequence	85(MPP)	0.024	18-22,90-94	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04930C_A Ntermext	0.008	No mitochondrial presequence	6(MPP)	0.167	20-24,57-61	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04950W_A Ntermext	0.000	No mitochondrial presequence	30(MPP)	0.067		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04970C_A Ntermext	0.000	No mitochondrial presequence	68(MPP), 69(Icp55)	0.044		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04980W_A Ntermext	0.000	No mitochondrial presequence	21(MPP)	-0.048	19-23	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04990C_A Ntermext	0.160	No mitochondrial presequence	62(MPP)	0.065		21-30-high	-	23-28	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05000W_A Ntermext	0.000	No mitochondrial presequence	63(MPP)	-0.016		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05010W_A Ntermext	0.000	No mitochondrial presequence	15(MPP)	0.200		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05020W_A Ntermext	0.126	No mitochondrial presequence	15(MPP)	0.200		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05030C_A Ntermext	0.000	No mitochondrial presequence	63(MPP)	-0.032		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05040W_A Ntermext	0.000	No mitochondrial presequence	10(MPP)	-0.100	27-31,39-43	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05050C_A Ntermext	0.000	No mitochondrial presequence	95(MPP)	-0.063		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05060W_A Ntermext	0.004	No mitochondrial presequence	85(MPP)	0.035	47-51	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05070C_A Ntermext	0.027	No mitochondrial presequence	43(MPP), 44(Icp55)	0.140		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05080C_A Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.167		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05090C_A Ntermext	0.091	No mitochondrial presequence	23(MPP)	0.174		2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05100C_A Ntermext	0.076	No mitochondrial presequence	67(MPP)	0.104	76-80	3-13-high	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
C4_05110C_A Ntermext	0.000	No mitochondrial presequence	79(MPP)	0.051	22-26	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05120C_A Ntermext	0.004	No mitochondrial presequence	87(MPP)	0.011		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05130C_A Ntermext	0.719	Possessing mitochondrial presequence	35(MPP)	0.171	8-12,28-32	2-12-high	-	-	-	-	-	-	-	-	-	-	-	7-12	-	-	
C4_05140C_A Ntermext	0.016	No mitochondrial presequence	90(MPP)	0.022	12-16,20-24	5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05150W_A Ntermext	0.000	No mitochondrial presequence	53(MPP), 54(Icp55)	-0.057		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05160C_A Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.026	67-71	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	25-30	
C4_05180C_A Ntermext	0.003	No mitochondrial presequence	90(MPP)	0.044	56-60	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05190C_A Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.000		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05200C_A Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.000		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05210W_A Ntermext	0.013	No mitochondrial presequence	16(MPP)	0.062	74-78	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05220C_A Ntermext	0.000	No mitochondrial presequence	80(MPP)	-0.025	51-55	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05230C_A Ntermext	0.000	No mitochondrial presequence	53(MPP)	0.000	46-50,63-67,71-75	13-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05240C_A Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.062		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05250W_A Ntermext	0.039	No mitochondrial presequence	16(MPP)	0.062	67-71	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05260W_A Ntermext	0.000	No mitochondrial presequence	24(MPP)	0.042	75-79	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05270C_A Ntermext	0.000	No mitochondrial presequence	70(MPP)	-0.314		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05280W_A Ntermext	0.014	No mitochondrial presequence	28(MPP)	-0.071	76-80	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05290W_A Ntermext	0.014	No mitochondrial presequence	30(MPP)	0.300	54-58	13-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05300W_A Ntermext	0.020	No mitochondrial presequence	28(MPP)	0.000	13-17	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05310W_A Ntermext	0.475	Possessing mitochondrial presequence	29(MPP)	0.103		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05320W_A Ntermext	0.015	No mitochondrial presequence	24(MPP)	0.083		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05330C_A Ntermext	0.331	No mitochondrial presequence	10(MPP)	0.300	4-8,96-100	2-11-high	-	-	-	-	-	-	18-23	7-12	-	-	-	-	-	-	
C4_05340W_A Ntermext	0.048	No mitochondrial presequence	29(MPP), 30(Icp55)	0.034		7-16-low	2-7	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05350W_A Ntermext	0.028	No mitochondrial presequence	70(MPP)	-0.014		3-12-high	-	-	-	-	-	-	-	3-8	-	2-7	-	-	-	-	
C4_05360C_A Ntermext	0.011	No mitochondrial presequence	43(MPP)	0.093	40-44	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05370W_A Ntermext	0.034	No mitochondrial presequence	53(MPP), 61(Oct1)	0.000	50-54	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05380C_A Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.000	58-62	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05390W_A Ntermext	0.031	No mitochondrial presequence	19(MPP)	0.105		12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05400C_A Ntermext	0.004	No mitochondrial presequence	23(MPP)	0.043		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05420C_A Ntermext	0.057	No mitochondrial presequence	35(MPP)	0.143	70-74	18-28-high	-	-	-	-	-	-	-	18-23	-	-	-	-	-	17-22	
C4_05430C_A Ntermext	0.038	No mitochondrial presequence	49(MPP)	0.020	1-5	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05440C_A Ntermext	0.013	No mitochondrial presequence	37(MPP)	0.081		1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05450C_A Ntermext	0.140	No mitochondrial presequence	14(MPP)	0.357		9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05460C_A Ntermext	0.000	No mitochondrial presequence	58(MPP)	-0.017	90-94	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05530W_A Ntermext	0.077	No mitochondrial presequence	22(MPP)	0.091	96-100	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05540W_A Ntermext	0.005	No mitochondrial presequence	73(MPP)	0.055	55-59	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05550C_A Ntermext	0.017	No mitochondrial presequence	37(MPP)	0.054		8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05560C_A Ntermext	0.017	No mitochondrial presequence	21(MPP)	0.095	19-23	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05570C_A Ntermext	0.007	No mitochondrial presequence	33(MPP)	0.273		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05580C_A Ntermext	0.000	No mitochondrial presequence	56(MPP)	0.018	87-91	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05590W_A Ntermext	0.099	No mitochondrial presequence	52(MPP)	0.096		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05600W_A Ntermext	0.000	No mitochondrial presequence	78(MPP)	-0.038		9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05610C_A Ntermext	0.058	No mitochondrial presequence	12(MPP)	0.250		1-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05620C_A Ntermext	0.033	No mitochondrial presequence	38(MPP)	0.026	1-5,46-50,68-72	1-10-high	-	-	-	-	-	-	-	-	-	-	8-13	-	1-6	-	
C4_05630W_A Ntermext	0.000	No mitochondrial presequence	7(MPP), 8(Icp55)	0.286		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05640C_A Ntermext	0.014	No mitochondrial presequence	15(MPP)	0.200	84-88	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05650W_A Ntermext	0.000	No mitochondrial presequence	18(MPP)	-0.111	8-12	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05660C_A Ntermext	0.000	No mitochondrial presequence	61(MPP)	0.148	53-57,96-100	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05670W_A Ntermext	0.986	Possessing mitochondrial presequence	27(MPP), 28(Icp55)	0.148	1-5,8-12,94-98	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
C4_05680W_A Ntermext	0.000	No mitochondrial presequence	51(MPP)	-0.020		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05690W_A Ntermext	0.000	No mitochondrial presequence	15(MPP)	-0.267	27-31	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05700W_A Ntermext	0.006	No mitochondrial presequence	56(MPP), 57(Icp55)	0.071		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05720W_A Ntermext	0.017	No mitochondrial presequence	66(MPP), 67(Icp55)	0.076	26-30,63-67	21-30-high	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
C4_05730W_A Ntermext	0.000	No mitochondrial presequence	51(MPP)	0.118		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05740C_A Ntermext	0.009	No mitochondrial presequence	15(MPP)	0.267		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05750C_A Ntermext	0.005	No mitochondrial presequence	7(MPP)	0.143		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05760W_A Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.077		18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05770C_A Ntermext	0.000	No mitochondrial presequence	75(MPP)	0.053		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05780C_A Ntermext	0.009	No mitochondrial presequence	42(MPP), 43(Icp55)	0.071		20-29-low	-	16-21	-	-	-	-	-	-	-	-	-	-	-	-	
