# Mitofates predictions for C. albicans SC5314
# EW 29 September 2018
# Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
C4_04750W_A Protein	0.000	No mitochondrial presequence	25(MPP)	-0.040		15-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04760C_A Protein	0.013	No mitochondrial presequence	88(MPP)	-0.011	6-10,35-39,62-66,81-85	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04770C_A Protein	0.174	No mitochondrial presequence	35(MPP)	0.143	87-91	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04780W_A Protein	0.000	No mitochondrial presequence	27(MPP)	-0.111		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04790W_A Protein	0.000	No mitochondrial presequence	41(MPP), 49(Oct1)	-0.098		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04800W_A Protein	0.000	No mitochondrial presequence	20(MPP)	-0.050	91-95	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04810C_A Protein	0.000	No mitochondrial presequence	34(MPP)	0.088		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04820C_A Protein	0.636	Possessing mitochondrial presequence	14(MPP)	0.143	70-74	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04830W_A Protein	0.000	No mitochondrial presequence	75(MPP)	-0.027		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04840C_A Protein	0.000	No mitochondrial presequence	13(MPP)	0.000		1-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04850C_A Protein	0.000	No mitochondrial presequence	94(MPP)	-0.213		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04860W_A Protein	0.000	No mitochondrial presequence	16(MPP)	0.188	18-22	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04870C_A Protein	0.000	No mitochondrial presequence	54(MPP)	-0.167		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04880W_A Protein	0.105	No mitochondrial presequence	28(MPP)	0.179	89-93	19-30-high	-	-	-	-	-	-	25-30	-	-	-	-	-	-	24-29	
C4_04890C_A Protein	0.012	No mitochondrial presequence	31(MPP)	0.097		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04900W_A Protein	0.000	No mitochondrial presequence	38(MPP)	0.184	83-87	6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04910C_A Protein	0.004	No mitochondrial presequence	16(MPP)	0.000	52-56	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04920W_A Protein	0.000	No mitochondrial presequence	72(MPP)	0.028	5-9,77-81	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04930C_A Protein	0.000	No mitochondrial presequence	33(MPP)	-0.121	30-34	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04950W_A Protein	0.000	No mitochondrial presequence	62(MPP)	-0.097		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04970C_A Protein	0.000	No mitochondrial presequence	68(MPP), 69(Icp55)	0.044		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04980W_A Protein	0.000	No mitochondrial presequence	21(MPP)	-0.048	19-23	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_04990C_A Protein	0.107	No mitochondrial presequence	42(MPP)	0.095	94-98	6-15-high	-	3-8	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05000W_A Protein	0.000	No mitochondrial presequence	63(MPP)	-0.016		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05010W_A Protein	0.000	No mitochondrial presequence	15(MPP)	0.200		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05020W_A Protein	0.008	No mitochondrial presequence	73(MPP)	0.110		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05030C_A Protein	0.000	No mitochondrial presequence	57(MPP)	-0.035		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05040W_A Protein	0.000	No mitochondrial presequence	10(MPP)	-0.100	27-31,39-43	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05050C_A Protein	0.000	No mitochondrial presequence	95(MPP)	-0.063		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05060W_A Protein	0.000	No mitochondrial presequence	81(MPP)	0.025	43-47	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05070C_A Protein	0.967	Possessing mitochondrial presequence	67(MPP)	0.104		2-11-high	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
C4_05080C_A Protein	0.000	No mitochondrial presequence	6(MPP)	0.167		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05090C_A Protein	0.010	No mitochondrial presequence	18(MPP)	0.222		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05100C_A Protein	0.076	No mitochondrial presequence	67(MPP)	0.104	76-80	3-13-high	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
C4_05110C_A Protein	0.000	No mitochondrial presequence	76(MPP)	0.053	19-23	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05120C_A Protein	0.035	No mitochondrial presequence	77(MPP)	0.000		2-11-high	-	23-28	-	-	-	21-26	-	-	-	-	-	-	-	20-25	
C4_05130C_A Protein	0.395	Possessing mitochondrial presequence	13(MPP)	0.154	6-10,86-90	19-28-low	-	-	-	-	-	-	-	-	-	-	-	5-10	6-11	-	
C4_05140C_A Protein	0.003	No mitochondrial presequence	50(MPP)	-0.020		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05150W_A Protein	0.000	No mitochondrial presequence	53(MPP), 54(Icp55)	-0.057		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05160C_A Protein	0.004	No mitochondrial presequence	19(MPP)	-0.053	48-52	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	6-11	
C4_05180C_A Protein	0.000	No mitochondrial presequence	84(MPP)	0.036	50-54	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05190C_A Protein	0.000	No mitochondrial presequence	33(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05200C_A Protein	0.000	No mitochondrial presequence	19(MPP)	0.105	78-82	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05210W_A Protein	0.006	No mitochondrial presequence	79(MPP)	0.025	39-43	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05220C_A Protein	0.000	No mitochondrial presequence	53(MPP)	-0.019	24-28,82-86	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05230C_A Protein	0.000	No mitochondrial presequence	46(MPP)	0.000	39-43,56-60,64-68	6-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05240C_A Protein	0.000	No mitochondrial presequence	11(MPP)	-0.091		21-30-low	-	-	-	-	-	-	-	-	-	7-12	-	-	-	-	
C4_05250W_A Protein	0.008	No mitochondrial presequence	10(MPP)	0.100	61-65	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05260W_A Protein	0.000	No mitochondrial presequence	10(MPP)	-0.100	61-65	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05270C_A Protein	0.000	No mitochondrial presequence	70(MPP)	-0.314		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05290W_A Protein	0.015	No mitochondrial presequence	29(MPP)	0.310	53-57	12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05300W_A Protein	0.000	No mitochondrial presequence	40(MPP)	-0.100	88-92	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05310W_A Protein	0.927	Possessing mitochondrial presequence	12(MPP)	0.250		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05330C_A Protein	0.009	No mitochondrial presequence	89(MPP)	0.022	86-90	6-15-high	-	-	-	-	-	-	8-13	-	-	-	-	-	-	-	
C4_05340W_A Protein	0.040	No mitochondrial presequence	26(MPP), 27(Icp55)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05350W_A Protein	0.028	No mitochondrial presequence	70(MPP)	-0.014		3-12-high	-	-	-	-	-	-	-	3-8	-	2-7	-	-	-	-	
C4_05360C_A Protein	0.011	No mitochondrial presequence	43(MPP)	0.093	40-44	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05370W_A Protein	0.025	No mitochondrial presequence	46(MPP), 54(Oct1)	-0.043	43-47	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05380C_A Protein	0.000	No mitochondrial presequence	19(MPP)	0.000	45-49	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05390W_A Protein	0.024	No mitochondrial presequence	15(MPP)	0.133		8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05400C_A Protein	0.000	No mitochondrial presequence	39(MPP), 40(Icp55)	-0.077		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05420C_A Protein	0.057	No mitochondrial presequence	35(MPP)	0.143	70-74	18-28-high	-	-	-	-	-	-	-	18-23	-	-	-	-	-	17-22	
C4_05430C_A Protein	0.000	No mitochondrial presequence	35(MPP)	0.000		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05440C_A Protein	0.000	No mitochondrial presequence	45(MPP)	-0.111	84-88,90-94	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05450C_A Protein	0.003	No mitochondrial presequence	64(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05460C_A Protein	0.000	No mitochondrial presequence	58(MPP)	-0.017	90-94	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05530W_A Protein	0.000	No mitochondrial presequence	45(MPP)	0.022	67-71	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05540W_A Protein	0.005	No mitochondrial presequence	73(MPP)	0.055	55-59	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05550C_A Protein	0.017	No mitochondrial presequence	37(MPP)	0.054		8-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05560C_A Protein	0.009	No mitochondrial presequence	16(MPP)	0.125		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05570C_A Protein	0.000	No mitochondrial presequence	74(MPP)	-0.027		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05580C_A Protein	0.000	No mitochondrial presequence	56(MPP)	0.018	87-91	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05590W_A Protein	0.018	No mitochondrial presequence	40(MPP)	0.050		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05600W_A Protein	0.000	No mitochondrial presequence	78(MPP)	-0.038		9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05610C_A Protein	0.090	No mitochondrial presequence	9(MPP)	0.444		8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05620C_A Protein	0.000	No mitochondrial presequence	10(MPP)	0.000	18-22,40-44	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05630W_A Protein	0.000	No mitochondrial presequence	15(MPP)	-0.200		19-28-low	-	-	-	-	-	-	-	-	-	23-28	-	-	-	-	
C4_05640C_A Protein	0.000	No mitochondrial presequence	6(MPP)	0.333	75-79	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05650W_A Protein	0.000	No mitochondrial presequence	17(MPP)	-0.118	7-11	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05660C_A Protein	0.000	No mitochondrial presequence	60(MPP)	0.150	52-56,95-99	2-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05670W_A Protein	0.963	Possessing mitochondrial presequence	52(MPP)	0.154	4-8,90-94	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05680W_A Protein	0.000	No mitochondrial presequence	51(MPP)	-0.020		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05690W_A Protein	0.000	No mitochondrial presequence	14(MPP)	-0.286	26-30	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05700W_A Protein	0.000	No mitochondrial presequence	45(MPP), 46(Icp55)	0.067		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05720W_A Protein	0.017	No mitochondrial presequence	66(MPP), 67(Icp55)	0.076	26-30,63-67	21-30-high	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
C4_05730W_A Protein	0.000	No mitochondrial presequence	51(MPP)	0.118		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05740C_A Protein	0.000	No mitochondrial presequence	11(MPP)	0.364		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05750C_A Protein	0.000	No mitochondrial presequence	27(MPP)	-0.037		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05760W_A Protein	0.000	No mitochondrial presequence	8(MPP)	-0.250		15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05770C_A Protein	0.000	No mitochondrial presequence	75(MPP)	0.053		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05780C_A Protein	0.008	No mitochondrial presequence	25(MPP), 26(Icp55)	0.160	86-90	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05790W_A Protein	0.006	No mitochondrial presequence	36(MPP)	0.028	71-75	15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05800C_A Protein	0.000	No mitochondrial presequence	69(MPP)	-0.058		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05810W_A Protein	0.000	No mitochondrial presequence	28(MPP)	0.000	22-26	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05820W_A Protein	0.026	No mitochondrial presequence	33(MPP)	0.152	15-19,76-80	11-20-high	-	-	-	-	-	-	10-15	-	-	9-14	-	-	-	-	
C4_05830W_A Protein	0.108	No mitochondrial presequence	31(MPP)	0.065	85-89	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05840W_A Protein	0.000	No mitochondrial presequence	25(MPP)	0.040		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05850C_A Protein	0.000	No mitochondrial presequence	29(MPP)	-0.172		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05860W_A Protein	0.000	No mitochondrial presequence	39(MPP), 40(Icp55)	-0.051		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05870C_A Protein	0.005	No mitochondrial presequence	18(MPP)	0.167	86-90,96-100	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05880W_A Protein	0.218	No mitochondrial presequence	22(MPP)	0.182		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05890W_A Protein	0.004	No mitochondrial presequence	38(MPP)	0.079	21-25	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05900C_A Protein	0.000	No mitochondrial presequence	31(MPP)	-0.032		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05910C_A Protein	0.000	No mitochondrial presequence	11(MPP)	0.091		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05920C_A Protein	0.000	No mitochondrial presequence	9(MPP), 10(Icp55)	0.000	63-67	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05940W_A Protein	0.011	No mitochondrial presequence	16(MPP), 24(Oct1)	0.250		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05960W_A Protein	0.071	No mitochondrial presequence	9(MPP)	0.333	6-10,13-17	6-17-high	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
C4_05970W_A Protein	0.000	No mitochondrial presequence	77(MPP)	-0.078		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_05980C_A Protein	0.000	No mitochondrial presequence	39(MPP)	-0.179		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06000W_A Protein	0.026	No mitochondrial presequence	52(MPP)	0.096	10-14,35-39	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06010C_A Protein	0.013	No mitochondrial presequence	50(MPP)	0.180	59-63,82-86	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06020C_A Protein	0.000	No mitochondrial presequence	19(MPP)	-0.211		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	15-20	
C4_06030W_A Protein	0.000	No mitochondrial presequence	39(MPP)	-0.051	89-93	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06040W_A Protein	0.004	No mitochondrial presequence	77(MPP)	0.065		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06050W_A Protein	0.000	No mitochondrial presequence	46(MPP)	-0.043	67-71,89-93	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06060W_A Protein	0.023	No mitochondrial presequence	13(MPP)	0.000	10-14	2-13-high	-	-	-	-	-	-	-	-	-	-	-	9-14	-	-	
C4_06070C_A Protein	0.843	Possessing mitochondrial presequence	18(MPP), 26(Oct1)	0.167	15-19,42-46	12-21-high	17-22	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06080W_A Protein	0.000	No mitochondrial presequence	15(MPP)	-0.067	12-16,29-33,43-47	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06090C_A Protein	0.015	No mitochondrial presequence	12(MPP)	0.250		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06100W_A Protein	0.000	No mitochondrial presequence	60(MPP)	-0.050	92-96	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06110C_A Protein	0.026	No mitochondrial presequence	12(MPP)	0.083	79-83	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06120W_A Protein	0.000	No mitochondrial presequence	67(MPP)	-0.090	32-36,90-94	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06130W_A Protein	0.013	No mitochondrial presequence	23(MPP), 24(Icp55)	0.087		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06140C_A Protein	0.366	No mitochondrial presequence	9(MPP)	0.222	6-10	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06150C_A Protein	0.009	No mitochondrial presequence	28(MPP), 29(Icp55)	0.071		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06160W_A Protein	0.174	No mitochondrial presequence	23(MPP)	0.043		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06170C_A Protein	0.354	No mitochondrial presequence	8(MPP)	0.250		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06190C_A Protein	0.034	No mitochondrial presequence	16(MPP)	0.250	21-25	15-25-high	-	-	-	-	-	-	-	-	-	-	-	20-25	-	-	
C4_06200W_A Protein	0.000	No mitochondrial presequence	38(MPP)	-0.026		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06210C_A Protein	0.069	No mitochondrial presequence	11(MPP)	0.455		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06220C_A Protein	0.000	No mitochondrial presequence	31(MPP)	0.065	8-12,69-73	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06230C_A Protein	0.000	No mitochondrial presequence	7(MPP)	0.286	77-81,88-92	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06240W_A Protein	0.011	No mitochondrial presequence	28(MPP)	0.107	49-53	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06250C_A Protein	0.045	No mitochondrial presequence	35(MPP)	0.171	87-91	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06260W_A Protein	0.000	No mitochondrial presequence	41(MPP)	0.049	23-27,86-90	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06270C_A Protein	0.008	No mitochondrial presequence	28(MPP)	-0.036	46-50	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06280C_A Protein	0.000	No mitochondrial presequence	50(MPP)	0.020	45-49	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06290W_A Protein	0.000	No mitochondrial presequence	34(MPP)	-0.029	59-63	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06300C_A Protein	0.010	No mitochondrial presequence	20(MPP)	0.100	17-21	2-11-low	-	-	-	-	-	-	-	-	-	-	-	16-21	-	-	
C4_06310C_A Protein	0.000	No mitochondrial presequence	30(MPP)	0.067	86-90	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06320C_A Protein	0.033	No mitochondrial presequence	28(MPP)	0.000	3-7,13-17	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06340W_A Protein	0.006	No mitochondrial presequence	43(MPP)	0.093	91-95	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06350C_A Protein	0.005	No mitochondrial presequence	5(MPP)	0.200		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06360C_A Protein	0.004	No mitochondrial presequence	62(MPP)	0.016	6-10	1-10-low	-	-	-	-	-	-	-	-	-	-	-	5-10	-	-	
C4_06370C_A Protein	0.077	No mitochondrial presequence	7(MPP)	0.143		15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06380W_A Protein	0.000	No mitochondrial presequence	5(MPP)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06390W_A Protein	0.000	No mitochondrial presequence	5(MPP)	-0.400		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06400C_A Protein	0.045	No mitochondrial presequence	37(MPP)	0.189	59-63	19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06410W_A Protein	0.000	No mitochondrial presequence	56(MPP)	-0.054	5-9,47-51	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06420W_A Protein	0.000	No mitochondrial presequence	41(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06430C_A Protein	0.614	Possessing mitochondrial presequence	25(MPP)	0.200		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06440C_A Protein	0.000	No mitochondrial presequence	83(MPP)	-0.024	68-72	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06450W_A Protein	0.003	No mitochondrial presequence	42(MPP)	0.095		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06460C_A Protein	0.000	No mitochondrial presequence	33(MPP)	0.030	70-74,79-83	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06470W_A Protein	0.003	No mitochondrial presequence	6(MPP)	0.167		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06480C_A Protein	0.014	No mitochondrial presequence	61(MPP)	0.000		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06490C_A Protein	0.445	Possessing mitochondrial presequence	14(MPP)	0.429		1-10-high	-	-	-	-	-	1-6	-	-	-	-	-	-	-	-	
C4_06500W_A Protein	0.035	No mitochondrial presequence	15(MPP)	0.000		11-22-high	-	-	-	-	-	-	-	-	10-15	-	-	-	-	-	
C4_06510C_A Protein	0.023	No mitochondrial presequence	47(MPP)	0.149	35-39,95-99	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06530C_A Protein	0.124	No mitochondrial presequence	11(MPP)	0.273	8-12,64-68	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06540W_A Protein	0.122	No mitochondrial presequence	22(MPP)	0.182	9-13,57-61	5-14-high	-	-	-	-	-	-	-	-	-	-	16-21	-	-	-	
C4_06550C_A Protein	0.000	No mitochondrial presequence	31(MPP)	0.000		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06560W_A Protein	0.018	No mitochondrial presequence	20(MPP)	0.100	17-21,34-38	13-22-high	-	-	-	-	-	-	-	-	-	-	-	16-21	17-22	-	
C4_06570C_A Protein	0.000	No mitochondrial presequence	9(MPP)	0.000	6-10,34-38	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06580W_A Protein	0.000	No mitochondrial presequence	8(MPP)	0.375		1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06590W_A Protein	0.000	No mitochondrial presequence	76(MPP)	0.053	29-33	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06600W_A Protein	0.000	No mitochondrial presequence	50(MPP)	-0.020	68-72	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06610C_A Protein	0.999	Possessing mitochondrial presequence	18(MPP), 26(Oct1)	0.222	40-44,83-87	1-10-low	17-22	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06620C_A Protein	0.000	No mitochondrial presequence	39(MPP)	0.000	61-65	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06630C_A Protein	0.008	No mitochondrial presequence	24(MPP)	-0.042	17-21,63-67,72-76	17-26-high	-	-	-	-	-	-	-	-	-	-	-	16-21	-	-	
C4_06640C_A Protein	0.032	No mitochondrial presequence	31(MPP)	0.097	61-65	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06650W_A Protein	0.000	No mitochondrial presequence	33(MPP)	-0.182	68-72	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06660W_A Protein	0.094	No mitochondrial presequence	34(MPP)	0.206	1-5,16-20,58-62	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06670W_A Protein	0.007	No mitochondrial presequence	20(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
C4_06680C_A Protein	0.000	No mitochondrial presequence	70(MPP)	0.029		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
