Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
YLR066W Ntermext	0.212	No mitochondrial presequence	15(MPP)	0.133		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR067C Ntermext	0.779	Possessing mitochondrial presequence	9(MPP), 10(Icp55)	-0.111	13-17,39-43	13-24-high	-	-	-	-	-	-	-	20-25	11-16	19-24	10-15	-	-	-	
YLR068W Ntermext	0.021	No mitochondrial presequence	30(MPP)	0.233	41-45	12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR069C Ntermext	0.894	Possessing mitochondrial presequence	40(MPP), 48(Oct1)	0.175	9-13,29-33	9-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR070C Ntermext	0.000	No mitochondrial presequence	58(MPP)	-0.017		14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR071C Ntermext	0.000	No mitochondrial presequence	17(MPP)	-0.059		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR072W Ntermext	0.010	No mitochondrial presequence	39(MPP)	-0.077	37-41	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR073C Ntermext	0.039	No mitochondrial presequence	72(MPP)	0.069	52-56	5-14-low	-	-	-	-	-	-	25-30	-	-	24-29	-	-	-	-	
YLR074C Ntermext	0.042	No mitochondrial presequence	14(MPP)	0.500	31-35,51-55,54-58	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR075W Ntermext	0.012	No mitochondrial presequence	8(MPP)	0.375	22-26,49-53,67-71,72-76	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR076C Ntermext	0.010	No mitochondrial presequence	24(MPP)	0.000		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR077W Ntermext	0.962	Possessing mitochondrial presequence	24(MPP), 25(Icp55)	0.250	22-26,75-79	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR078C Ntermext	0.026	No mitochondrial presequence	22(MPP)	0.091	5-9,72-76	13-22-high	-	-	-	-	-	-	-	-	-	-	-	4-9	-	-	
YLR079W Ntermext	0.025	No mitochondrial presequence	16(MPP), 17(Icp55)	0.250		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR080W Ntermext	0.016	No mitochondrial presequence	91(MPP)	0.077		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR081W Ntermext	0.000	No mitochondrial presequence	6(MPP)	-0.333		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR082C Ntermext	0.000	No mitochondrial presequence	61(MPP)	0.066		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR083C Ntermext	0.025	No mitochondrial presequence	35(MPP)	0.057	2-6	15-24-low	-	-	-	-	2-7	-	-	-	-	-	-	-	-	-	
YLR084C Ntermext	0.003	No mitochondrial presequence	6(MPP)	0.167	3-7	2-14-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
YLR085C Ntermext	0.000	No mitochondrial presequence	28(MPP)	0.036		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR086W Ntermext	0.000	No mitochondrial presequence	16(MPP)	0.250		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR087C Ntermext	0.010	No mitochondrial presequence	17(MPP)	0.000	48-52	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR088W Ntermext	0.023	No mitochondrial presequence	51(MPP)	0.059	17-21	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR089C Ntermext	0.597	Possessing mitochondrial presequence	39(MPP), 47(Oct1)	0.077	28-32	2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR090W Ntermext	0.000	No mitochondrial presequence	31(MPP), 32(Icp55)	0.032	29-33	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR091W Ntermext	0.000	No mitochondrial presequence	60(MPP)	0.067	21-25	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR092W Ntermext	0.000	No mitochondrial presequence	4(MPP)	0.000		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR093C Ntermext	0.014	No mitochondrial presequence	12(MPP)	0.167	63-67	9-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR094C Ntermext	0.006	No mitochondrial presequence	28(MPP)	-0.071		20-29-high	-	-	-	-	-	22-27	-	-	-	21-26	-	-	-	-	
YLR095C Ntermext	0.006	No mitochondrial presequence	38(MPP)	0.079		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR096W Ntermext	0.003	No mitochondrial presequence	23(MPP)	0.043	1-5	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR097C Ntermext	0.000	No mitochondrial presequence	39(MPP)	-0.026		12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR098C Ntermext	0.000	No mitochondrial presequence	82(MPP)	0.146		18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR099C Ntermext	0.105	No mitochondrial presequence	22(MPP), 23(Icp55)	0.045	31-35	4-16-low	-	-	-	-	-	-	-	19-24	-	-	-	-	-	18-23	
YLR099W Ntermext	0.000	No mitochondrial presequence	74(MPP)	-0.135	54-58,66-70,79-83,83-87	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR100W Ntermext	0.021	No mitochondrial presequence	23(MPP)	0.130	20-24	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR101C Ntermext	0.015	No mitochondrial presequence	38(MPP)	0.000	8-12,27-31	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR102C Ntermext	0.013	No mitochondrial presequence	40(MPP)	0.125		1-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR103C Ntermext	0.032	No mitochondrial presequence	34(MPP)	0.088	14-18,28-32,57-61	12-21-high	-	-	-	-	-	-	-	-	-	-	-	13-18	-	-	
YLR104W Ntermext	0.017	No mitochondrial presequence	13(MPP)	0.154		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR105C Ntermext	0.011	No mitochondrial presequence	50(MPP)	0.100	47-51	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR106C Ntermext	0.006	No mitochondrial presequence	60(MPP)	-0.050	68-72,76-80,92-96	14-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR107W Ntermext	0.000	No mitochondrial presequence	15(MPP)	-0.067	42-46,49-53,63-67	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR108C Ntermext	0.000	No mitochondrial presequence	80(MPP)	-0.037		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR109W Ntermext	0.000	No mitochondrial presequence	20(MPP), 28(Oct1)	0.050	39-43	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR110C Ntermext	0.003	No mitochondrial presequence	34(MPP)	0.029		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR111W Ntermext	0.039	No mitochondrial presequence	29(MPP), 30(Icp55)	0.069	86-90	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR112W Ntermext	0.396	Possessing mitochondrial presequence	20(MPP)	0.200	17-21,43-47,51-55,55-59	15-24-high	-	-	18-23	-	17-22	-	-	-	-	-	-	-	-	-	
YLR113W Ntermext	0.011	No mitochondrial presequence	12(MPP)	-0.083	53-57	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR114C Ntermext	0.000	No mitochondrial presequence	35(MPP)	-0.029	10-14	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR115W Ntermext	0.000	No mitochondrial presequence	24(MPP)	0.000	45-49,49-53	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR116W Ntermext	0.124	No mitochondrial presequence	57(MPP)	0.158		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR117C Ntermext	0.000	No mitochondrial presequence	24(MPP)	-0.167	71-75,91-95	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR118C Ntermext	0.061	No mitochondrial presequence	15(MPP)	0.200		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR119W Ntermext	0.021	No mitochondrial presequence	24(MPP)	0.417		9-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR120C Ntermext	0.064	No mitochondrial presequence	8(MPP)	0.375	20-24,43-47	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR120W Ntermext	0.005	No mitochondrial presequence	27(MPP)	0.185		17-26-high	-	-	-	-	-	-	-	-	-	-	22-27	-	-	-	
YLR121C Ntermext	0.000	No mitochondrial presequence	48(MPP)	0.125	19-23	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR122C Ntermext	0.098	No mitochondrial presequence	59(MPP), 67(Oct1)	0.068	8-12,25-29	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	8-13	-	
YLR123C Ntermext	0.983	Possessing mitochondrial presequence	32(MPP)	0.250	47-51,93-97	13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR124W Ntermext	0.056	No mitochondrial presequence	33(MPP)	0.030	26-30,30-34	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR125W Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.030		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR126C Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.000	4-8,29-33	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR127C Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.037	62-66	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR128W Ntermext	0.008	No mitochondrial presequence	18(MPP)	0.333	88-92	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR129W Ntermext	0.410	Possessing mitochondrial presequence	17(MPP)	0.235	2-6	19-28-high	-	-	-	-	-	-	-	19-24	-	18-23	-	-	-	-	
YLR130C Ntermext	0.000	No mitochondrial presequence	12(MPP)	-0.167	67-71,81-85	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR131C Ntermext	0.003	No mitochondrial presequence	11(MPP)	0.000		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR132C Ntermext	0.006	No mitochondrial presequence	16(MPP)	0.125	92-96	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR133W Ntermext	0.029	No mitochondrial presequence	41(MPP), 42(Icp55)	-0.024		3-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR134W Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.000	6-10,34-38,95-99	6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR135W Ntermext	0.003	No mitochondrial presequence	11(MPP)	0.000		1-10-low	-	13-18	-	-	-	-	-	-	-	-	-	-	-	-	
YLR136C Ntermext	0.003	No mitochondrial presequence	10(MPP)	0.100		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR137W Ntermext	0.003	No mitochondrial presequence	20(MPP)	0.250	11-15,31-35,35-39,47-51	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR138W Ntermext	0.000	No mitochondrial presequence	95(MPP)	0.000	76-80	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR139C Ntermext	0.928	Possessing mitochondrial presequence	15(MPP), 23(Oct1)	0.333		3-12-high	14-19	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR140W Ntermext	0.004	No mitochondrial presequence	59(MPP)	0.051	14-18	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR141W Ntermext	0.000	No mitochondrial presequence	35(MPP)	0.057	12-16	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR142W Ntermext	0.929	Possessing mitochondrial presequence	29(MPP)	0.138	95-99	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR143W Ntermext	0.026	No mitochondrial presequence	71(MPP)	-0.028	17-21,59-63	12-21-low	-	-	-	-	17-22	-	-	-	-	-	-	-	-	-	
YLR144C Ntermext	0.025	No mitochondrial presequence	65(MPP)	0.123		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR145W Ntermext	0.015	No mitochondrial presequence	57(MPP)	0.053	70-74,74-78,82-86	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	6-11	
YLR146C Ntermext	0.000	No mitochondrial presequence	22(MPP)	0.000	83-87	15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR146W Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.000		19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR147C Ntermext	0.371	No mitochondrial presequence	16(MPP)	0.125	2-6	2-11-high	-	-	-	-	2-7	-	-	-	-	-	-	-	-	-	
YLR148W Ntermext	0.018	No mitochondrial presequence	38(MPP)	0.000	82-86	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR149C Ntermext	0.000	No mitochondrial presequence	87(MPP)	0.000		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR149C Ntermext	0.000	No mitochondrial presequence	62(MPP)	0.016		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR150W Ntermext	0.000	No mitochondrial presequence	81(MPP)	0.025		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR151C Ntermext	0.937	Possessing mitochondrial presequence	67(MPP), 68(Icp55)	0.194		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR152C Ntermext	0.003	No mitochondrial presequence	68(MPP)	0.044	16-20,57-61	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR153C Ntermext	0.010	No mitochondrial presequence	11(MPP)	0.000	55-59	17-26-high	23-28	13-18	-	-	-	-	-	-	-	-	-	-	-	-	
YLR154C Ntermext	0.000	No mitochondrial presequence	48(MPP)	-0.062		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR154W Ntermext	0.000	No mitochondrial presequence	65(MPP)	0.015		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR154W Ntermext	0.939	Possessing mitochondrial presequence	26(MPP), 27(Icp55)	0.192	15-19	13-22-high	-	-	16-21	-	15-20	3-8	-	-	-	2-7	-	-	-	-	
YLR154W Ntermext	0.004	No mitochondrial presequence	77(MPP), 78(Icp55)	0.052	34-38	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR154W Ntermext	0.009	No mitochondrial presequence	15(MPP)	0.133	43-47,54-58	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR154W Ntermext	0.094	No mitochondrial presequence	41(MPP)	0.073	19-23,38-42	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	19-24	-	
YLR154C Ntermext	0.192	No mitochondrial presequence	44(MPP)	0.136	41-45	10-19-low	-	-	-	-	-	-	-	-	24-29	-	-	-	-	-	
YLR154C Ntermext	0.072	No mitochondrial presequence	24(MPP), 25(Icp55)	0.208		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR155C Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.077	94-98	2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR156W Ntermext	0.067	No mitochondrial presequence	8(MPP)	0.250	27-31	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR156C Ntermext	0.072	No mitochondrial presequence	24(MPP), 25(Icp55)	0.208		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR157C Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.077	94-98	2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR157W Ntermext	0.058	No mitochondrial presequence	8(MPP)	0.250	27-31	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR157W Ntermext	0.030	No mitochondrial presequence	31(MPP), 39(Oct1)	0.032		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR157C Ntermext	0.072	No mitochondrial presequence	24(MPP), 25(Icp55)	0.208		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR158C Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.077	94-98	2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR159W Ntermext	0.067	No mitochondrial presequence	8(MPP)	0.250	27-31	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR159C Ntermext	0.072	No mitochondrial presequence	24(MPP), 25(Icp55)	0.208		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR160C Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.077	94-98	2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR161W Ntermext	0.067	No mitochondrial presequence	8(MPP)	0.250	27-31	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR162W Ntermext	0.021	No mitochondrial presequence	8(MPP)	0.125		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR162W Ntermext	0.000	No mitochondrial presequence	65(MPP)	0.000		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR163C Ntermext	0.378	No mitochondrial presequence	39(MPP), 40(Icp55)	0.154	16-20,96-100	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR163W Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.062		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR164W Ntermext	0.211	No mitochondrial presequence	47(MPP), 55(Oct1)	0.149	21-25	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR165C Ntermext	0.009	No mitochondrial presequence	68(MPP)	0.044	72-76,92-96	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR166C Ntermext	0.041	No mitochondrial presequence	89(MPP), 97(Oct1)	-0.011	7-11,24-28	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR167W Ntermext	0.030	No mitochondrial presequence	43(MPP)	-0.023		21-30-low	-	-	-	-	-	-	-	4-9	-	3-8	-	-	-	-	
YLR168C Ntermext	0.088	No mitochondrial presequence	44(MPP)	0.000	2-6,64-68	2-11-high	4-9	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR169W Ntermext	0.031	No mitochondrial presequence	33(MPP)	0.061		5-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR170C Ntermext	0.018	No mitochondrial presequence	71(MPP)	0.155	25-29,68-72,94-98	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR171W Ntermext	0.165	No mitochondrial presequence	50(MPP), 51(Icp55)	0.140	12-16,47-51,61-65,89-93	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR172C Ntermext	0.031	No mitochondrial presequence	22(MPP)	0.136	1-5,29-33	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR173W Ntermext	0.000	No mitochondrial presequence	22(MPP)	-0.045		4-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR174W Ntermext	0.000	No mitochondrial presequence	28(MPP)	0.000	3-7,29-33,77-81,95-99	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR175W Ntermext	0.011	No mitochondrial presequence	15(MPP)	0.067	53-57	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR176C Ntermext	0.003	No mitochondrial presequence	53(MPP)	0.038		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR177W Ntermext	0.000	No mitochondrial presequence	20(MPP)	-0.100	22-26	16-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR178C Ntermext	0.000	No mitochondrial presequence	25(MPP)	0.080		16-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR179C Ntermext	0.000	No mitochondrial presequence	8(MPP)	0.125		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR180W Ntermext	0.000	No mitochondrial presequence	76(MPP)	-0.092	70-74	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR181C Ntermext	0.003	No mitochondrial presequence	11(MPP)	0.091	8-12	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR182W Ntermext	0.000	No mitochondrial presequence	14(MPP)	-0.071	3-7,11-15,36-40,89-93	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR183C Ntermext	0.000	No mitochondrial presequence	69(MPP)	0.043		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR184W Ntermext	0.029	No mitochondrial presequence	46(MPP)	0.174		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR185W Ntermext	0.208	No mitochondrial presequence	26(MPP)	0.269		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR186W Ntermext	0.008	No mitochondrial presequence	41(MPP)	0.073		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR187W Ntermext	0.015	No mitochondrial presequence	48(MPP), 56(Oct1)	0.125	1-5,45-49	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR188W Ntermext	0.998	Possessing mitochondrial presequence	59(MPP)	0.186	2-6,5-9,89-93	8-19-high	-	-	6-11	-	2-7,5-10	-	-	-	-	-	-	-	-	-	
YLR189C Ntermext	0.000	No mitochondrial presequence	42(MPP), 43(Icp55)	0.000		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR190W Ntermext	0.000	No mitochondrial presequence	75(MPP)	0.080		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR191W Ntermext	0.004	No mitochondrial presequence	36(MPP)	0.028		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR192C Ntermext	0.000	No mitochondrial presequence	71(MPP)	-0.099	68-72	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR193C Ntermext	0.748	Possessing mitochondrial presequence	27(MPP)	0.074	24-28	21-30-high	-	-	-	-	-	-	-	-	-	-	7-12	-	-	-	
YLR194C Ntermext	0.000	No mitochondrial presequence	13(MPP)	0.154		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR195C Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.065	16-20	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR196W Ntermext	0.000	No mitochondrial presequence	11(MPP), 12(Icp55)	0.091		8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR197W Ntermext	0.000	No mitochondrial presequence	31(MPP)	-0.065	44-48	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR198C Ntermext	0.073	No mitochondrial presequence	8(MPP)	0.125	5-9	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR199C Ntermext	0.011	No mitochondrial presequence	21(MPP)	0.048		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR200W Ntermext	0.000	No mitochondrial presequence	74(MPP)	-0.081		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR201C Ntermext	0.919	Possessing mitochondrial presequence	16(MPP)	0.250	13-17,49-53	10-19-high	-	-	-	-	13-18	-	-	-	-	-	-	-	-	-	
YLR202C Ntermext	0.005	No mitochondrial presequence	36(MPP)	0.000	33-37,77-81	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR203C Ntermext	0.060	No mitochondrial presequence	32(MPP)	0.031	5-9,46-50	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR204W Ntermext	0.013	No mitochondrial presequence	13(MPP)	0.231	30-34	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR205C Ntermext	0.319	No mitochondrial presequence	7(MPP)	0.286		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR206W Ntermext	0.232	No mitochondrial presequence	8(MPP)	0.250	70-74	5-14-high	-	-	-	-	-	5-10	-	-	-	-	-	-	-	4-9	
YLR207W Ntermext	0.000	No mitochondrial presequence	20(MPP)	0.050	30-34	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR208W Ntermext	0.000	No mitochondrial presequence	26(MPP)	-0.038	95-99	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR209C Ntermext	0.018	No mitochondrial presequence	40(MPP)	0.000	14-18	1-10-low	-	-	-	-	-	-	-	-	-	-	-	13-18	-	-	
YLR210W Ntermext	0.000	No mitochondrial presequence	52(MPP)	0.019		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR211C Ntermext	0.000	No mitochondrial presequence	20(MPP)	-0.150		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR212C Ntermext	0.003	No mitochondrial presequence	66(MPP)	-0.015	17-21	15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR213C Ntermext	0.000	No mitochondrial presequence	64(MPP)	0.016	91-95	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR214W Ntermext	0.048	No mitochondrial presequence	10(MPP)	0.100	87-91	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR215C Ntermext	0.000	No mitochondrial presequence	79(MPP)	0.025	43-47	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR216C Ntermext	0.005	No mitochondrial presequence	17(MPP)	0.059	74-78	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR217W Ntermext	0.004	No mitochondrial presequence	71(MPP)	0.028	64-68,71-75	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR218C Ntermext	0.010	No mitochondrial presequence	71(MPP)	0.183		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR219W Ntermext	0.000	No mitochondrial presequence	81(MPP)	0.099		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR220W Ntermext	0.009	No mitochondrial presequence	55(MPP)	0.036		14-23-low	-	-	-	-	-	-	23-28	-	-	22-27	-	-	-	-	
YLR221C Ntermext	0.005	No mitochondrial presequence	12(MPP)	0.083		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR222C Ntermext	0.000	No mitochondrial presequence	64(MPP)	0.000		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR222C Ntermext	0.024	No mitochondrial presequence	18(MPP)	0.056	50-54	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
YLR223C Ntermext	0.013	No mitochondrial presequence	22(MPP)	0.318	38-42	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
