# Mitofates predictions for S. pombe 972h-
# EW 29 September 2018
# Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
SPBC15C4.05 Protein	0.226	No mitochondrial presequence	14(MPP), 15(Icp55)	0.357	68-72	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15C4.06c Protein	0.038	No mitochondrial presequence	20(MPP)	-0.050	38-42	6-15-low	2-7	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21H7.02 Protein	0.000	No mitochondrial presequence	72(MPP)	-0.181		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21H7.03c Protein	0.000	No mitochondrial presequence	69(MPP)	-0.116		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21H7.04 Protein	0.000	No mitochondrial presequence	28(MPP)	0.036		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21H7.05 Protein	0.000	No mitochondrial presequence	49(MPP)	-0.163		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21H7.06c Protein	0.091	No mitochondrial presequence	10(MPP)	0.100	7-11,33-37	11-20-low	9-14	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21H7.07c Protein	0.000	No mitochondrial presequence	76(MPP), 77(Icp55)	-0.013	1-5,59-63,62-66	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16H5.14c Protein	0.009	No mitochondrial presequence	59(MPP), 60(Icp55)	0.034	2-6,47-51	1-13-low	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
SPAC16C9.02c Protein	0.000	No mitochondrial presequence	48(MPP)	-0.042	62-66	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16H5.13 Protein	0.000	No mitochondrial presequence	60(MPP)	-0.083		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16H5.12c Protein	0.000	No mitochondrial presequence	51(MPP)	-0.059		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16H5.11c Protein	0.000	No mitochondrial presequence	61(MPP)	-0.016	86-90	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16H5.10c Protein	0.004	No mitochondrial presequence	38(MPP)	0.026	65-69,84-88	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16H5.09c Protein	0.087	No mitochondrial presequence	10(MPP)	0.300	3-7,7-11,27-31	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16H5.08c Protein	0.000	No mitochondrial presequence	19(MPP)	0.263	16-20	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16H5.07c Protein	0.000	No mitochondrial presequence	63(MPP)	-0.111	23-27	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16H5.06 Protein	0.996	Possessing mitochondrial presequence	43(MPP), 44(Icp55)	0.163	15-19	9-19-high	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
SPBC16H5.15 Protein	0.000	No mitochondrial presequence	60(MPP), 61(Icp55)	-0.083		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16H5.05c Protein	0.008	No mitochondrial presequence	39(MPP)	0.026	33-37,54-58	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1F8.02c Protein	0.000	No mitochondrial presequence	66(MPP)	-0.045		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16C9.03 Protein	0.000	No mitochondrial presequence	56(MPP)	-0.089	65-69	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC16H5.04 Protein	0.111	No mitochondrial presequence	43(MPP)	0.116	26-30,58-62,71-75	1-11-low	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
SPBC16H5.03c Protein	0.039	No mitochondrial presequence	22(MPP)	0.000		16-25-low	-	24-29	-	-	-	19-24	-	-	-	-	-	-	-	-	
SPBC16H5.02 Protein	0.000	No mitochondrial presequence	57(MPP)	-0.053	34-38,59-63	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12D12.01 Protein	0.000	No mitochondrial presequence	12(MPP)	0.083		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12D12.02c Protein	0.083	No mitochondrial presequence	27(MPP)	0.222	21-25	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12D12.03 Protein	0.000	No mitochondrial presequence	24(MPP)	-0.042	46-50,76-80	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12D12.04c Protein	0.000	No mitochondrial presequence	18(MPP)	-0.167		4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12D12.09 Protein	0.009	No mitochondrial presequence	33(MPP)	0.000	9-13,30-34	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16C9.04c Protein	0.000	No mitochondrial presequence	62(MPP)	-0.048	41-45,60-64	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12D12.05c Protein	0.000	No mitochondrial presequence	35(MPP)	0.000		10-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12D12.06 Protein	0.000	No mitochondrial presequence	52(MPP), 53(Icp55)	0.019	60-64	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12D12.07c Protein	0.957	Possessing mitochondrial presequence	21(MPP), 29(Oct1)	0.238		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12D12.08c Protein	0.000	No mitochondrial presequence	43(MPP)	0.000	66-70	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC24C6.02 Protein	0.016	No mitochondrial presequence	66(MPP)	0.091	8-12	7-16-high	-	-	-	-	-	-	11-16	-	-	-	-	-	-	-	
SPBC24C6.03 Protein	0.425	Possessing mitochondrial presequence	20(MPP)	0.200	14-18	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC24C6.04 Protein	0.000	No mitochondrial presequence	75(MPP)	-0.013	30-34	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16C9.05 Protein	0.000	No mitochondrial presequence	89(MPP)	0.034		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC24C6.05 Protein	0.012	No mitochondrial presequence	17(MPP)	-0.059	24-28	20-29-low	-	-	-	-	-	-	14-19	-	-	13-18	-	-	-	-	
SPBC24C6.06 Protein	0.000	No mitochondrial presequence	52(MPP)	0.019		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC24C6.07 Protein	0.118	No mitochondrial presequence	26(MPP)	0.115	31-35,87-91,94-98	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC24C6.08c Protein	0.000	No mitochondrial presequence	42(MPP)	0.024	7-11,30-34	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC24C6.09c Protein	0.000	No mitochondrial presequence	35(MPP)	-0.086	62-66	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC24C6.13 Protein	0.034	No mitochondrial presequence	9(MPP)	0.222		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC24C6.10c Protein	0.000	No mitochondrial presequence	61(MPP)	-0.115	37-41,58-62,62-66	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC24C6.11 Protein	0.015	No mitochondrial presequence	59(MPP)	0.051		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.01c Protein	0.012	No mitochondrial presequence	34(MPP)	0.029	80-84	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.02 Protein	0.000	No mitochondrial presequence	26(MPP)	-0.154		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.03c Protein	0.011	No mitochondrial presequence	38(MPP)	0.263	35-39,41-45	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.04 Protein	0.000	No mitochondrial presequence	67(MPP)	-0.075		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.05c Protein	0.000	No mitochondrial presequence	12(MPP)	-0.083	31-35	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.06 Protein	0.000	No mitochondrial presequence	17(MPP)	0.059	63-67,80-84	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.07c Protein	0.421	Possessing mitochondrial presequence	23(MPP)	0.217	14-18,95-99	1-10-low	-	-	-	-	-	-	-	-	12-17	-	11-16	-	-	-	
SPBC19G7.08c Protein	0.015	No mitochondrial presequence	10(MPP), 11(Icp55)	0.100	35-39	2-11-high	-	-	-	-	-	-	-	7-12	-	-	-	-	-	6-11	
SPAC16C9.06c Protein	0.000	No mitochondrial presequence	70(MPP)	-0.029	55-59,61-65,74-78,78-82	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.09 Protein	0.011	No mitochondrial presequence	6(MPP)	0.333	44-48,57-61	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.10c Protein	0.000	No mitochondrial presequence	62(MPP)	-0.226		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.18c Protein	0.017	No mitochondrial presequence	60(MPP), 61(Icp55)	0.067	5-9	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.13 Protein	0.000	No mitochondrial presequence	18(MPP)	0.111		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.14c Protein	0.000	No mitochondrial presequence	24(MPP)	-0.042	21-25	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.15 Protein	0.000	No mitochondrial presequence	24(MPP)	0.042		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.19 Protein	0.000	No mitochondrial presequence	8(MPP)	0.125		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.16 Protein	0.000	No mitochondrial presequence	77(MPP)	-0.299		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC16C9.07 Protein	0.009	No mitochondrial presequence	57(MPP), 58(Icp55)	0.018		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC19G7.17 Protein	0.004	No mitochondrial presequence	6(MPP)	0.167		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC36B7.02 Protein	0.000	No mitochondrial presequence	90(MPP)	0.011		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC36B7.03 Protein	0.000	No mitochondrial presequence	70(MPP)	0.100		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC36B7.04 Protein	0.007	No mitochondrial presequence	21(MPP), 22(Icp55)	0.286	89-93,92-96	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC36B7.05c Protein	0.000	No mitochondrial presequence	15(MPP)	-0.200	12-16,52-56	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC36B7.06c Protein	0.000	No mitochondrial presequence	16(MPP)	-0.062		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC36B7.08c Protein	0.000	No mitochondrial presequence	40(MPP)	-0.075		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC36B7.07 Protein	0.014	No mitochondrial presequence	21(MPP)	-0.095	19-23	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC36B7.09 Protein	0.000	No mitochondrial presequence	36(MPP)	-0.111	20-24,47-51	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC2G11.02 Protein	0.014	No mitochondrial presequence	88(MPP)	0.045	24-28	3-12-high	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-	
SPBP18G5.02 Protein	0.000	No mitochondrial presequence	55(MPP), 63(Oct1)	-0.018	21-25,44-48	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP18G5.03 Protein	0.000	No mitochondrial presequence	20(MPP)	-0.050		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1921.01c Protein	0.649	Possessing mitochondrial presequence	20(MPP)	0.200		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1921.02 Protein	0.000	No mitochondrial presequence	70(MPP)	-0.086		11-20-high	-	-	-	-	-	-	23-28	-	-	-	-	-	-	22-27	
SPBC1921.03c Protein	0.000	No mitochondrial presequence	9(MPP)	0.556		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1921.04c Protein	0.054	No mitochondrial presequence	24(MPP)	0.208		13-22-low	-	5-10	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1921.05 Protein	0.000	No mitochondrial presequence	18(MPP)	0.056		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1921.06c Protein	0.074	No mitochondrial presequence	31(MPP)	0.129		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC2G11.03c Protein	0.000	No mitochondrial presequence	79(MPP)	0.038	11-15	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1921.07c Protein	0.016	No mitochondrial presequence	27(MPP)	-0.037		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21D10.12 Protein	0.486	Possessing mitochondrial presequence	39(MPP)	0.103	6-10,46-50	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21D10.11c Protein	0.957	Possessing mitochondrial presequence	45(MPP), 53(Oct1)	0.111		8-17-low	-	-	-	-	-	-	-	-	-	-	22-27	-	-	-	
SPBC21D10.10 Protein	0.000	No mitochondrial presequence	31(MPP)	-0.129		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21D10.09c Protein	0.000	No mitochondrial presequence	12(MPP)	0.333		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21D10.07 Protein	0.005	No mitochondrial presequence	55(MPP)	0.036	16-20,27-31	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21D10.08c Protein	0.003	No mitochondrial presequence	7(MPP)	-0.143	31-35	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC2G11.04 Protein	0.000	No mitochondrial presequence	70(MPP)	-0.057		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21D10.06c Protein	0.000	No mitochondrial presequence	17(MPP), 18(Icp55)	0.000	14-18	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC21D10.05c Protein	0.007	No mitochondrial presequence	46(MPP)	0.043	43-47,84-88	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.13c Protein	0.000	No mitochondrial presequence	22(MPP)	-0.045		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.12c Protein	0.007	No mitochondrial presequence	71(MPP)	-0.028		18-27-high	-	24-29	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.11 Protein	0.101	No mitochondrial presequence	34(MPP)	0.118	78-82	19-28-high	-	-	-	-	-	-	19-24	-	-	18-23	-	-	-	-	
SPAC2G11.05c Protein	0.033	No mitochondrial presequence	26(MPP)	0.000		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.10c Protein	0.010	No mitochondrial presequence	83(MPP)	0.000		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.09c Protein	0.000	No mitochondrial presequence	44(MPP)	-0.023	93-97	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.08 Protein	0.000	No mitochondrial presequence	63(MPP)	-0.016		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.07c Protein	0.003	No mitochondrial presequence	18(MPP)	-0.056	32-36,54-58,78-82	13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.06 Protein	0.000	No mitochondrial presequence	25(MPP)	-0.160		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.05c Protein	0.000	No mitochondrial presequence	65(MPP)	0.000	48-52,90-94	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.04 Protein	0.000	No mitochondrial presequence	49(MPP)	0.061	13-17,39-43	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1F8.03c Protein	0.000	No mitochondrial presequence	63(MPP)	-0.127	32-36	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC2G11.06 Protein	0.027	No mitochondrial presequence	58(MPP)	-0.017	7-11,29-33	5-14-low	-	-	-	-	-	-	13-18	-	-	-	-	6-11	7-12	12-17	
SPBC12C2.14c Protein	0.385	No mitochondrial presequence	21(MPP)	0.190	77-81,90-94	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.03c Protein	0.009	No mitochondrial presequence	41(MPP)	0.049		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.02c Protein	0.006	No mitochondrial presequence	7(MPP)	0.429		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC12C2.01c Protein	0.127	No mitochondrial presequence	61(MPP)	0.164		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC17F3.02 Protein	0.000	No mitochondrial presequence	27(MPP)	0.037	37-41	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC17F3.01c Protein	0.036	No mitochondrial presequence	28(MPP)	0.071	41-45,47-51	17-26-high	-	-	-	-	-	22-27	-	-	-	-	-	-	-	21-26	
SPBC557.02c Protein	0.000	No mitochondrial presequence	63(MPP)	-0.016	60-64	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC557.03c Protein	0.000	No mitochondrial presequence	42(MPP)	0.119		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC557.04 Protein	0.004	No mitochondrial presequence	60(MPP), 61(Icp55)	0.050	27-31,36-40,57-61,67-71	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.20c Protein	0.000	No mitochondrial presequence	38(MPP)	-0.079	35-39,82-86	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC557.05 Protein	0.062	No mitochondrial presequence	13(MPP)	0.308		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.01 Protein	0.003	No mitochondrial presequence	19(MPP), 20(Icp55)	0.053	16-20,55-59,61-65	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	16-21	-	
SPAC2G11.07c Protein	0.000	No mitochondrial presequence	34(MPP)	-0.029	69-73	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.02c Protein	0.770	Possessing mitochondrial presequence	23(MPP)	0.217	1-5,20-24	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.03c Protein	0.659	Possessing mitochondrial presequence	27(MPP)	0.185	76-80	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.04c Protein	0.000	No mitochondrial presequence	17(MPP)	0.294		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.05c Protein	0.000	No mitochondrial presequence	38(MPP)	0.079	52-56,69-73	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.06 Protein	0.000	No mitochondrial presequence	78(MPP)	0.026	58-62,61-65	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.07c Protein	0.005	No mitochondrial presequence	36(MPP)	-0.028	10-14,21-25,45-49	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.08c Protein	0.018	No mitochondrial presequence	60(MPP), 61(Icp55)	0.050	19-23,57-61,96-100	5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.09c Protein	0.491	Possessing mitochondrial presequence	26(MPP), 27(Icp55)	0.192		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.10 Protein	0.000	No mitochondrial presequence	8(MPP)	0.125		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC2G11.08c Protein	0.000	No mitochondrial presequence	16(MPP)	-0.188		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.11 Protein	0.000	No mitochondrial presequence	67(MPP)	0.060		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.12c Protein	0.042	No mitochondrial presequence	29(MPP)	0.138		19-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.13c Protein	0.000	No mitochondrial presequence	34(MPP)	0.000		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.14c Protein	0.000	No mitochondrial presequence	44(MPP)	-0.045	71-75,83-87	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC365.15 Protein	0.005	No mitochondrial presequence	45(MPP)	-0.067		1-11-high	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-	
SPBC365.16 Protein	0.020	No mitochondrial presequence	60(MPP)	0.050		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC2G11.09 Protein	0.000	No mitochondrial presequence	46(MPP)	0.065	68-72	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.01 Protein	0.005	No mitochondrial presequence	36(MPP)	0.083		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.02 Protein	0.000	No mitochondrial presequence	95(MPP)	0.032		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.03c Protein	0.000	No mitochondrial presequence	67(MPP)	-0.060		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.04 Protein	0.000	No mitochondrial presequence	17(MPP)	0.118	1-5,88-92	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.05 Protein	0.000	No mitochondrial presequence	93(MPP)	0.054	35-39,55-59	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.06c Protein	0.000	No mitochondrial presequence	12(MPP)	-0.167	9-13	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.07 Protein	0.035	No mitochondrial presequence	27(MPP), 28(Icp55)	0.037	2-6,38-42,61-65,71-75	18-27-low	-	-	-	-	-	-	-	-	-	-	-	1-6	2-7	-	
SPAC2G11.10c Protein	0.000	No mitochondrial presequence	44(MPP)	0.000	96-100	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.08 Protein	0.006	No mitochondrial presequence	86(MPP), 87(Icp55)	0.000	83-87	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.09c Protein	0.000	No mitochondrial presequence	55(MPP)	-0.036		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.10c Protein	0.000	No mitochondrial presequence	10(MPP)	-0.300	7-11,29-33,86-90	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.11c Protein	0.004	No mitochondrial presequence	9(MPP)	0.111	59-63	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.12 Protein	0.000	No mitochondrial presequence	51(MPP)	0.118		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.13 Protein	0.161	No mitochondrial presequence	50(MPP)	0.100	1-5,8-12	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
SPBC29A10.14 Protein	0.000	No mitochondrial presequence	32(MPP)	0.094	69-73	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.15 Protein	0.005	No mitochondrial presequence	52(MPP)	-0.096	84-88,88-92	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.17 Protein	0.000	No mitochondrial presequence	69(MPP)	-0.101		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC29A10.16c Protein	0.000	No mitochondrial presequence	94(MPP)	-0.106	53-57	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2G5.01 Protein	0.000	No mitochondrial presequence	80(MPP)	-0.025	77-81	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2G5.02c Protein	0.000	No mitochondrial presequence	52(MPP)	-0.058		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2G5.03 Protein	0.012	No mitochondrial presequence	19(MPP)	0.158	70-74	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2G5.04c Protein	0.191	No mitochondrial presequence	26(MPP)	0.192		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC2G11.11c Protein	0.014	No mitochondrial presequence	39(MPP)	0.256		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2G5.05 Protein	0.000	No mitochondrial presequence	19(MPP), 20(Icp55)	-0.053	42-46,47-51,80-84	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2G5.06c Protein	0.911	Possessing mitochondrial presequence	24(MPP)	0.083	21-25	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2G5.07c Protein	0.011	No mitochondrial presequence	7(MPP)	0.143	35-39,71-75	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC25B2.01 Protein	0.000	No mitochondrial presequence	36(MPP)	-0.333		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC25B2.02c Protein	0.000	No mitochondrial presequence	48(MPP)	-0.021		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC25B2.03 Protein	0.000	No mitochondrial presequence	48(MPP)	-0.042	17-21,46-50,71-75,78-82,89-93	15-24-low	-	-	-	-	-	-	-	-	-	-	-	16-21	17-22	-	
SPBC25B2.04c Protein	0.093	No mitochondrial presequence	29(MPP)	0.103		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC25B2.05 Protein	0.000	No mitochondrial presequence	20(MPP)	0.000	73-77	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC25B2.06c Protein	0.000	No mitochondrial presequence	58(MPP)	-0.017	62-66	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
