# Mitofates predictions for N. crassa NC12
# EW 29 September 2018
# Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
NCU05134 Protein	0.000	No mitochondrial presequence	55(MPP)	0.018		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05135 Protein	0.000	No mitochondrial presequence	29(MPP), 30(Icp55)	0.000	26-30	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05136 Protein	0.000	No mitochondrial presequence	36(MPP)	0.028		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05137 Protein	0.118	No mitochondrial presequence	7(MPP)	0.143		9-18-low	-	-	-	-	-	-	-	24-29	-	23-28	-	-	-	-	
NCU05138 Protein	0.041	No mitochondrial presequence	35(MPP)	0.086	55-59	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05141 Protein	0.000	No mitochondrial presequence	24(MPP)	-0.083		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05142 Protein	0.761	Possessing mitochondrial presequence	32(MPP)	0.156	1-5	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
NCU05143 Protein	0.279	No mitochondrial presequence	19(MPP), 20(Icp55)	0.105		11-20-high	-	-	-	-	-	-	16-21	-	-	15-20	-	-	-	-	
NCU05145 Protein	0.000	No mitochondrial presequence	52(MPP)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05146 Protein	0.000	No mitochondrial presequence	7(MPP)	0.429	12-16	16-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05147 Protein	0.012	No mitochondrial presequence	52(MPP)	0.019	25-29,49-53	21-30-high	-	-	-	-	-	-	-	-	-	-	-	24-29	25-30	-	
NCU05148 Protein	0.970	Possessing mitochondrial presequence	37(MPP)	0.162	16-20	5-14-high	-	-	-	-	-	-	-	-	14-19	-	-	-	-	-	
NCU05149 Protein	0.000	No mitochondrial presequence	12(MPP)	0.083	85-89	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05150 Protein	0.000	No mitochondrial presequence	48(MPP)	0.000		15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05151 Protein	0.000	No mitochondrial presequence	44(MPP)	-0.023		14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05152 Protein	0.003	No mitochondrial presequence	67(MPP)	0.045		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05153 Protein	0.000	No mitochondrial presequence	36(MPP), 44(Oct1)	0.028	30-34	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05154 Protein	0.000	No mitochondrial presequence	14(MPP)	-0.071	48-52	14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05155 Protein	0.000	No mitochondrial presequence	35(MPP)	0.086	1-5	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05156 Protein	0.000	No mitochondrial presequence	38(MPP)	0.053		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05157 Protein	0.039	No mitochondrial presequence	30(MPP)	0.200	96-100	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05158 Protein	0.000	No mitochondrial presequence	12(MPP)	0.083		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05159 Protein	0.028	No mitochondrial presequence	16(MPP)	0.125		1-10-low	-	-	-	-	-	-	13-18	-	-	12-17	-	-	-	-	
NCU05160 Protein	0.003	No mitochondrial presequence	37(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05161 Protein	0.000	No mitochondrial presequence	46(MPP)	0.022		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05162 Protein	0.585	Possessing mitochondrial presequence	67(MPP)	0.075	9-13	1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05163 Protein	0.003	No mitochondrial presequence	83(MPP)	0.036		15-30-low	-	-	-	-	-	1-6	-	-	-	-	-	-	-	-	
NCU05164 Protein	0.028	No mitochondrial presequence	20(MPP), 28(Oct1)	0.050		17-27-high	-	-	-	-	-	-	-	17-22	-	-	-	-	-	-	
NCU05165 Protein	0.003	No mitochondrial presequence	89(MPP)	-0.022	78-82,96-100	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05166 Protein	0.025	No mitochondrial presequence	11(MPP)	0.182		1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05168 Protein	0.014	No mitochondrial presequence	66(MPP)	0.015	63-67	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05169 Protein	0.000	No mitochondrial presequence	60(MPP)	-0.017		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05170 Protein	0.000	No mitochondrial presequence	94(MPP)	-0.053	40-44,88-92	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05171 Protein	0.000	No mitochondrial presequence	56(MPP)	0.018		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05172 Protein	0.006	No mitochondrial presequence	77(MPP)	-0.169		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05173 Protein	0.018	No mitochondrial presequence	52(MPP)	0.019	37-41,64-68	3-12-low	-	-	-	-	-	-	-	-	-	11-16	-	-	-	-	
NCU05175 Protein	0.005	No mitochondrial presequence	21(MPP)	0.333		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05176 Protein	0.000	No mitochondrial presequence	40(MPP)	-0.075	66-70	15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05177 Protein	0.000	No mitochondrial presequence	50(MPP)	0.020	70-74	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05178 Protein	0.035	No mitochondrial presequence	22(MPP), 23(Icp55)	-0.045	95-99	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05179 Protein	0.007	No mitochondrial presequence	66(MPP), 67(Icp55)	-0.030		21-30-low	-	-	-	-	-	-	-	-	20-25	-	-	-	-	-	
NCU05180 Protein	0.000	No mitochondrial presequence	19(MPP)	0.000	58-62	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05182 Protein	0.306	No mitochondrial presequence	21(MPP)	0.381		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05183 Protein	0.010	No mitochondrial presequence	26(MPP), 27(Icp55)	0.000	23-27	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05184 Protein	0.009	No mitochondrial presequence	22(MPP), 23(Icp55)	0.000		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05185 Protein	0.000	No mitochondrial presequence	74(MPP)	-0.081		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05186 Protein	0.021	No mitochondrial presequence	14(MPP), 22(Oct1)	0.143		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05187 Protein	0.018	No mitochondrial presequence	36(MPP), 37(Icp55)	-0.028	14-18,45-49	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05188 Protein	0.007	No mitochondrial presequence	71(MPP)	0.042		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05189 Protein	0.030	No mitochondrial presequence	38(MPP), 39(Icp55)	0.000	16-20,35-39,47-51,70-74,89-93	15-24-low	-	-	-	-	16-21	-	-	-	-	-	-	-	-	-	
NCU05190 Protein	0.005	No mitochondrial presequence	24(MPP)	0.125	17-21	15-24-high	-	-	-	18-23	-	-	-	-	-	-	-	-	-	-	
NCU05191 Protein	0.000	No mitochondrial presequence	83(MPP), 84(Icp55)	-0.072		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05192 Protein	0.003	No mitochondrial presequence	25(MPP)	0.000		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05193 Protein	0.020	No mitochondrial presequence	14(MPP), 15(Icp55)	0.000		7-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05194 Protein	0.006	No mitochondrial presequence	23(MPP)	-0.043	89-93	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05195 Protein	0.000	No mitochondrial presequence	20(MPP)	0.000	52-56,80-84	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05196 Protein	0.329	No mitochondrial presequence	24(MPP)	0.167	6-10,96-100	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05197 Protein	0.000	No mitochondrial presequence	26(MPP)	0.077		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05198 Protein	0.000	No mitochondrial presequence	53(MPP)	-0.038	23-27	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05199 Protein	0.000	No mitochondrial presequence	79(MPP)	0.013	30-34,83-87	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05200 Protein	0.667	Possessing mitochondrial presequence	56(MPP)	0.125		13-22-high	-	-	-	-	-	-	-	-	-	-	4-9	-	-	-	
NCU05201 Protein	0.004	No mitochondrial presequence	16(MPP)	0.250	90-94	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05202 Protein	0.043	No mitochondrial presequence	13(MPP)	0.231	59-63	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05203 Protein	0.000	No mitochondrial presequence	11(MPP)	0.091		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05204 Protein	0.000	No mitochondrial presequence	83(MPP)	-0.012	32-36,92-96	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05206 Protein	0.000	No mitochondrial presequence	21(MPP)	0.048	85-89	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05207 Protein	0.000	No mitochondrial presequence	38(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05208 Protein	0.000	No mitochondrial presequence	70(MPP)	0.129		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05209 Protein	0.000	No mitochondrial presequence	75(MPP), 76(Icp55)	0.000	30-34,43-47,51-55	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05210 Protein	0.000	No mitochondrial presequence	61(MPP), 62(Icp55)	-0.066	58-62	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05211 Protein	0.018	No mitochondrial presequence	41(MPP)	-0.024	24-28	17-26-low	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
NCU05212 Protein	0.000	No mitochondrial presequence	6(MPP), 7(Icp55)	0.000	3-7,32-36	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05213 Protein	0.000	No mitochondrial presequence	90(MPP), 91(Icp55)	0.078		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05214 Protein	0.033	No mitochondrial presequence	32(MPP)	0.062	81-85	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05216 Protein	0.004	No mitochondrial presequence	39(MPP)	-0.051	1-5,4-8,16-20	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	16-21	-	
NCU05217 Protein	0.005	No mitochondrial presequence	70(MPP)	0.129		5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05218 Protein	0.000	No mitochondrial presequence	42(MPP)	0.071		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05219 Protein	0.000	No mitochondrial presequence	94(MPP)	-0.128		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05220 Protein	0.076	No mitochondrial presequence	8(MPP), 9(Icp55)	0.250	32-36,73-77	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05221 Protein	0.996	Possessing mitochondrial presequence	33(MPP), 34(Icp55)	0.152	11-15	14-26-low	-	-	-	-	11-16	-	-	-	-	-	-	-	-	-	
NCU05222 Protein	0.000	No mitochondrial presequence	7(MPP)	0.143	51-55,79-83,88-92	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05224 Protein	0.000	No mitochondrial presequence	8(MPP)	0.000		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05225 Protein	0.990	Possessing mitochondrial presequence	30(MPP)	0.167		11-20-low	-	3-8	-	-	-	1-6	-	-	-	-	-	-	-	-	
NCU05226 Protein	0.032	No mitochondrial presequence	25(MPP)	0.160		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05227 Protein	0.000	No mitochondrial presequence	20(MPP)	0.050		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05228 Protein	0.000	No mitochondrial presequence	14(MPP)	0.143		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05229 Protein	0.000	No mitochondrial presequence	37(MPP)	0.027		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05230 Protein	0.020	No mitochondrial presequence	11(MPP)	0.091		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05231 Protein	0.003	No mitochondrial presequence	14(MPP)	0.000	11-15,70-74	7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05232 Protein	0.000	No mitochondrial presequence	16(MPP)	0.062	42-46,74-78,93-97	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05233 Protein	0.000	No mitochondrial presequence	30(MPP)	0.233		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05234 Protein	0.025	No mitochondrial presequence	34(MPP)	0.118	31-35	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05235 Protein	0.034	No mitochondrial presequence	34(MPP)	0.147	51-55	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05236 Protein	0.003	No mitochondrial presequence	41(MPP)	0.000	73-77,86-90	2-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05237 Protein	0.046	No mitochondrial presequence	79(MPP)	0.076		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05238 Protein	0.000	No mitochondrial presequence	50(MPP)	0.000	14-18,54-58	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05239 Protein	0.005	No mitochondrial presequence	49(MPP), 50(Icp55)	-0.102		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05240 Protein	0.000	No mitochondrial presequence	49(MPP)	0.082		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05242 Protein	0.000	No mitochondrial presequence	50(MPP)	-0.040		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05243 Protein	0.000	No mitochondrial presequence	33(MPP), 34(Icp55)	0.000	49-53,72-76	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05244 Protein	0.080	No mitochondrial presequence	38(MPP)	0.000		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05245 Protein	0.000	No mitochondrial presequence	37(MPP)	-0.054	50-54	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05246 Protein	0.000	No mitochondrial presequence	81(MPP)	-0.025		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05248 Protein	0.996	Possessing mitochondrial presequence	46(MPP), 47(Icp55)	0.152	75-79,80-84	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05250 Protein	0.000	No mitochondrial presequence	39(MPP), 40(Icp55)	-0.026		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05251 Protein	0.000	No mitochondrial presequence	44(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05252 Protein	0.036	No mitochondrial presequence	23(MPP)	0.000	29-33	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05253 Protein	0.009	No mitochondrial presequence	17(MPP)	0.118	32-36,75-79	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05254 Protein	0.009	No mitochondrial presequence	44(MPP), 45(Icp55)	-0.023		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05255 Protein	0.048	No mitochondrial presequence	15(MPP)	0.200		18-27-low	-	14-19	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05256 Protein	0.000	No mitochondrial presequence	95(MPP)	-0.042		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05257 Protein	0.000	No mitochondrial presequence	26(MPP)	-0.115		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05259 Protein	0.000	No mitochondrial presequence	30(MPP)	-0.100		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05260 Protein	0.006	No mitochondrial presequence	14(MPP)	0.071		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05261 Protein	0.991	Possessing mitochondrial presequence	23(MPP), 31(Oct1)	0.217	7-11	15-24-high	-	-	-	-	-	17-22	-	-	-	-	-	-	-	16-21	
NCU05262 Protein	0.000	No mitochondrial presequence	57(MPP)	-0.088		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05263 Protein	0.000	No mitochondrial presequence	75(MPP)	-0.093		8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05264 Protein	0.000	No mitochondrial presequence	52(MPP)	-0.058		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05265 Protein	0.000	No mitochondrial presequence	14(MPP)	0.071	47-51	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05266 Protein	0.187	No mitochondrial presequence	23(MPP)	0.130	1-5	7-18-high	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-	
NCU05267 Protein	0.043	No mitochondrial presequence	44(MPP)	0.159	65-69	9-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05268 Protein	0.000	No mitochondrial presequence	58(MPP), 59(Icp55)	-0.017	44-48,69-73,88-92	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05269 Protein	0.000	No mitochondrial presequence	70(MPP)	0.057	67-71	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05270 Protein	0.000	No mitochondrial presequence	58(MPP)	-0.034		13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05271 Protein	0.035	No mitochondrial presequence	50(MPP)	0.060		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05272 Protein	0.000	No mitochondrial presequence	44(MPP), 45(Icp55)	-0.136		14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05273 Protein	0.017	No mitochondrial presequence	30(MPP)	0.100	91-95	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05274 Protein	0.000	No mitochondrial presequence	94(MPP)	0.021		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05275 Protein	0.023	No mitochondrial presequence	43(MPP)	-0.023	91-95,96-100	21-30-low	-	-	-	-	-	-	-	4-9	-	3-8	-	-	-	-	
NCU05276 Protein	0.000	No mitochondrial presequence	85(MPP)	-0.059		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05277 Protein	0.000	No mitochondrial presequence	28(MPP)	0.071		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05278 Protein	0.000	No mitochondrial presequence	32(MPP)	-0.031	89-93	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05279 Protein	0.980	Possessing mitochondrial presequence	64(MPP), 72(Oct1)	0.109	40-44,61-65,81-85,84-88	10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05280 Protein	0.000	No mitochondrial presequence	42(MPP)	-0.048	39-43	14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05281 Protein	0.000	No mitochondrial presequence	10(MPP)	0.400		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05282 Protein	0.000	No mitochondrial presequence	6(MPP)	-0.333		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05284 Protein	0.086	No mitochondrial presequence	55(MPP)	0.018	5-9	7-16-high	-	-	-	-	5-10	-	1-6	-	-	-	-	-	-	-	
NCU05285 Protein	0.000	No mitochondrial presequence	77(MPP)	0.000		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05286 Protein	0.364	No mitochondrial presequence	8(MPP), 9(Icp55)	0.125	65-69	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05287 Protein	0.461	Possessing mitochondrial presequence	20(MPP)	0.100	24-28	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05288 Protein	0.000	No mitochondrial presequence	40(MPP)	-0.025	83-87	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05289 Protein	0.082	No mitochondrial presequence	42(MPP)	0.119		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05290 Protein	0.000	No mitochondrial presequence	46(MPP)	0.065	56-60	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05291 Protein	0.000	No mitochondrial presequence	20(MPP)	0.000	63-67	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05292 Protein	0.000	No mitochondrial presequence	33(MPP)	-0.152		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05293 Protein	0.034	No mitochondrial presequence	55(MPP)	0.145	69-73	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05294 Protein	0.000	No mitochondrial presequence	60(MPP)	0.017		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05295 Protein	0.004	No mitochondrial presequence	54(MPP)	-0.019	64-68	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05296 Protein	0.006	No mitochondrial presequence	22(MPP)	0.091		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05298 Protein	0.000	No mitochondrial presequence	22(MPP)	-0.045		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05299 Protein	0.998	Possessing mitochondrial presequence	7(MPP), 8(Icp55)	0.286	4-8,93-97	1-10-high	-	-	19-24	-	-	-	-	-	-	-	-	-	-	-	
NCU05300 Protein	0.004	No mitochondrial presequence	29(MPP)	0.034		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05301 Protein	0.033	No mitochondrial presequence	14(MPP)	0.071	81-85	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05302 Protein	0.882	Possessing mitochondrial presequence	42(MPP)	0.143	2-6	12-22-high	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
NCU05303 Protein	0.000	No mitochondrial presequence	34(MPP)	-0.088		21-30-high	-	-	-	-	-	-	-	-	-	25-30	-	-	-	-	
NCU05304 Protein	0.000	No mitochondrial presequence	81(MPP)	0.025		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05305 Protein	0.031	No mitochondrial presequence	23(MPP)	0.000	14-18,17-21	12-21-high	-	-	-	-	17-22	20-25	-	-	-	-	-	-	-	-	
NCU05306 Protein	0.302	No mitochondrial presequence	36(MPP), 37(Icp55)	0.167	69-73	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05307 Protein	0.006	No mitochondrial presequence	42(MPP)	0.048	35-39,39-43,68-72	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05308 Protein	0.036	No mitochondrial presequence	19(MPP)	0.053		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05309 Protein	0.000	No mitochondrial presequence	56(MPP), 57(Icp55)	-0.089		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05311 Protein	0.005	No mitochondrial presequence	61(MPP)	0.033	38-42	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05312 Protein	0.000	No mitochondrial presequence	25(MPP)	-0.120	27-31,52-56	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05313 Protein	0.000	No mitochondrial presequence	52(MPP)	-0.019		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05314 Protein	0.000	No mitochondrial presequence	10(MPP)	0.100		9-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05315 Protein	0.000	No mitochondrial presequence	53(MPP)	0.019	16-20	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05316 Protein	0.000	No mitochondrial presequence	83(MPP), 84(Icp55)	-0.060	80-84	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05317 Protein	0.000	No mitochondrial presequence	33(MPP)	0.030		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05318 Protein	0.000	No mitochondrial presequence	39(MPP)	-0.051	59-63	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05319 Protein	0.000	No mitochondrial presequence	6(MPP), 7(Icp55)	0.167		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05320 Protein	0.013	No mitochondrial presequence	79(MPP)	0.063		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05321 Protein	0.000	No mitochondrial presequence	38(MPP)	0.079	12-16,36-40,39-43,43-47,46-50	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05338 Protein	0.095	No mitochondrial presequence	32(MPP)	0.156	35-39,66-70	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05340 Protein	0.000	No mitochondrial presequence	33(MPP)	-0.061	30-34,86-90	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05341 Protein	0.006	No mitochondrial presequence	32(MPP)	0.031		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05342 Protein	0.000	No mitochondrial presequence	22(MPP)	-0.045	55-59,84-88	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05343 Protein	0.000	No mitochondrial presequence	29(MPP)	0.034		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
NCU05345 Protein	0.005	No mitochondrial presequence	11(MPP)	0.091	40-44	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
