Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
SPBP4H10.03 Ntermext	0.220	No mitochondrial presequence	33(MPP)	0.152		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.04 Ntermext	0.041	No mitochondrial presequence	18(MPP)	0.000	12-16,41-45	7-16-high	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
SPBP4H10.05c Ntermext	0.000	No mitochondrial presequence	55(MPP)	-0.055	91-95	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.06c Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.026		10-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.07 Ntermext	0.007	No mitochondrial presequence	21(MPP)	0.000	48-52,58-62	3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.08 Ntermext	0.060	No mitochondrial presequence	25(MPP)	0.040	32-36	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.09 Ntermext	0.146	No mitochondrial presequence	36(MPP)	0.139	23-27,71-75	15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.10 Ntermext	0.004	No mitochondrial presequence	90(MPP), 91(Icp55)	0.067		10-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.11c Ntermext	0.015	No mitochondrial presequence	26(MPP)	-0.038	30-34	21-30-high	-	-	-	-	-	23-28	-	-	-	22-27	-	-	-	-	
SPBP4H10.12 Ntermext	0.008	No mitochondrial presequence	39(MPP)	-0.103	58-62,78-82	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.13 Ntermext	0.008	No mitochondrial presequence	12(MPP)	0.250	66-70	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23G3.04 Ntermext	0.000	No mitochondrial presequence	60(MPP)	0.050	14-18	10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.14c Ntermext	0.006	No mitochondrial presequence	21(MPP)	0.000		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.15 Ntermext	0.472	Possessing mitochondrial presequence	30(MPP)	0.133	44-48,54-58,66-70,71-75	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.16c Ntermext	0.000	No mitochondrial presequence	75(MPP)	-0.107		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.17c Ntermext	0.000	No mitochondrial presequence	40(MPP)	-0.150		7-16-low	-	-	-	-	-	-	-	-	-	-	1-6	-	-	-	
SPBP4H10.18c Ntermext	0.000	No mitochondrial presequence	34(MPP)	0.059	11-15	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.19c Ntermext	0.027	No mitochondrial presequence	13(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.20 Ntermext	0.008	No mitochondrial presequence	9(MPP)	0.111	41-45	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23G3.05c Ntermext	0.006	No mitochondrial presequence	57(MPP)	-0.018	46-50	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBP4H10.21c Ntermext	0.000	No mitochondrial presequence	70(MPP)	-0.186	58-62	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1703.01c Ntermext	0.000	No mitochondrial presequence	72(MPP)	0.069	87-91	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1703.02 Ntermext	0.062	No mitochondrial presequence	34(MPP)	0.088	7-11,12-16,92-96	11-20-high	-	-	-	-	-	-	-	-	10-15	-	-	-	-	-	
SPBC1703.03c Ntermext	0.020	No mitochondrial presequence	31(MPP)	0.161	2-6	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1703.04 Ntermext	0.000	No mitochondrial presequence	83(MPP)	-0.048	19-23	11-20-high	-	-	-	-	-	-	-	-	-	-	-	18-23	-	-	
SPBC1703.05 Ntermext	0.149	No mitochondrial presequence	25(MPP), 26(Icp55)	0.280	12-16,22-26,72-76	12-23-high	-	-	-	-	-	-	-	-	-	-	3-8	-	-	-	
SPBC1703.06 Ntermext	0.009	No mitochondrial presequence	22(MPP)	0.091	65-69,80-84	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1703.07 Ntermext	0.007	No mitochondrial presequence	12(MPP)	0.083	71-75	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1703.08c Ntermext	0.112	No mitochondrial presequence	10(MPP)	0.300	16-20,20-24,76-80	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23G3.06 Ntermext	0.000	No mitochondrial presequence	25(MPP)	0.120		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1703.09 Ntermext	0.006	No mitochondrial presequence	85(MPP)	-0.024	2-6	15-27-high	-	-	-	-	-	-	-	-	-	-	13-18	-	-	-	
SPBC1703.10 Ntermext	0.000	No mitochondrial presequence	29(MPP)	0.000	9-13,26-30	2-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1703.11 Ntermext	0.188	No mitochondrial presequence	34(MPP), 35(Icp55)	0.118	6-10,53-57	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1703.12 Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.167	3-7	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1703.13c Ntermext	0.029	No mitochondrial presequence	76(MPP)	0.079		12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1703.14c Ntermext	0.007	No mitochondrial presequence	29(MPP)	0.103		1-10-low	-	-	-	-	-	-	-	4-9	-	-	-	-	-	-	
SPBC1703.15c Ntermext	0.000	No mitochondrial presequence	82(MPP)	-0.024		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23G3.07c Ntermext	0.000	No mitochondrial presequence	77(MPP)	0.026	32-36,38-42,43-47	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2A9.02 Ntermext	0.012	No mitochondrial presequence	20(MPP)	0.050	1-5	14-23-low	-	-	-	-	-	-	17-22	-	-	-	-	-	-	-	
SPBC2A9.03 Ntermext	0.000	No mitochondrial presequence	42(MPP)	-0.095		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2A9.04c Ntermext	0.000	No mitochondrial presequence	18(MPP)	-0.111	83-87	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2A9.05c Ntermext	0.003	No mitochondrial presequence	34(MPP)	-0.088		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2A9.06c Ntermext	0.006	No mitochondrial presequence	55(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2A9.07c Ntermext	0.003	No mitochondrial presequence	29(MPP)	0.034		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2A9.14 Ntermext	0.048	No mitochondrial presequence	20(MPP), 28(Oct1)	0.050	29-33	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2A9.13 Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.027		1-12-low	-	-	-	-	-	-	-	-	21-26	-	-	-	-	-	
SPAC23G3.08c Ntermext	0.004	No mitochondrial presequence	27(MPP)	0.037		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2A9.08c Ntermext	0.004	No mitochondrial presequence	15(MPP)	0.200		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2A9.09 Ntermext	0.000	No mitochondrial presequence	15(MPP)	-0.267		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2A9.10 Ntermext	0.007	No mitochondrial presequence	17(MPP)	0.059	67-71	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2A9.11c Ntermext	0.004	No mitochondrial presequence	46(MPP)	-0.087	20-24	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2A9.12 Ntermext	0.033	No mitochondrial presequence	58(MPP)	0.000	3-7,17-21,61-65,89-93	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2D10.03c Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.000	1-5	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2D10.04 Ntermext	0.000	No mitochondrial presequence	43(MPP)	0.047	1-5	6-15-low	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
SPBC2D10.05 Ntermext	0.007	No mitochondrial presequence	33(MPP)	0.061	5-9,45-49	15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2D10.06 Ntermext	0.000	No mitochondrial presequence	19(MPP), 20(Icp55)	0.000	7-11	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23G3.09 Ntermext	0.000	No mitochondrial presequence	60(MPP)	0.017		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2D10.07c Ntermext	0.108	No mitochondrial presequence	56(MPP)	0.000	79-83	16-25-low	-	-	-	-	-	17-22	-	-	-	16-21	-	-	-	-	
SPBC2D10.08c Ntermext	0.736	Possessing mitochondrial presequence	14(MPP)	0.214	15-19,25-29,58-62	15-26-high	-	-	-	-	25-30	-	-	-	-	-	-	-	-	-	
SPBC2D10.09 Ntermext	0.750	Possessing mitochondrial presequence	42(MPP)	0.119	39-43,89-93	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2D10.10c Ntermext	0.009	No mitochondrial presequence	86(MPP)	0.186	14-18	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2D10.11c Ntermext	0.000	No mitochondrial presequence	73(MPP)	0.014	30-34	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2D10.12 Ntermext	0.158	No mitochondrial presequence	6(MPP)	0.167	12-16,15-19	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2D10.13 Ntermext	0.000	No mitochondrial presequence	52(MPP)	-0.038	17-21,34-38	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2D10.14c Ntermext	0.013	No mitochondrial presequence	28(MPP)	0.000	25-29,83-87	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23G3.10c Ntermext	0.000	No mitochondrial presequence	66(MPP)	-0.045	81-85	5-14-low	-	24-29	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2D10.15c Ntermext	0.443	Possessing mitochondrial presequence	27(MPP)	0.222	6-10,50-54	2-11-high	-	-	-	-	-	-	-	-	1-6	-	9-14	-	-	-	
SPBC2D10.16 Ntermext	0.782	Possessing mitochondrial presequence	12(MPP)	0.167	4-8,9-13,22-26	16-25-high	-	-	-	-	-	-	-	-	7-12,20-25	-	-	3-8	-	-	
SPBC2D10.17 Ntermext	0.000	No mitochondrial presequence	37(MPP)	-0.108	43-47	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2D10.18 Ntermext	0.516	Possessing mitochondrial presequence	18(MPP)	0.000		16-25-high	-	-	-	-	-	-	15-20,19-24	-	-	-	-	-	-	14-19,18-23	
SPBC2D10.19c Ntermext	0.044	No mitochondrial presequence	16(MPP)	0.188	62-66	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC2D10.20 Ntermext	0.107	No mitochondrial presequence	13(MPP)	0.077		4-13-high	-	-	-	-	-	-	10-15	-	-	-	-	-	-	9-14	
SPBC15D4.01c Ntermext	0.012	No mitochondrial presequence	8(MPP)	0.125	56-60	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23G3.11 Ntermext	0.018	No mitochondrial presequence	16(MPP)	0.125	13-17,48-52	11-20-high	-	-	-	-	-	-	-	-	-	-	-	12-17	-	-	
SPBC15D4.02 Ntermext	0.000	No mitochondrial presequence	47(MPP)	-0.021		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15D4.03 Ntermext	0.005	No mitochondrial presequence	85(MPP)	0.059	18-22	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15D4.04 Ntermext	0.056	No mitochondrial presequence	55(MPP), 56(Icp55)	0.055	64-68,93-97	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15D4.05 Ntermext	0.000	No mitochondrial presequence	80(MPP)	-0.175		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15D4.06 Ntermext	0.056	No mitochondrial presequence	34(MPP)	0.029	27-31,31-35	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15D4.07c Ntermext	0.000	No mitochondrial presequence	87(MPP)	-0.126		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15D4.08c Ntermext	0.004	No mitochondrial presequence	16(MPP)	0.125		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC23G3.12c Ntermext	0.000	No mitochondrial presequence	68(MPP)	0.103	56-60	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15D4.09c Ntermext	0.000	No mitochondrial presequence	58(MPP)	-0.034	55-59	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15D4.10c Ntermext	0.108	No mitochondrial presequence	27(MPP)	0.074	18-22	5-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15D4.11c Ntermext	0.216	No mitochondrial presequence	26(MPP)	0.231	7-11,24-28,90-94	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15D4.12c Ntermext	0.011	No mitochondrial presequence	53(MPP)	0.057	7-11,14-18	5-14-high	-	-	-	-	-	-	-	-	-	-	-	6-11,13-18	-	-	
SPBC15D4.13c Ntermext	0.003	No mitochondrial presequence	53(MPP)	0.019	69-73	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15D4.14 Ntermext	0.000	No mitochondrial presequence	31(MPP)	0.065	15-19,82-86	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC15D4.15 Ntermext	0.006	No mitochondrial presequence	48(MPP)	0.021	94-98	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H12.01c Ntermext	0.000	No mitochondrial presequence	35(MPP)	0.000	62-66	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC13E7.01 Ntermext	0.000	No mitochondrial presequence	30(MPP)	-0.033	84-88	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC13E7.02 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.056		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC13E7.03c Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.111	76-80	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC13E7.04 Ntermext	0.959	Possessing mitochondrial presequence	28(MPP), 29(Icp55)	0.179		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC13E7.05 Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.000		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC13E7.06 Ntermext	0.030	No mitochondrial presequence	45(MPP)	0.089	59-63	14-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC13E7.07 Ntermext	0.007	No mitochondrial presequence	10(MPP)	-0.100	7-11	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC13E7.08c Ntermext	0.000	No mitochondrial presequence	13(MPP)	-0.154	70-74	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC13E7.09 Ntermext	0.000	No mitochondrial presequence	35(MPP)	0.029		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC13E7.10c Ntermext	0.000	No mitochondrial presequence	80(MPP)	-0.050		3-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H12.02 Ntermext	0.104	No mitochondrial presequence	10(MPP)	0.300		4-13-high	-	6-11	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC13E7.11 Ntermext	0.681	Possessing mitochondrial presequence	32(MPP)	0.125	3-7,7-11	3-12-high	9-14	-	-	-	-	-	-	-	-	-	-	2-7,6-11	3-8,7-12	-	
SPBC30D10.18c Ntermext	0.022	No mitochondrial presequence	29(MPP), 37(Oct1)	0.138		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.17c Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.081		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.16 Ntermext	0.008	No mitochondrial presequence	27(MPP)	0.111	5-9,87-91	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.15 Ntermext	0.000	No mitochondrial presequence	6(MPP), 7(Icp55)	0.333		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.14 Ntermext	0.005	No mitochondrial presequence	10(MPP)	0.100	62-66	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.13c Ntermext	0.635	Possessing mitochondrial presequence	39(MPP)	0.231		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.12c Ntermext	0.010	No mitochondrial presequence	15(MPP)	0.067	12-16,32-36,37-41	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.11 Ntermext	0.087	No mitochondrial presequence	55(MPP)	0.073	10-14,52-56	21-30-high	-	-	-	-	-	-	-	-	20-25	-	19-24	9-14	-	-	
SPAC22H12.03 Ntermext	0.033	No mitochondrial presequence	48(MPP)	0.146		17-26-high	-	9-14	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.10c Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.049	68-72,83-87	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.09c Ntermext	0.000	No mitochondrial presequence	40(MPP)	0.000	82-86	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.08 Ntermext	0.205	No mitochondrial presequence	90(MPP)	0.133	5-9,13-17,16-20,51-55	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.07c Ntermext	0.021	No mitochondrial presequence	34(MPP)	0.088	26-30,47-51	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.06 Ntermext	0.192	No mitochondrial presequence	18(MPP)	0.111	2-6	1-10-low	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
SPBC30D10.21 Ntermext	0.030	No mitochondrial presequence	34(MPP), 42(Oct1)	0.088	18-22,24-28	2-11-high	-	-	-	-	-	-	-	7-12	-	-	-	-	-	-	
SPBC30D10.05c Ntermext	0.016	No mitochondrial presequence	47(MPP), 48(Icp55)	0.085	14-18	4-17-low	-	-	-	-	-	-	5-10	-	-	-	-	-	-	4-9	
SPBC30D10.04 Ntermext	0.000	No mitochondrial presequence	49(MPP)	-0.061	10-14,66-70,91-95	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.03c Ntermext	0.005	No mitochondrial presequence	55(MPP)	0.036	52-56,62-66	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H12.04c Ntermext	0.020	No mitochondrial presequence	18(MPP)	0.222		18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC30D10.02 Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.105	18-22,47-51,69-73,72-76	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	18-23	-	
SPBC1778.01c Ntermext	0.000	No mitochondrial presequence	50(MPP)	0.060	32-36	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1778.02 Ntermext	0.003	No mitochondrial presequence	26(MPP)	0.038	82-86	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1778.03c Ntermext	0.121	No mitochondrial presequence	25(MPP)	0.160	54-58,90-94	15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1778.05c Ntermext	0.210	No mitochondrial presequence	55(MPP)	0.073		7-16-low	-	-	-	-	-	-	10-15	-	-	-	-	-	-	9-14	
SPBC1778.04 Ntermext	0.003	No mitochondrial presequence	24(MPP)	0.083		14-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1778.06c Ntermext	0.008	No mitochondrial presequence	18(MPP)	0.222	15-19	15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1778.07 Ntermext	0.023	No mitochondrial presequence	23(MPP), 24(Icp55)	-0.130		9-18-high	-	-	-	-	-	-	20-25	24-29	-	19-24	-	-	-	23-28	
SPBC1778.08c Ntermext	0.019	No mitochondrial presequence	31(MPP)	0.065		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC22H12.05c Ntermext	0.000	No mitochondrial presequence	10(MPP)	0.100	45-49	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1778.09 Ntermext	0.003	No mitochondrial presequence	17(MPP)	0.118	95-99	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC1778.10c Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.000	82-86	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC4C3.10c Ntermext	0.003	No mitochondrial presequence	25(MPP)	0.080	84-88	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC4C3.09 Ntermext	0.852	Possessing mitochondrial presequence	13(MPP)	0.308	94-98	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC4C3.08 Ntermext	0.466	Possessing mitochondrial presequence	53(MPP)	0.094		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC4C3.07 Ntermext	0.000	No mitochondrial presequence	88(MPP)	-0.023	85-89	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC4C3.06 Ntermext	0.020	No mitochondrial presequence	69(MPP)	0.000	92-96	10-19-high	-	-	-	-	-	-	-	-	-	-	4-9	-	-	-	
SPAC1687.01 Ntermext	0.000	No mitochondrial presequence	52(MPP)	-0.077		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC4C3.05c Ntermext	0.000	No mitochondrial presequence	85(MPP)	-0.024	90-94	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC4C3.12 Ntermext	0.013	No mitochondrial presequence	85(MPP)	0.059	53-57	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC4C3.04c Ntermext	0.005	No mitochondrial presequence	22(MPP)	0.136		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC4C3.03 Ntermext	0.007	No mitochondrial presequence	12(MPP)	0.083		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC405.01 Ntermext	0.000	No mitochondrial presequence	15(MPP)	-0.067	19-23,28-32,62-66	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC405.02c Ntermext	0.000	No mitochondrial presequence	58(MPP)	0.069		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC405.03c Ntermext	0.000	No mitochondrial presequence	72(MPP)	0.028		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC405.04c Ntermext	0.014	No mitochondrial presequence	32(MPP), 33(Icp55)	0.188	8-12	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC405.05 Ntermext	0.000	No mitochondrial presequence	46(MPP)	-0.087	13-17	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1687.02 Ntermext	0.068	No mitochondrial presequence	59(MPP)	0.119	17-21,72-76,95-99	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC405.06 Ntermext	0.000	No mitochondrial presequence	33(MPP)	-0.030	30-34	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC405.07 Ntermext	0.455	Possessing mitochondrial presequence	36(MPP)	0.250	68-72	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC609.01 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.111		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC609.02 Ntermext	0.401	Possessing mitochondrial presequence	23(MPP), 24(Icp55)	0.261	46-50,57-61	2-15-high	-	-	-	-	-	-	3-8	-	-	-	-	-	-	2-7	
SPAC1F8.04c Ntermext	0.118	No mitochondrial presequence	17(MPP)	0.176	11-15,15-19	10-19-high	-	-	-	-	11-16	-	-	-	-	-	-	-	-	-	
SPAC1687.03c Ntermext	0.022	No mitochondrial presequence	54(MPP)	0.000	1-5,79-83	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC609.03 Ntermext	0.000	No mitochondrial presequence	9(MPP)	0.000		16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC609.04 Ntermext	0.000	No mitochondrial presequence	30(MPP)	-0.100	80-84	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC609.05 Ntermext	0.011	No mitochondrial presequence	50(MPP)	0.060	47-51,52-56	8-17-low	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	-	
SPBC776.01 Ntermext	0.017	No mitochondrial presequence	24(MPP)	0.292		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC776.02c Ntermext	0.000	No mitochondrial presequence	47(MPP)	-0.043	1-5,23-27,82-86	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC776.03 Ntermext	0.694	Possessing mitochondrial presequence	29(MPP), 37(Oct1)	0.138		13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPAC1687.04 Ntermext	0.000	No mitochondrial presequence	22(MPP)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC776.04 Ntermext	0.000	No mitochondrial presequence	14(MPP)	-0.286		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC776.05 Ntermext	0.000	No mitochondrial presequence	46(MPP), 47(Icp55)	-0.283	43-47	16-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC776.06c Ntermext	0.000	No mitochondrial presequence	64(MPP)	-0.109		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SPBC776.07 Ntermext	0.915	Possessing mitochondrial presequence	50(MPP)	0.200	6-10	8-17-high	-	-	-	-	6-11	-	-	9-14	-	-	-	-	-	-	
