Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNE04480 Ntermext	0.326	No mitochondrial presequence	12(MPP)	0.333	86-90	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04490 Ntermext	0.011	No mitochondrial presequence	17(MPP)	0.235		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04500 Ntermext	0.010	No mitochondrial presequence	56(MPP)	-0.071	64-68	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04510 Ntermext	0.000	No mitochondrial presequence	78(MPP)	0.000	34-38,62-66	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04520 Ntermext	0.000	No mitochondrial presequence	81(MPP)	0.012		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04530 Ntermext	0.000	No mitochondrial presequence	45(MPP)	-0.111	49-53	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04540 Ntermext	0.000	No mitochondrial presequence	58(MPP), 66(Oct1)	-0.069		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04550 Ntermext	0.036	No mitochondrial presequence	18(MPP)	0.167		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04560 Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.019		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04580 Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.087		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04590 Ntermext	0.026	No mitochondrial presequence	27(MPP)	0.037	82-86,85-89	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04595 Ntermext	0.004	No mitochondrial presequence	58(MPP)	0.086	39-43,68-72	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04600 Ntermext	0.166	No mitochondrial presequence	38(MPP)	0.132		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04610 Ntermext	0.172	No mitochondrial presequence	44(MPP), 45(Icp55)	0.136	29-33	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04620 Ntermext	0.150	No mitochondrial presequence	46(MPP)	0.174	43-47	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04630 Ntermext	0.000	No mitochondrial presequence	6(MPP)	0.000		2-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04640 Ntermext	0.104	No mitochondrial presequence	24(MPP), 25(Icp55)	0.125	52-56	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04650 Ntermext	0.027	No mitochondrial presequence	13(MPP)	0.154		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04660 Ntermext	0.000	No mitochondrial presequence	89(MPP)	-0.067	15-19	16-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04670 Ntermext	0.000	No mitochondrial presequence	36(MPP)	0.028		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04680 Ntermext	0.000	No mitochondrial presequence	67(MPP)	0.119		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04690 Ntermext	0.008	No mitochondrial presequence	12(MPP)	0.083	88-92,96-100	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04695 Ntermext	0.000	No mitochondrial presequence	20(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04700 Ntermext	0.000	No mitochondrial presequence	35(MPP)	-0.029		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04710 Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.103	33-37,79-83	17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04720 Ntermext	0.000	No mitochondrial presequence	14(MPP)	0.000		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04730 Ntermext	0.000	No mitochondrial presequence	34(MPP), 35(Icp55)	0.029		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04740 Ntermext	0.546	Possessing mitochondrial presequence	26(MPP)	0.115	66-70	12-22-high	-	-	-	-	-	-	-	-	22-27	-	-	-	-	-	
CNE04750 Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.087	3-7,27-31	3-14-low	-	-	-	-	-	-	-	-	-	-	-	2-7	-	-	
CNE04760 Ntermext	0.000	No mitochondrial presequence	58(MPP), 59(Icp55)	-0.034	55-59	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04770 Ntermext	0.000	No mitochondrial presequence	74(MPP)	0.014		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04780 Ntermext	0.245	No mitochondrial presequence	24(MPP)	0.167	11-15	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04790 Ntermext	0.604	Possessing mitochondrial presequence	10(MPP), 11(Icp55)	0.100		8-17-high	14-19	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04800 Ntermext	0.000	No mitochondrial presequence	79(MPP)	0.013		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04810 Ntermext	0.791	Possessing mitochondrial presequence	34(MPP), 35(Icp55)	0.265	68-72,71-75	1-10-high	-	-	-	-	-	-	4-9	-	-	-	-	-	-	3-8	
CNE04820 Ntermext	0.867	Possessing mitochondrial presequence	48(MPP)	0.104	7-11,52-56,71-75	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04830 Ntermext	0.000	No mitochondrial presequence	64(MPP)	0.141		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04840 Ntermext	0.874	Possessing mitochondrial presequence	15(MPP)	0.333	12-16,31-35	12-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04860 Ntermext	0.223	No mitochondrial presequence	19(MPP)	0.105	16-20	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04870 Ntermext	0.536	Possessing mitochondrial presequence	63(MPP)	0.190		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04880 Ntermext	0.000	No mitochondrial presequence	49(MPP)	0.061		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04890 Ntermext	0.006	No mitochondrial presequence	43(MPP)	0.163		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04900 Ntermext	0.000	No mitochondrial presequence	50(MPP)	-0.040	59-63	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04910 Ntermext	0.324	No mitochondrial presequence	23(MPP), 24(Icp55)	0.130	20-24	17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04915 Ntermext	0.003	No mitochondrial presequence	46(MPP)	0.087		15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04920 Ntermext	0.009	No mitochondrial presequence	62(MPP)	0.000		14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04930 Ntermext	0.000	No mitochondrial presequence	66(MPP)	0.030	51-55	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04940 Ntermext	0.005	No mitochondrial presequence	15(MPP)	0.067		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04950 Ntermext	0.026	No mitochondrial presequence	20(MPP)	0.200		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04960 Ntermext	0.000	No mitochondrial presequence	30(MPP)	0.167		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04970 Ntermext	0.078	No mitochondrial presequence	25(MPP), 33(Oct1)	-0.040		21-30-high	-	-	-	-	-	-	22-27	-	-	-	-	-	-	21-26	
CNE04980 Ntermext	0.684	Possessing mitochondrial presequence	35(MPP)	0.171	42-46	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE04990 Ntermext	1.000	Possessing mitochondrial presequence	19(MPP)	0.263		16-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05000 Ntermext	0.207	No mitochondrial presequence	36(MPP)	0.139	12-16,30-34	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05010 Ntermext	0.419	Possessing mitochondrial presequence	48(MPP)	0.167	7-11,10-14,53-57,63-67	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05020 Ntermext	0.007	No mitochondrial presequence	51(MPP)	0.078		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05030 Ntermext	0.122	No mitochondrial presequence	30(MPP)	0.100	20-24,24-28,77-81	3-12-high	-	-	-	-	24-29	-	-	-	-	-	-	-	-	-	
CNE05040 Ntermext	0.000	No mitochondrial presequence	39(MPP)	0.026		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05050 Ntermext	0.326	No mitochondrial presequence	31(MPP), 32(Icp55)	0.129	53-57,71-75	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05060 Ntermext	0.000	No mitochondrial presequence	40(MPP)	0.000		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05070 Ntermext	0.024	No mitochondrial presequence	28(MPP), 29(Icp55)	0.143		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05080 Ntermext	0.020	No mitochondrial presequence	53(MPP)	0.094	39-43	19-28-high	-	-	-	-	-	-	-	-	-	-	10-15	-	-	-	
CNE05090 Ntermext	0.018	No mitochondrial presequence	42(MPP)	0.071	12-16,23-27,31-35,39-43	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05100 Ntermext	0.005	No mitochondrial presequence	36(MPP), 37(Icp55)	0.000	60-64,64-68,95-99	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05110 Ntermext	0.006	No mitochondrial presequence	84(MPP), 85(Icp55)	0.024	81-85	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05120 Ntermext	0.709	Possessing mitochondrial presequence	17(MPP)	0.176	14-18,92-96	14-23-high	-	-	-	-	-	-	-	-	-	-	1-6	13-18	-	-	
CNE05130 Ntermext	0.000	No mitochondrial presequence	80(MPP)	-0.050	32-36,87-91	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05140 Ntermext	0.168	No mitochondrial presequence	9(MPP)	0.111		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05150 Ntermext	0.111	No mitochondrial presequence	51(MPP)	0.118	14-18	5-14-low	-	-	15-20	-	14-19	-	-	-	-	-	-	-	-	-	
CNE05160 Ntermext	0.028	No mitochondrial presequence	55(MPP)	0.127	30-34,79-83	6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05170 Ntermext	0.000	No mitochondrial presequence	59(MPP)	0.017	70-74	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05180 Ntermext	0.018	No mitochondrial presequence	24(MPP)	0.125	13-17,26-30	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05190 Ntermext	0.006	No mitochondrial presequence	24(MPP)	0.042		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05200 Ntermext	0.404	Possessing mitochondrial presequence	44(MPP)	0.205	2-6,8-12	13-22-low	-	-	-	-	2-7	-	-	-	-	-	-	-	-	-	
CNE05210 Ntermext	0.382	No mitochondrial presequence	34(MPP)	0.206	90-94	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05220 Ntermext	0.023	No mitochondrial presequence	57(MPP)	0.140		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05230 Ntermext	0.020	No mitochondrial presequence	11(MPP)	0.091		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05240 Ntermext	0.000	No mitochondrial presequence	41(MPP)	-0.049	95-99	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05250 Ntermext	0.380	No mitochondrial presequence	49(MPP)	0.041	8-12,13-17,79-83,82-86	13-24-high	-	-	-	-	13-18	-	-	-	-	-	-	-	-	-	
CNE05260 Ntermext	0.013	No mitochondrial presequence	18(MPP)	0.222	20-24,33-37	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05290 Ntermext	0.024	No mitochondrial presequence	18(MPP)	0.056		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05300 Ntermext	0.000	No mitochondrial presequence	50(MPP)	0.000	54-58	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05310 Ntermext	0.021	No mitochondrial presequence	28(MPP)	0.000	53-57,72-76	13-23-low	-	24-29	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05320 Ntermext	0.062	No mitochondrial presequence	27(MPP)	0.037	24-28	20-29-low	-	-	-	-	-	-	-	-	-	-	-	23-28	24-29	-	
CNE05330 Ntermext	0.009	No mitochondrial presequence	62(MPP), 63(Icp55)	0.081	37-41	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05340 Ntermext	0.004	No mitochondrial presequence	27(MPP)	0.037		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05350 Ntermext	0.010	No mitochondrial presequence	40(MPP)	0.100		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05360 Ntermext	0.000	No mitochondrial presequence	50(MPP)	0.020	9-13,35-39	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNE05380 Ntermext	0.005	No mitochondrial presequence	56(MPP)	0.036		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00010 Ntermext	0.000	No mitochondrial presequence	32(MPP)	-0.031		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00020 Ntermext	0.000	No mitochondrial presequence	69(MPP)	0.000		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00040 Ntermext	0.009	No mitochondrial presequence	51(MPP)	0.098		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00050 Ntermext	0.000	No mitochondrial presequence	49(MPP)	-0.082	70-74	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00070 Ntermext	0.133	No mitochondrial presequence	14(MPP)	0.000		10-19-high	-	-	-	-	-	-	11-16	-	-	-	-	-	-	10-15	
CNF00080 Ntermext	0.000	No mitochondrial presequence	76(MPP)	-0.237		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00090 Ntermext	0.022	No mitochondrial presequence	74(MPP)	0.054	4-8,62-66,96-100	9-19-low	-	-	-	-	-	-	-	-	-	-	-	3-8	-	-	
CNF00100 Ntermext	0.992	Possessing mitochondrial presequence	18(MPP), 26(Oct1)	0.222	37-41	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00120 Ntermext	0.000	No mitochondrial presequence	52(MPP)	0.038	40-44	13-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00125 Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.053		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00130 Ntermext	0.000	No mitochondrial presequence	14(MPP), 15(Icp55)	-0.286	79-83	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00140 Ntermext	0.000	No mitochondrial presequence	22(MPP)	0.045		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00150 Ntermext	0.052	No mitochondrial presequence	34(MPP)	0.088		17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00160 Ntermext	0.025	No mitochondrial presequence	32(MPP)	0.094		19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00163 Ntermext	0.000	No mitochondrial presequence	33(MPP)	0.061	60-64	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00165 Ntermext	0.015	No mitochondrial presequence	14(MPP)	0.071	11-15,96-100	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00167 Ntermext	0.014	No mitochondrial presequence	7(MPP)	-0.143	17-21	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00170 Ntermext	0.000	No mitochondrial presequence	41(MPP)	0.024		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00180 Ntermext	0.000	No mitochondrial presequence	64(MPP)	-0.031	10-14	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00190 Ntermext	0.006	No mitochondrial presequence	84(MPP)	-0.048	58-62	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00195 Ntermext	0.007	No mitochondrial presequence	23(MPP)	0.130		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00200 Ntermext	0.627	Possessing mitochondrial presequence	24(MPP)	0.167	4-8,76-80	4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00210 Ntermext	0.020	No mitochondrial presequence	19(MPP), 20(Icp55)	0.105	94-98	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00220 Ntermext	0.000	No mitochondrial presequence	81(MPP)	0.012	24-28,43-47,62-66	6-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00230 Ntermext	0.000	No mitochondrial presequence	60(MPP), 68(Oct1)	-0.167		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00240 Ntermext	0.000	No mitochondrial presequence	47(MPP)	-0.043		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00250 Ntermext	0.288	No mitochondrial presequence	56(MPP)	0.107	26-30,72-76	21-30-low	-	-	-	-	-	-	5-10	-	-	4-9	-	-	-	-	
CNF00260 Ntermext	0.084	No mitochondrial presequence	23(MPP)	0.217		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00270 Ntermext	0.020	No mitochondrial presequence	10(MPP)	0.000	24-28	19-28-high	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-	
CNF00280 Ntermext	0.000	No mitochondrial presequence	34(MPP)	-0.088		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00290 Ntermext	0.100	No mitochondrial presequence	17(MPP)	0.294		18-27-low	-	6-11	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00300 Ntermext	0.006	No mitochondrial presequence	31(MPP)	-0.032		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00310 Ntermext	0.000	No mitochondrial presequence	38(MPP)	0.000		7-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00320 Ntermext	0.003	No mitochondrial presequence	87(MPP)	0.034		19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00330 Ntermext	0.007	No mitochondrial presequence	14(MPP)	0.143		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00340 Ntermext	0.000	No mitochondrial presequence	26(MPP)	-0.154	72-76,87-91	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00350 Ntermext	0.020	No mitochondrial presequence	61(MPP)	0.000	38-42	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00360 Ntermext	0.003	No mitochondrial presequence	13(MPP)	0.077		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00370 Ntermext	0.000	No mitochondrial presequence	91(MPP), 99(Oct1)	-0.044	1-5	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00380 Ntermext	0.000	No mitochondrial presequence	38(MPP)	-0.079		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00385 Ntermext	0.083	No mitochondrial presequence	77(MPP)	0.065	1-5,88-92	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00390 Ntermext	0.000	No mitochondrial presequence	59(MPP)	-0.034	95-99	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00400 Ntermext	0.004	No mitochondrial presequence	15(MPP), 16(Icp55)	0.000		7-16-high	-	-	-	-	-	-	11-16	-	-	10-15	-	-	-	-	
CNF00410 Ntermext	0.000	No mitochondrial presequence	54(MPP)	-0.056		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00420 Ntermext	0.004	No mitochondrial presequence	58(MPP)	0.052	74-78	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00430 Ntermext	0.000	No mitochondrial presequence	76(MPP)	0.000	36-40,59-63	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00440 Ntermext	0.015	No mitochondrial presequence	28(MPP), 29(Icp55)	0.036	1-5,73-77	4-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00450 Ntermext	0.000	No mitochondrial presequence	27(MPP)	0.074		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00460 Ntermext	0.023	No mitochondrial presequence	14(MPP)	0.143	79-83	15-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00470 Ntermext	0.004	No mitochondrial presequence	30(MPP)	0.000	31-35,68-72	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00480 Ntermext	0.990	Possessing mitochondrial presequence	24(MPP), 32(Oct1)	0.208	63-67,93-97	3-14-high	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	-	
CNF00490 Ntermext	0.004	No mitochondrial presequence	65(MPP)	-0.031	67-71	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00500 Ntermext	0.006	No mitochondrial presequence	68(MPP)	-0.029		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00510 Ntermext	0.000	No mitochondrial presequence	31(MPP)	0.000		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00520 Ntermext	0.000	No mitochondrial presequence	46(MPP)	0.152		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00540 Ntermext	0.000	No mitochondrial presequence	30(MPP)	0.033		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00550 Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.056		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00560 Ntermext	0.000	No mitochondrial presequence	57(MPP)	0.105		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00570 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.067	78-82	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00580 Ntermext	0.020	No mitochondrial presequence	40(MPP), 48(Oct1)	0.025	68-72	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00585 Ntermext	0.009	No mitochondrial presequence	35(MPP)	0.057	55-59	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00590 Ntermext	0.000	No mitochondrial presequence	22(MPP), 23(Icp55)	0.045	19-23	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00600 Ntermext	0.009	No mitochondrial presequence	11(MPP)	0.182	60-64	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00610 Ntermext	0.015	No mitochondrial presequence	36(MPP), 37(Icp55)	0.028	57-61	3-12-high	-	-	-	-	-	-	23-28	-	-	-	-	-	-	-	
CNF00620 Ntermext	0.000	No mitochondrial presequence	37(MPP)	0.135	39-43,63-67	2-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00630 Ntermext	0.012	No mitochondrial presequence	57(MPP)	0.140	41-45,87-91	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00640 Ntermext	0.000	No mitochondrial presequence	58(MPP)	0.034	18-22,75-79	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00650 Ntermext	0.323	No mitochondrial presequence	11(MPP)	0.091	83-87,95-99	1-10-high	-	-	-	-	-	-	1-6,8-13	-	-	-	-	-	-	7-12	
CNF00655 Ntermext	0.000	No mitochondrial presequence	90(MPP)	-0.033		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00660 Ntermext	0.000	No mitochondrial presequence	32(MPP)	0.094		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00670 Ntermext	0.165	No mitochondrial presequence	20(MPP)	0.250	33-37,64-68	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00680 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.000	80-84	19-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00690 Ntermext	0.024	No mitochondrial presequence	92(MPP)	0.054	23-27	18-27-high	-	-	-	-	-	-	19-24	-	-	-	-	-	-	18-23	
CNF00710 Ntermext	0.009	No mitochondrial presequence	39(MPP)	0.051	24-28,39-43	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00720 Ntermext	0.075	No mitochondrial presequence	41(MPP)	-0.024	52-56,84-88	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00730 Ntermext	0.567	Possessing mitochondrial presequence	23(MPP), 24(Icp55)	0.130	74-78	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00740 Ntermext	0.174	No mitochondrial presequence	18(MPP)	0.056	3-7,6-10	2-11-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
CNF00750 Ntermext	0.000	No mitochondrial presequence	25(MPP)	-0.080		3-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00760 Ntermext	0.000	No mitochondrial presequence	70(MPP)	-0.043	53-57	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00770 Ntermext	0.000	No mitochondrial presequence	18(MPP)	0.056		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00780 Ntermext	0.005	No mitochondrial presequence	71(MPP)	-0.014	12-16,68-72	11-20-high	-	-	-	-	12-17	-	-	-	-	-	-	-	-	-	
CNF00790 Ntermext	0.000	No mitochondrial presequence	44(MPP)	-0.023		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00800 Ntermext	0.000	No mitochondrial presequence	26(MPP)	0.038	8-12	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00810 Ntermext	0.082	No mitochondrial presequence	62(MPP)	0.065	6-10,60-64	11-20-high	-	-	-	-	-	-	-	-	-	-	9-14	-	-	-	
CNF00820 Ntermext	0.000	No mitochondrial presequence	45(MPP)	0.089	12-16,17-21,20-24,73-77	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNF00825 Ntermext	0.005	No mitochondrial presequence	52(MPP)	0.077	28-32,77-81	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
