Gene_name	Type	Sample	Inct.narr	Inct.wide	Nxct.narr	Nxct.wide	Upct.narr	Upct.wide	ORFct	UTR5Ct	ORFlen	UTR5len
CNA04610	RPF	JdAGO1	482	850	109	1636	NA	NA	162882	NA	1140	106
CNA04620	RPF	JdAGO1	5	6	3	8	NA	NA	1307	NA	1191	106
CNA04630	RPF	JdAGO1	0	1	0	1	0	0	21	0	1356	106
CNA04640	RPF	JdAGO1	102	156	20	545	NA	NA	25492	NA	1116	106
CNA04650	RPF	JdAGO1	341	1262	224	887	0	0	333393	1	1134	106
CNA04660	RPF	JdAGO1	1	4	0	3	0	0	893	10	1902	106
CNA04670	RPF	JdAGO1	4	11	7	9	0	1	650	1	1047	106
CNA04680	RPF	JdAGO1	25	81	15	34	NA	NA	7876	NA	528	106
CNA04685	RPF	JdAGO1	0	0	0	0	NA	NA	27	NA	1773	106
CNA04690	RPF	JdAGO1	15	27	1	7	5	19	657	24	1284	106
CNA04695	RPF	JdAGO1	23	35	1	28	NA	NA	649	NA	243	106
CNA04700	RPF	JdAGO1	21	35	10	112	NA	NA	5241	NA	1248	106
CNA04710	RPF	JdAGO1	11	20	40	266	NA	NA	7802	NA	693	106
CNA04715	RPF	JdAGO1	0	2	1	6	0	4	309	1	1557	106
CNA04720	RPF	JdAGO1	2	14	6	12	NA	NA	4738	NA	3270	106
CNA04730	RPF	JdAGO1	0	30	0	13	0	0	1383	0	1272	106
CNA04740	RPF	JdAGO1	1	7	17	36	NA	NA	1591	NA	507	106
CNA04750	RPF	JdAGO1	8	74	14	64	NA	NA	5290	NA	1482	106
CNA04760	RPF	JdAGO1	0	5	0	12	3	9	2178	0	2448	106
CNA04770	RPF	JdAGO1	22	105	10	155	10	79	6008	3	2286	106
CNA04780	RPF	JdAGO1	30	93	459	848	NA	NA	13745	NA	948	106
CNA04790	RPF	JdAGO1	0	1	0	0	0	0	3414	3	384	106
CNA04800	RPF	JdAGO1	14	66	7	70	0	0	3868	0	1314	106
CNA04810	RPF	JdAGO1	35	71	20	125	0	2	8454	0	3621	106
CNA04830	RPF	JdAGO1	3	24	7	56	6	54	7283	0	1464	106
CNA04840	RPF	JdAGO1	0	0	0	3	0	0	308	0	1284	106
CNA04850	RPF	JdAGO1	16	25	368	1010	0	0	7861	0	324	106
CNA04860	RPF	JdAGO1	258	405	22	76	NA	NA	13898	NA	1092	106
CNA04870	RPF	JdAGO1	11	65	11	37	NA	NA	8677	NA	1515	106
CNA04880	RPF	JdAGO1	0	8	1	18	0	1	1287	0	1947	106
CNA04890	RPF	JdAGO1	5	21	4	41	NA	NA	2232	NA	1977	106
CNA04900	RPF	JdAGO1	0	0	0	0	NA	NA	29	NA	639	106
CNA04910	RPF	JdAGO1	0	2	75	149	0	0	10462	0	2454	106
CNA04920	RPF	JdAGO1	25	100	294	1455	0	0	69879	0	1332	106
CNA04930	RPF	JdAGO1	9	139	29	439	0	1	6829	0	354	106
CNA04935	RPF	JdAGO1	0	0	0	0	0	0	5	2	630	106
CNA04940	RPF	JdAGO1	76	292	111	507	0	0	30675	0	1314	106
CNA04950	RPF	JdAGO1	225	718	24	249	NA	NA	23266	NA	1374	106
CNA04960	RPF	JdAGO1	3	72	8	25	NA	NA	3494	NA	2604	106
CNA04970	RPF	JdAGO1	0	1	0	0	0	0	12	3	477	106
CNA04980	RPF	JdAGO1	2	5	0	11	9	13	1637	0	1002	106
CNA04990	RPF	JdAGO1	0	0	73	128	0	1	8166	2	672	106
CNA05000	RPF	JdAGO1	2	21	0	10	0	0	889	0	1536	106
CNA05010	RPF	JdAGO1	25	106	74	197	NA	NA	6782	NA	987	106
CNA05015	RPF	JdAGO1	19	37	20	72	25	41	934	111	432	106
CNA05020	RPF	JdAGO1	0	101	95	229	NA	NA	48694	NA	4926	106
CNA05030	RPF	JdAGO1	0	0	0	0	0	0	290	2	1974	106
CNA05040	RPF	JdAGO1	0	0	2	2	NA	NA	121	NA	3417	106
CNA05050	RPF	JdAGO1	12	24	0	23	NA	NA	2675	NA	1161	106
CNA05060	RPF	JdAGO1	15	27	10	55	NA	NA	2801	NA	1236	106
CNA05070	RPF	JdAGO1	4	28	10	63	NA	NA	6009	NA	1833	106
CNA05080	RPF	JdAGO1	0	3	1	4	NA	NA	81	NA	840	106
CNA05090	RPF	JdAGO1	20	355	66	169	0	0	18631	0	2274	106
CNA05100	RPF	JdAGO1	2	13	33	58	NA	NA	1294	NA	2079	106
CNA05110	RPF	JdAGO1	30	46	6	47	NA	NA	1916	NA	1554	106
CNA05120	RPF	JdAGO1	0	1	1	16	0	0	2772	0	1077	106
CNA05130	RPF	JdAGO1	11	34	3	46	0	0	7384	0	3273	106
CNA05135	RPF	JdAGO1	0	0	0	0	0	0	5	1	396	106
CNA05140	RPF	JdAGO1	202	273	104	725	NA	NA	10500	NA	843	106
CNA05150	RPF	JdAGO1	370	894	45	281	0	0	35116	0	1551	106
CNA05160	RPF	JdAGO1	428	1496	NA	NA	NA	NA	48013	NA	231	106
CNA05170	RPF	JdAGO1	148	230	45	243	3	107	14370	1	765	106
CNA05180	RPF	JdAGO1	87	1997	249	2288	NA	NA	31074	NA	258	106
CNA05200	RPF	JdAGO1	8	38	13	47	NA	NA	4376	NA	1893	106
CNA05210	RPF	JdAGO1	57	115	153	420	NA	NA	10006	NA	237	106
CNA05220	RPF	JdAGO1	25	55	172	395	0	0	35588	0	1788	106
CNA05240	RPF	JdAGO1	0	6	1	1	0	0	224	0	1566	106
CNA05250	RPF	JdAGO1	0	0	0	0	NA	NA	135	NA	1674	106
CNA05260	RPF	JdAGO1	4	7	3	8	NA	NA	934	NA	1341	106
CNA05270	RPF	JdAGO1	5	13	1	3	0	3	1653	0	651	106
CNA05280	RPF	JdAGO1	0	6	0	0	0	0	211	6	1632	106
CNA05290	RPF	JdAGO1	10	16	27	107	0	8	6299	0	5916	106
CNA05300	RPF	JdAGO1	0	11	4	17	NA	NA	2397	NA	3816	106
CNA05310	RPF	JdAGO1	2	16	2	5	NA	NA	2426	NA	4080	106
CNA05320	RPF	JdAGO1	1	18	3	21	NA	NA	1887	NA	2814	106
CNA05330	RPF	JdAGO1	19	111	35	532	NA	NA	17734	NA	1929	106
CNA05335	RPF	JdAGO1	0	34	0	0	0	2	1960	3	399	106
CNA05340	RPF	JdAGO1	8	27	3	19	0	0	2961	0	2469	106
CNA05360	RPF	JdAGO1	10	23	9	18	NA	NA	1165	NA	1845	106
CNA05370	RPF	JdAGO1	31	37	17	56	NA	NA	7583	NA	1590	106
CNA05380	RPF	JdAGO1	0	12	3	22	NA	NA	1747	NA	1401	106
CNA05390	RPF	JdAGO1	67	236	14	165	NA	NA	23763	NA	1380	106
CNA05400	RPF	JdAGO1	56	293	115	263	NA	NA	8853	NA	288	106
CNA05410	RPF	JdAGO1	5	31	1	26	5	23	5090	44	2127	106
CNA05415	RPF	JdAGO1	4	105	51	119	3	10	2502	1	906	106
CNA05420	RPF	JdAGO1	31	50	8	49	NA	NA	28594	NA	684	106
CNA05430	RPF	JdAGO1	66	162	25	112	NA	NA	13673	NA	1251	106
CNA05440	RPF	JdAGO1	38	97	25	77	NA	NA	9026	NA	966	106
CNA05450	RPF	JdAGO1	7	28	8	66	NA	NA	4326	NA	966	106
CNA05460	RPF	JdAGO1	5	23	1	7	NA	NA	3547	NA	1677	106
CNA05470	RPF	JdAGO1	15	177	364	766	NA	NA	83363	NA	2085	106
CNA05480	RPF	JdAGO1	0	9	1	7	NA	NA	745	NA	2835	106
CNA05490	RPF	JdAGO1	3	62	8	71	18	32	7702	1	1113	106
CNA05495	RPF	JdAGO1	0	3	0	0	NA	NA	110	NA	888	106
CNA05500	RPF	JdAGO1	11	21	23	114	1	26	7663	0	1653	106
CNA05510	RPF	JdAGO1	3	37	55	703	13	25	15621	0	1449	106
CNA05520	RPF	JdAGO1	0	1	1	5	0	0	30	103	378	106
CNA05530	RPF	JdAGO1	0	0	0	0	0	0	0	0	1791	106
CNA05540	RPF	JdAGO1	0	0	0	0	NA	NA	0	NA	2061	106
CNA05560	RPF	JdAGO1	3	15	2	5	0	2	2846	0	2142	106
CNA05570	RPF	JdAGO1	256	283	2	15	2	15	6249	1	2400	106
CNA05580	RPF	JdAGO1	84	622	149	706	NA	NA	38901	NA	396	106
CNA05590	RPF	JdAGO1	0	3	5	17	NA	NA	626	NA	2319	106
CNA05600	RPF	JdAGO1	3	5	0	0	0	0	223	33	2079	106
CNA05610	RPF	JdAGO1	53	86	1	56	0	0	14554	0	1071	106
CNA05620	RPF	JdAGO1	7	30	19	61	NA	NA	1996	NA	561	106
CNA05630	RPF	JdAGO1	18	160	0	98	NA	NA	13360	NA	2634	106
CNA05650	RPF	JdAGO1	431	694	110	1246	NA	NA	36045	NA	1317	106
CNA05660	RPF	JdAGO1	15	108	46	272	NA	NA	3810	NA	372	106
CNA05670	RPF	JdAGO1	3	34	8	97	NA	NA	10504	NA	3267	106
CNA05680	RPF	JdAGO1	71	353	208	2092	0	2	31138	0	384	106
CNA05690	RPF	JdAGO1	57	256	98	306	0	0	8701	0	891	106
CNA05700	RPF	JdAGO1	2	13	0	2	NA	NA	837	NA	330	106
CNA05710	RPF	JdAGO1	5	10	0	15	NA	NA	776	NA	558	106
CNA05720	RPF	JdAGO1	0	4	3	15	NA	NA	447	NA	516	106
CNA05725	RPF	JdAGO1	54	83	6	70	1	4	5964	0	756	106
CNA05730	RPF	JdAGO1	19	216	29	173	0	0	10574	1	2430	106
CNA05735	RPF	JdAGO1	1	3	0	5	0	0	91	0	1041	106
CNA05740	RPF	JdAGO1	9	13	19	143	NA	NA	4705	NA	891	106
CNA05750	RPF	JdAGO1	2	109	7	89	0	1	5817	0	888	106
CNA05760	RPF	JdAGO1	0	86	37	96	NA	NA	4828	NA	1959	106
CNA05780	RPF	JdAGO1	3	27	8	27	19	46	970	3	1272	106
CNA05790	RPF	JdAGO1	6	16	3	35	0	2	1220	5	1131	106
CNA05800	RPF	JdAGO1	70	157	54	305	0	0	43962	2	1692	106
CNA05810	RPF	JdAGO1	0	0	1	1	NA	NA	401	NA	1497	106
CNA05820	RPF	JdAGO1	12	137	15	48	11	18	2915	1	1938	106
CNA05830	RPF	JdAGO1	14	78	51	259	NA	NA	25877	NA	1779	106
CNA05840	RPF	JdAGO1	1	2	57	127	0	1	1771	0	1098	106
CNA05850	RPF	JdAGO1	1141	2280	168	815	NA	NA	77160	NA	1026	106
CNA05860	RPF	JdAGO1	74	97	57	416	0	0	20743	0	801	106
CNA05870	RPF	JdAGO1	3	19	16	40	NA	NA	4978	NA	1704	106
CNA05880	RPF	JdAGO1	44	108	72	224	NA	NA	14063	NA	1035	106
CNA05890	RPF	JdAGO1	1	9	12	44	0	0	5999	0	2229	106
CNA05900	RPF	JdAGO1	20	83	64	330	NA	NA	9380	NA	1707	106
CNA05910	RPF	JdAGO1	84	112	159	1407	6	19	17193	0	648	106
CNA05920	RPF	JdAGO1	2	3	28	139	13	197	8330	5	3078	106
CNA05930	RPF	JdAGO1	2	10	13	165	NA	NA	10591	NA	2370	106
CNA05935	RPF	JdAGO1	22	62	14	522	0	0	15020	0	1521	106
CNA05940	RPF	JdAGO1	2	9	0	6	0	0	6867	0	2601	106
CNA05950	RPF	JdAGO1	7	52	11	167	NA	NA	9912	NA	498	106
CNA05960	RPF	JdAGO1	0	26	27	139	NA	NA	4930	NA	1110	106
CNA05970	RPF	JdAGO1	1	14	15	62	NA	NA	2159	NA	663	106
CNA05980	RPF	JdAGO1	2	21	29	80	0	0	15905	0	1764	106
CNA05990	RPF	JdAGO1	0	32	24	40	NA	NA	3792	NA	1143	106
CNA06000	RPF	JdAGO1	17	124	103	410	NA	NA	384234	NA	7002	106
CNA06010	RPF	JdAGO1	3	42	4	32	0	0	6909	0	1080	106
CNA06020	RPF	JdAGO1	28	245	5	310	0	0	43000	0	1392	106
CNA06030	RPF	JdAGO1	2	22	7	108	0	1	6412	0	2229	106
CNA06040	RPF	JdAGO1	4	48	38	264	NA	NA	5911	NA	852	106
CNA06050	RPF	JdAGO1	3	7	0	1	12	20	1169	1	5436	106
CNA06060	RPF	JdAGO1	368	577	114	591	NA	NA	30633	NA	675	106
CNA06070	RPF	JdAGO1	0	0	0	0	NA	NA	200	NA	1872	106
CNA06080	RPF	JdAGO1	3	39	39	133	NA	NA	2298	NA	321	106
CNA06085	RPF	JdAGO1	0	5	0	5	0	0	205	4	483	106
CNA06090	RPF	JdAGO1	3	36	6	39	0	9	6189	7	3981	106
CNA06100	RPF	JdAGO1	9	68	16	49	11	61	3318	36	1707	106
CNA06110	RPF	JdAGO1	22	28	33	53	14	87	30039	79	11103	106
CNA06120	RPF	JdAGO1	65	188	69	1124	0	0	13534	0	492	106
CNA06130	RPF	JdAGO1	2	9	26	138	NA	NA	14381	NA	3957	106
CNA06140	RPF	JdAGO1	21	41	21	273	0	0	11876	0	1971	106
CNA06150	RPF	JdAGO1	27	74	4	34	NA	NA	8267	NA	3915	106
CNA06160	RPF	JdAGO1	2	34	5	25	NA	NA	3057	NA	2076	106
CNA06170	RPF	JdAGO1	6	11	4	14	0	0	1052	0	1197	106
CNA06180	RPF	JdAGO1	10	27	3	55	2	4	6326	0	2025	106
CNA06190	RPF	JdAGO1	1	14	4	19	NA	NA	1357	NA	615	106
CNA06200	RPF	JdAGO1	1730	8898	3868	16633	NA	NA	806602	NA	792	106
CNA06210	RPF	JdAGO1	3	14	13	62	1	2	29818	0	3459	106
CNA06220	RPF	JdAGO1	0	0	0	0	0	1	3478	0	10311	106
CNA06230	RPF	JdAGO1	7	83	4	53	NA	NA	6425	NA	2703	106
CNA06240	RPF	JdAGO1	0	38	37	100	NA	NA	4335	NA	1290	106
CNA06250	RPF	JdAGO1	15	96	10	26	0	0	2386	0	765	106
CNA06260	RPF	JdAGO1	0	1	0	13	0	0	1438	0	2433	106
CNA06270	RPF	JdAGO1	8	28	546	1447	NA	NA	10210	NA	378	106
CNA06280	RPF	JdAGO1	8	31	0	70	NA	NA	2122	NA	1023	106
CNA06290	RPF	JdAGO1	93	365	112	605	0	0	76844	0	2148	106
CNA06300	RPF	JdAGO1	0	0	5	18	0	0	4477	0	2757	106
CNA06310	RPF	JdAGO1	0	0	3	9	NA	NA	835	NA	2562	106
CNA06320	RPF	JdAGO1	13	189	2	38	NA	NA	2744	NA	726	106
CNA06330	RPF	JdAGO1	3	7	0	5	1	1	640	1	3006	106
CNA06340	RPF	JdAGO1	0	9	1	62	NA	NA	1384	NA	429	106
CNA06350	RPF	JdAGO1	1612	2483	2805	13785	NA	NA	419903	NA	330	106
CNA06360	RPF	JdAGO1	1013	1953	380	9962	NA	NA	726439	NA	753	106
CNA06370	RPF	JdAGO1	1	1	5	9	0	0	1848	0	1887	106
CNA06380	RPF	JdAGO1	5	58	10	66	2	3	804	0	237	106
CNA06390	RPF	JdAGO1	0	0	10	52	0	0	2974	0	2271	106
CNA06400	RPF	JdAGO1	2	4	24	103	NA	NA	7427	NA	2154	106
CNA06410	RPF	JdAGO1	87	335	85	288	NA	NA	15703	NA	828	106
CNA06420	RPF	JdAGO1	22	40	62	112	0	2	6307	0	1143	106
CNA06425	RPF	JdAGO1	0	1	0	3	NA	NA	512	NA	2250	106
CNA06430	RPF	JdAGO1	22	77	79	239	0	0	30810	0	2523	106
CNA06440	RPF	JdAGO1	5	9	17	73	NA	NA	21456	NA	4491	106
CNA06450	RPF	JdAGO1	6	55	2	38	0	0	4045	1	1737	106
CNA06460	RPF	JdAGO1	8	27	50	243	NA	NA	19297	NA	1221	106
CNA06470	RPF	JdAGO1	9	81	72	205	NA	NA	7531	NA	648	106
CNA06480	RPF	JdAGO1	1	25	5	28	0	0	2323	9	1410	106
CNA06490	RPF	JdAGO1	12	50	15	111	0	0	7114	0	2100	106
CNA06500	RPF	JdAGO1	2475	6148	2575	24838	0	0	424909	0	462	106
CNA06510	RPF	JdAGO1	9	64	22	145	1	3	12893	0	1017	106
CNA06520	RPF	JdAGO1	6	12	0	8	NA	NA	1362	NA	1776	106
CNA06530	RPF	JdAGO1	16	37	9	23	NA	NA	2168	NA	1065	106
CNA06540	RPF	JdAGO1	1	1	0	0	0	0	4928	2	687	106
CNA06550	RPF	JdAGO1	19	32	6	131	NA	NA	3217	NA	1041	106
CNA06555	RPF	JdAGO1	8	10	5	16	NA	NA	1768	NA	3105	106
CNA06560	RPF	JdAGO1	25	132	111	293	NA	NA	23205	NA	948	106
CNA06570	RPF	JdAGO1	0	3	0	0	0	0	249	18	477	106
CNA06580	RPF	JdAGO1	11	90	35	204	0	0	4823	0	1353	106
CNA06590	RPF	JdAGO1	32	42	21	168	3	3	7812	0	2739	106
CNA06600	RPF	JdAGO1	1	6	0	1	NA	NA	474	NA	1749	106
CNA06610	RPF	JdAGO1	1	9	8	90	NA	NA	4319	NA	4698	106
CNA06620	RPF	JdAGO1	11	17	0	79	NA	NA	5994	NA	2238	106
CNA06630	RPF	JdAGO1	187	297	247	1830	0	0	43090	2	675	106
CNA06640	RPF	JdAGO1	42	111	7	77	0	0	13670	0	2217	106
CNA06650	RPF	JdAGO1	25	48	22	169	NA	NA	12301	NA	861	106
CNA06660	RPF	JdAGO1	0	41	3	18	0	0	3017	0	4266	106
CNA06665	RPF	JdAGO1	16	46	1	40	NA	NA	2366	NA	513	106
CNA06670	RPF	JdAGO1	9	20	25	34	NA	NA	3685	NA	1521	106
CNA06680	RPF	JdAGO1	34	124	9	96	1	1	11139	0	1236	106
CNA06690	RPF	JdAGO1	5	8	8	62	NA	NA	5643	NA	1077	106
CNA06700	RPF	JdAGO1	2	9	9	43	0	0	2236	0	1344	106
CNA06710	RPF	JdAGO1	4	14	9	18	0	7	3455	20	2988	106
CNA06730	RPF	JdAGO1	56	163	39	380	NA	NA	26312	NA	2181	106
CNA06740	RPF	JdAGO1	1	13	4	34	2	4	962	2	1632	106
CNA06750	RPF	JdAGO1	21	41	5	20	1	1	4916	0	3444	106
CNA06760	RPF	JdAGO1	134	271	37	623	NA	NA	20588	NA	1122	106
CNA06770	RPF	JdAGO1	1	18	17	68	0	0	1600	1	2226	106
CNA06780	RPF	JdAGO1	34	58	35	333	4	66	9205	23	2709	106
CNA06790	RPF	JdAGO1	204	299	284	2649	0	0	193450	0	1818	106
CNA06800	RPF	JdAGO1	0	76	365	613	NA	NA	10437	NA	1446	106
CNA06810	RPF	JdAGO1	4	5	2	90	NA	NA	2989	NA	1410	106
CNA06820	RPF	JdAGO1	10268	24830	1423	16896	NA	NA	330157	NA	381	106
CNA06830	RPF	JdAGO1	0	26	11	35	NA	NA	3283	NA	3918	106
CNA06840	RPF	JdAGO1	136	198	21	423	NA	NA	26900	NA	1392	106
CNA06850	RPF	JdAGO1	12	93	9	197	0	4	15349	0	1350	106
CNA06860	RPF	JdAGO1	439	1194	112	344	NA	NA	32172	NA	573	106
CNA06870	RPF	JdAGO1	15	37	16	43	1	7	6874	0	1449	106
CNA06880	RPF	JdAGO1	7	39	54	144	NA	NA	5421	NA	1089	106
CNA06890	RPF	JdAGO1	150	577	26	225	NA	NA	21618	NA	981	106
CNA06900	RPF	JdAGO1	6	32	7	90	NA	NA	1480	NA	330	106
CNA06905	RPF	JdAGO1	2	3	1	1	0	0	100	0	699	106
CNA06910	RPF	JdAGO1	22	177	7	28	0	0	3973	0	1251	106
CNA06920	RPF	JdAGO1	40	103	25	288	8	33	18156	1	1335	106
CNA06930	RPF	JdAGO1	61	84	1	12	NA	NA	3920	NA	1086	106
CNA06940	RPF	JdAGO1	215	286	371	2162	0	0	24974	0	243	106
CNA06950	RPF	JdAGO1	2151	3455	239	4583	NA	NA	257383	NA	336	106
CNA06960	RPF	JdAGO1	8	27	3	45	0	0	4699	0	1311	106
CNA06970	RPF	JdAGO1	42	167	30	169	NA	NA	14146	NA	2439	106
CNA06980	RPF	JdAGO1	5	27	9	33	0	0	13893	0	2271	106
CNA06990	RPF	JdAGO1	32	258	20	157	0	0	19746	0	1047	106
CNA07000	RPF	JdAGO1	19	71	235	627	NA	NA	20806	NA	1578	106
CNA07010	RPF	JdAGO1	136	322	626	1906	NA	NA	22070	NA	552	106
CNA07020	RPF	JdAGO1	2	14	10	19	0	0	570	0	1290	106
CNA07030	RPF	JdAGO1	1	1	59	258	NA	NA	8976	NA	2436	106
CNA07040	RPF	JdAGO1	0	199	67	1438	NA	NA	32901	NA	1329	106
CNA07050	RPF	JdAGO1	1	1	0	0	0	0	126	0	1581	106
CNA07060	RPF	JdAGO1	0	0	7	67	NA	NA	2022	NA	1506	106
CNA07070	RPF	JdAGO1	3	8	3	7	NA	NA	410	NA	1908	106
CNA07080	RPF	JdAGO1	0	0	0	0	0	0	12	1	882	106
CNA07090	RPF	JdAGO1	60	385	179	704	NA	NA	111150	NA	4632	106
CNA07100	RPF	JdAGO1	1	24	8	41	NA	NA	830	NA	945	106
CNA07110	RPF	JdAGO1	7	40	12	82	NA	NA	3943	NA	1686	106
CNA07120	RPF	JdAGO1	61	143	19	849	0	0	29748	0	1062	106
CNA07130	RPF	JdAGO1	2	3	2	26	0	0	3022	0	1743	106
CNA07140	RPF	JdAGO1	6	38	10	19	NA	NA	4067	NA	2574	106
CNA07150	RPF	JdAGO1	0	6	3	10	NA	NA	1509	NA	2532	106
CNA07170	RPF	JdAGO1	1	5	2	6	NA	NA	489	NA	792	106
CNA07180	RPF	JdAGO1	0	66	15	104	NA	NA	7179	NA	1347	106
CNA07190	RPF	JdAGO1	1	2	27	237	4	10	13027	52	5355	106
CNA07200	RPF	JdAGO1	124	402	86	460	21	50	146217	196	1293	106
CNA07210	RPF	JdAGO1	0	35	94	732	NA	NA	18407	NA	1581	106
CNA07220	RPF	JdAGO1	71	99	101	713	NA	NA	65643	NA	1860	106
CNA07230	RPF	JdAGO1	2	13	0	7	NA	NA	2016	NA	1719	106
CNA07240	RPF	JdAGO1	4	19	12	37	NA	NA	10256	NA	2874	106
CNA07250	RPF	JdAGO1	13	113	0	154	0	0	25578	0	1821	106
CNA07260	RPF	JdAGO1	455	1149	295	885	0	5	134683	0	1257	106
CNA07265	RPF	JdAGO1	12	15	2	16	0	14	1315	0	1170	106
CNA07270	RPF	JdAGO1	0	0	0	0	0	0	7	1	309	106
CNA07280	RPF	JdAGO1	1	1	0	0	NA	NA	65	NA	1515	106
CNA07290	RPF	JdAGO1	10	34	8	25	NA	NA	2082	NA	753	106
CNA07295	RPF	JdAGO1	0	0	0	0	0	0	6	0	825	106
CNA07300	RPF	JdAGO1	5	6	0	2	1	3	162	0	1080	106
CNA07310	RPF	JdAGO1	17	106	58	145	10	32	9460	1	1398	106
CNA07320	RPF	JdAGO1	0	7	7	21	NA	NA	3970	NA	2697	106
CNA07330	RPF	JdAGO1	62	468	493	2539	NA	NA	89204	NA	1812	106
CNA07340	RPF	JdAGO1	6	12	5	31	NA	NA	1488	NA	2304	106
CNA07350	RPF	JdAGO1	7	105	10	125	NA	NA	3911	NA	828	106
CNA07360	RPF	JdAGO1	5	5	0	44	0	0	6136	0	3939	106
CNA07370	RPF	JdAGO1	7	10	2	3	NA	NA	3365	NA	3222	106
CNA07380	RPF	JdAGO1	0	0	0	0	0	0	87	1	1641	106
CNA07390	RPF	JdAGO1	1	11	27	88	0	0	14757	0	1902	106
CNA07395	RPF	JdAGO1	2	119	120	243	0	3	7808	0	498	106
CNA07400	RPF	JdAGO1	15	111	30	67	NA	NA	4708	NA	1590	106
CNA07410	RPF	JdAGO1	0	5	31	104	NA	NA	2455	NA	1380	106
CNA07420	RPF	JdAGO1	43	117	5	42	4	9	19568	0	2571	106
CNA07430	RPF	JdAGO1	28	53	17	25	NA	NA	1500	NA	876	106
CNA07450	RPF	JdAGO1	3	7	7	10	NA	NA	691	NA	2052	106
CNA07460	RPF	JdAGO1	45	133	114	464	NA	NA	9806	NA	1107	106
CNA07470	RPF	JdAGO1	38	132	19	57	NA	NA	7514	NA	1830	106
CNA07480	RPF	JdAGO1	17	66	16	29	0	1	10222	0	2898	106
CNA07490	RPF	JdAGO1	48	2092	NA	NA	NA	NA	383886	NA	384	106
CNA07500	RPF	JdAGO1	249	767	240	696	0	2	51856	0	1221	106
CNA07510	RPF	JdAGO1	10	34	4	60	NA	NA	3834	NA	966	106
CNA07520	RPF	JdAGO1	35	257	1579	3819	NA	NA	75801	NA	1527	106
CNA07530	RPF	JdAGO1	21	38	33	264	NA	NA	15223	NA	1572	106
CNA07540	RPF	JdAGO1	1196	1812	118	1238	0	1	124004	0	1167	106
CNA07550	RPF	JdAGO1	13	24	2	25	2	13	6023	3	5058	106
CNA07560	RPF	JdAGO1	0	4	4	17	6	18	2359	0	3474	106
CNA07570	RPF	JdAGO1	16	32813	4649	41321	0	0	483816	21	411	106
CNA07580	RPF	JdAGO1	1	11	10	14	NA	NA	4177	NA	2235	106
CNA07590	RPF	JdAGO1	119	463	212	787	0	0	12572	0	288	106
CNA07600	RPF	JdAGO1	2	3	2	4	0	3	536	28	2418	106
CNA07605	RPF	JdAGO1	1	31	18	40	4	4	1550	4	960	106
CNA07610	RPF	JdAGO1	6	34	57	163	7	21	878	0	906	106
CNA07620	RPF	JdAGO1	1235	3302	1869	11125	NA	NA	367695	NA	1206	106
CNA07630	RPF	JdAGO1	0	0	1	8	NA	NA	7772	NA	441	106
CNA07640	RPF	JdAGO1	8	32	12	43	0	0	6782	0	4983	106
CNA07650	RPF	JdAGO1	111	234	43	1404	NA	NA	153186	NA	1698	106
CNA07660	RPF	JdAGO1	3	52	8	327	0	0	6514	0	1065	106
CNA07670	RPF	JdAGO1	0	0	5	9	NA	NA	765	NA	1293	106
CNA07680	RPF	JdAGO1	13	17	6	63	NA	NA	5566	NA	1659	106
CNA07690	RPF	JdAGO1	6	20	5	40	0	0	2809	4	3285	106
CNA07700	RPF	JdAGO1	12	48	27	109	NA	NA	12782	NA	4965	106
CNA07710	RPF	JdAGO1	51	136	36	139	NA	NA	22747	NA	630	106
CNA07715	RPF	JdAGO1	19	36	30	104	NA	NA	4885	NA	783	106
CNA07720	RPF	JdAGO1	0	3	0	10	NA	NA	67	NA	930	106
CNA07730	RPF	JdAGO1	0	42	14	31	NA	NA	7403	NA	4227	106
CNA07740	RPF	JdAGO1	528	2014	137	974	NA	NA	109906	NA	2043	106
CNA07755	RPF	JdAGO1	0	4	0	0	NA	NA	51	NA	1011	106
CNA07760	RPF	JdAGO1	0	0	0	0	NA	NA	5	NA	375	106
CNA07770	RPF	JdAGO1	28	39	14	55	NA	NA	17839	NA	2544	106
CNA07780	RPF	JdAGO1	0	16	2	22	0	1	1405	3	771	106
CNA07785	RPF	JdAGO1	0	0	0	0	0	0	0	0	333	106
CNA07790	RPF	JdAGO1	5	6	16	78	NA	NA	1063	NA	750	106
CNA07800	RPF	JdAGO1	15	41	8	12	8	106	2727	0	2925	106
CNA07810	RPF	JdAGO1	7	97	9	64	NA	NA	7576	NA	1140	106
CNA07820	RPF	JdAGO1	5	22	2	11	3	18	2237	0	2232	106
CNA07830	RPF	JdAGO1	1151	1625	263	3530	NA	NA	72399	NA	264	106
CNA07840	RPF	JdAGO1	5	5	0	10	4	10	680	1	5145	106
CNA07850	RPF	JdAGO1	226	498	400	1099	2	8	26663	0	426	106
CNA07860	RPF	JdAGO1	376	836	359	647	NA	NA	60178	NA	1914	106
CNA07870	RPF	JdAGO1	1	32	0	60	0	0	2683	0	1311	106
CNA07880	RPF	JdAGO1	11	24	13	127	0	0	13563	0	1305	106
CNA07890	RPF	JdAGO1	6	46	36	112	NA	NA	8929	NA	3555	106
CNA07900	RPF	JdAGO1	0	259	0	0	2	2	1123	0	363	106
CNA07915	RPF	JdAGO1	0	1	0	1	0	0	42	0	369	106
CNA07920	RPF	JdAGO1	34	113	8	149	0	1	11707	0	1815	106
