Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNAG_03637 Protein	0.000	No mitochondrial presequence	89(MPP)	0.022	86-90	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03638 Protein	0.000	No mitochondrial presequence	84(MPP), 85(Icp55)	0.024	53-57,73-77	17-26-low	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
CNAG_03639 Protein	0.000	No mitochondrial presequence	32(MPP)	-0.094	4-8,79-83,83-87	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03640 Protein	0.000	No mitochondrial presequence	85(MPP), 86(Icp55)	0.035	47-51	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03641 Protein	0.000	No mitochondrial presequence	72(MPP)	0.014	42-46	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03644 Protein	0.000	No mitochondrial presequence	35(MPP)	0.114	7-11	2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03645 Protein	0.000	No mitochondrial presequence	14(MPP)	0.071		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03646 Protein	0.000	No mitochondrial presequence	33(MPP)	0.091		13-22-low	-	-	-	-	-	-	18-23	-	-	-	-	-	-	-	
CNAG_03647 Protein	0.000	No mitochondrial presequence	34(MPP)	0.147		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03648 Protein	0.000	No mitochondrial presequence	25(MPP)	0.080	55-59	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03649 Protein	0.000	No mitochondrial presequence	41(MPP)	0.171	30-34,33-37	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03650 Protein	0.000	No mitochondrial presequence	43(MPP), 51(Oct1)	0.070		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03651 Protein	0.000	No mitochondrial presequence	17(MPP)	-0.059	47-51,85-89	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03652 Protein	0.000	No mitochondrial presequence	36(MPP)	0.028		4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03653 Protein	0.000	No mitochondrial presequence	42(MPP)	0.119	80-84	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03654 Protein	0.000	No mitochondrial presequence	38(MPP)	0.132		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03655 Protein	0.000	No mitochondrial presequence	35(MPP), 36(Icp55)	0.086		17-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03656 Protein	0.000	No mitochondrial presequence	16(MPP)	0.125	84-88	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03657 Protein	0.000	No mitochondrial presequence	83(MPP)	-0.048	1-5,4-8	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03658 Protein	0.000	No mitochondrial presequence	36(MPP)	0.167		14-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03659 Protein	0.000	No mitochondrial presequence	29(MPP)	0.207		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03660 Protein	0.000	No mitochondrial presequence	21(MPP), 29(Oct1)	0.143	14-18,18-22	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03661 Protein	0.000	No mitochondrial presequence	8(MPP)	0.125	54-58	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03662 Protein	0.000	No mitochondrial presequence	21(MPP)	0.048		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03663 Protein	0.000	No mitochondrial presequence	24(MPP), 25(Icp55)	0.250	8-12	21-30-high	-	-	-	-	-	-	-	21-26	-	20-25	-	7-12	-	-	
CNAG_03664 Protein	0.000	No mitochondrial presequence	18(MPP), 19(Icp55)	0.278	22-26	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03665 Protein	0.000	No mitochondrial presequence	48(MPP)	0.000		5-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03666 Protein	0.000	No mitochondrial presequence	83(MPP)	-0.024	80-84	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03667 Protein	0.000	No mitochondrial presequence	27(MPP)	0.222	20-24	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03668 Protein	0.000	No mitochondrial presequence	89(MPP)	-0.022		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03669 Protein	0.000	No mitochondrial presequence	11(MPP)	0.182	70-74	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03670 Protein	0.000	No mitochondrial presequence	32(MPP), 33(Icp55)	0.000	61-65	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03671 Protein	0.000	No mitochondrial presequence	49(MPP)	0.041		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03672 Protein	0.000	No mitochondrial presequence	11(MPP)	0.091		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03673 Protein	0.000	No mitochondrial presequence	14(MPP)	0.214		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03674 Protein	0.000	No mitochondrial presequence	37(MPP), 38(Icp55)	0.216	63-67	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03675 Protein	0.000	No mitochondrial presequence	11(MPP)	0.364	2-6	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03676 Protein	0.000	No mitochondrial presequence	39(MPP), 40(Icp55)	0.154	36-40,60-64,91-95	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03677 Protein	0.000	No mitochondrial presequence	86(MPP)	-0.012	83-87	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03678 Protein	0.000	No mitochondrial presequence	37(MPP)	0.162	26-30,30-34	19-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03679 Protein	0.000	No mitochondrial presequence	28(MPP), 29(Icp55)	0.107	5-9,65-69,95-99	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03680 Protein	0.000	No mitochondrial presequence	44(MPP)	0.068		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03681 Protein	0.000	No mitochondrial presequence	15(MPP)	0.133		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03682 Protein	0.000	No mitochondrial presequence	19(MPP), 27(Oct1)	0.211		12-21-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-	
CNAG_03683 Protein	0.000	No mitochondrial presequence	19(MPP)	0.105	75-79	8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03684 Protein	0.000	No mitochondrial presequence	52(MPP), 53(Icp55)	0.135		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03685 Protein	0.000	No mitochondrial presequence	63(MPP)	0.032	25-29	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03686 Protein	0.000	No mitochondrial presequence	76(MPP)	0.053		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03687 Protein	0.000	No mitochondrial presequence	18(MPP)	0.056	16-20,64-68	15-24-high	-	-	-	-	-	-	-	-	14-19	-	13-18	-	-	-	
CNAG_03688 Protein	0.000	No mitochondrial presequence	59(MPP)	-0.034	8-12	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03689 Protein	0.000	No mitochondrial presequence	46(MPP)	0.043		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03692 Protein	0.000	No mitochondrial presequence	16(MPP)	0.188	82-86	6-17-high	-	15-20	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03693 Protein	0.000	No mitochondrial presequence	33(MPP)	0.121	1-5,9-13,16-20	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03694 Protein	0.000	No mitochondrial presequence	46(MPP), 47(Icp55)	0.022		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03695 Protein	0.000	No mitochondrial presequence	8(MPP)	0.125	82-86	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03696 Protein	0.000	No mitochondrial presequence	67(MPP)	0.030		11-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03697 Protein	0.000	No mitochondrial presequence	29(MPP)	0.103	26-30,68-72	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03698 Protein	0.000	No mitochondrial presequence	10(MPP)	0.100		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03699 Protein	0.000	No mitochondrial presequence	12(MPP)	0.250		1-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03700 Protein	0.000	No mitochondrial presequence	6(MPP)	0.167		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03701 Protein	0.000	No mitochondrial presequence	75(MPP)	-0.040		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03702 Protein	0.000	No mitochondrial presequence	19(MPP)	0.000	44-48	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03705 Protein	0.000	No mitochondrial presequence	45(MPP)	-0.067		14-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03706 Protein	0.000	No mitochondrial presequence	16(MPP)	-0.250	13-17,72-76	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03707 Protein	0.000	No mitochondrial presequence	30(MPP)	0.000		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03708 Protein	0.000	No mitochondrial presequence	34(MPP), 35(Icp55)	0.206	28-32,31-35,51-55,96-100	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03709 Protein	0.000	No mitochondrial presequence	19(MPP), 20(Icp55)	0.158		8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03710 Protein	0.000	No mitochondrial presequence	26(MPP)	-0.038		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03711 Protein	0.000	No mitochondrial presequence	41(MPP)	0.073	26-30,38-42	21-30-high	-	-	-	-	-	-	-	-	-	-	-	25-30	-	-	
CNAG_03712 Protein	0.000	No mitochondrial presequence	87(MPP)	0.103		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03713 Protein	0.000	No mitochondrial presequence	30(MPP), 31(Icp55)	0.033	3-7	2-11-high	-	-	-	-	-	-	-	-	1-6	-	-	-	-	-	
CNAG_03714 Protein	0.000	No mitochondrial presequence	11(MPP)	0.182		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03715 Protein	0.000	No mitochondrial presequence	50(MPP)	-0.040		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03716 Protein	0.000	No mitochondrial presequence	33(MPP)	0.091		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03717 Protein	0.000	No mitochondrial presequence	24(MPP)	0.000	66-70,88-92	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03718 Protein	0.000	No mitochondrial presequence	25(MPP), 26(Icp55)	0.240		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03719 Protein	0.000	No mitochondrial presequence	57(MPP)	-0.035		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03720 Protein	0.000	No mitochondrial presequence	8(MPP)	0.250	5-9,46-50	1-10-high	-	-	-	-	-	-	-	-	-	-	-	4-9	5-10	-	
CNAG_03721 Protein	0.000	No mitochondrial presequence	56(MPP)	-0.054		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03722 Protein	0.000	No mitochondrial presequence	17(MPP)	0.118	21-25	10-21-high	23-28	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03723 Protein	0.000	No mitochondrial presequence	50(MPP)	0.040		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03724 Protein	0.000	No mitochondrial presequence	28(MPP)	0.179		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03725 Protein	0.000	No mitochondrial presequence	18(MPP)	0.111	15-19,67-71	14-23-high	-	-	-	-	-	-	2-7	-	-	1-6	-	-	-	-	
CNAG_03726 Protein	0.000	No mitochondrial presequence	23(MPP)	0.130		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03727 Protein	0.000	No mitochondrial presequence	10(MPP)	0.300		17-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03728 Protein	0.000	No mitochondrial presequence	35(MPP)	0.029	29-33,76-80	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03729 Protein	0.000	No mitochondrial presequence	36(MPP)	0.028		16-25-low	-	-	-	-	-	-	-	17-22	-	-	-	-	-	16-21	
CNAG_03730 Protein	0.000	No mitochondrial presequence	38(MPP)	-0.026	87-91	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03731 Protein	0.000	No mitochondrial presequence	22(MPP), 30(Oct1)	0.136		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03732 Protein	0.000	No mitochondrial presequence	33(MPP)	0.000		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03733 Protein	0.000	No mitochondrial presequence	51(MPP), 52(Icp55)	-0.020		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03734 Protein	0.000	No mitochondrial presequence	23(MPP)	0.130		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03735 Protein	0.000	No mitochondrial presequence	41(MPP)	0.146	1-5,4-8,19-23	19-28-high	-	-	-	-	1-6	-	-	-	-	-	-	-	-	-	
CNAG_03738 Protein	0.000	No mitochondrial presequence	81(MPP)	0.012	94-98	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03739 Protein	0.000	No mitochondrial presequence	8(MPP)	0.375	8-12,49-53,67-71,72-76	20-29-low	-	-	-	-	8-13	-	-	-	-	-	-	-	-	-	
CNAG_03740 Protein	0.000	No mitochondrial presequence	10(MPP)	0.100		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03741 Protein	0.000	No mitochondrial presequence	92(MPP)	0.000		16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03742 Protein	0.000	No mitochondrial presequence	45(MPP)	0.111	6-10,34-38	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03743 Protein	0.000	No mitochondrial presequence	22(MPP)	0.091	1-5,15-19	15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	15-20	-	
CNAG_03744 Protein	0.000	No mitochondrial presequence	44(MPP)	0.136		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03745 Protein	0.000	No mitochondrial presequence	14(MPP)	0.071		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03746 Protein	0.000	No mitochondrial presequence	16(MPP)	0.000	14-18,63-67,96-100	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03747 Protein	0.000	No mitochondrial presequence	60(MPP)	0.200	75-79	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03748 Protein	0.000	No mitochondrial presequence	77(MPP)	-0.169	91-95	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03751 Protein	0.000	No mitochondrial presequence	24(MPP)	0.167		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03752 Protein	0.000	No mitochondrial presequence	20(MPP)	0.100		20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03753 Protein	0.000	No mitochondrial presequence	35(MPP)	0.029		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03754 Protein	0.000	No mitochondrial presequence	8(MPP)	0.000	75-79	18-28-high	-	-	-	-	-	-	24-29	-	-	23-28	-	-	-	-	
CNAG_03755 Protein	0.000	No mitochondrial presequence	60(MPP)	0.033	27-31,57-61,61-65	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03756 Protein	0.000	No mitochondrial presequence	36(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03759 Protein	0.000	No mitochondrial presequence	62(MPP)	-0.097		9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03760 Protein	0.000	No mitochondrial presequence	12(MPP), 13(Icp55)	0.083		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03761 Protein	0.000	No mitochondrial presequence	4(MPP)	-0.250		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03762 Protein	0.000	No mitochondrial presequence	29(MPP)	0.241	13-17,16-20,30-34,63-67	13-22-low	-	-	-	-	16-21	-	-	-	-	-	-	-	-	-	
CNAG_03763 Protein	0.000	No mitochondrial presequence	29(MPP), 30(Icp55)	0.103	79-83,83-87	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03764 Protein	0.000	No mitochondrial presequence	33(MPP)	0.000		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03765 Protein	0.000	No mitochondrial presequence	41(MPP)	-0.024	41-45,52-56	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03766 Protein	0.000	No mitochondrial presequence	21(MPP)	-0.048	84-88	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03767 Protein	0.000	No mitochondrial presequence	16(MPP)	0.125		17-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03768 Protein	0.000	No mitochondrial presequence	22(MPP)	-0.227	47-51	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03769 Protein	0.000	No mitochondrial presequence	30(MPP)	0.000		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03770 Protein	0.000	No mitochondrial presequence	11(MPP)	0.091		1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03771 Protein	0.000	No mitochondrial presequence	70(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03772 Protein	0.000	No mitochondrial presequence	17(MPP)	0.000		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03775 Protein	0.000	No mitochondrial presequence	8(MPP)	-0.250		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03776 Protein	0.000	No mitochondrial presequence	45(MPP)	0.022	5-9,76-80	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03777 Protein	0.000	No mitochondrial presequence	44(MPP)	-0.023		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03779 Protein	0.000	No mitochondrial presequence	43(MPP)	0.163	1-5,4-8,37-41,40-44,80-84	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03780 Protein	0.000	No mitochondrial presequence	28(MPP)	0.179		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03781 Protein	0.000	No mitochondrial presequence	18(MPP)	0.222	69-73	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03782 Protein	0.000	No mitochondrial presequence	87(MPP)	-0.023	2-6	11-20-low	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-	
CNAG_03783 Protein	0.000	No mitochondrial presequence	61(MPP)	0.066		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03784 Protein	0.000	No mitochondrial presequence	16(MPP)	0.000		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03785 Protein	0.000	No mitochondrial presequence	57(MPP)	-0.035	54-58	6-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03786 Protein	0.000	No mitochondrial presequence	19(MPP)	0.000	28-32,52-56	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03787 Protein	0.000	No mitochondrial presequence	64(MPP)	-0.062		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03788 Protein	0.000	No mitochondrial presequence	39(MPP)	0.000		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03789 Protein	0.000	No mitochondrial presequence	7(MPP)	0.429	75-79	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03790 Protein	0.000	No mitochondrial presequence	89(MPP)	0.022		17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03791 Protein	0.000	No mitochondrial presequence	38(MPP)	0.026		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03792 Protein	0.000	No mitochondrial presequence	23(MPP)	0.130	3-7	5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03793 Protein	0.000	No mitochondrial presequence	42(MPP)	0.143		6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03794 Protein	0.000	No mitochondrial presequence	34(MPP)	0.029		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03795 Protein	0.000	No mitochondrial presequence	54(MPP)	0.019	51-55	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03796 Protein	0.000	No mitochondrial presequence	68(MPP), 69(Icp55)	0.015	51-55,77-81	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03797 Protein	0.000	No mitochondrial presequence	51(MPP)	-0.039	13-17,71-75	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03805 Protein	0.000	No mitochondrial presequence	32(MPP)	-0.031	73-77	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03806 Protein	0.000	No mitochondrial presequence	57(MPP), 65(Oct1)	0.070	69-73	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03807 Protein	0.000	No mitochondrial presequence	18(MPP), 26(Oct1)	0.167	31-35	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03808 Protein	0.000	No mitochondrial presequence	28(MPP)	0.000	44-48	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03809 Protein	0.000	No mitochondrial presequence	36(MPP)	0.083		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03810 Protein	0.000	No mitochondrial presequence	25(MPP)	0.120	12-16,30-34	11-20-high	-	-	-	-	-	-	-	-	-	-	-	11-16	-	-	
CNAG_03811 Protein	0.000	No mitochondrial presequence	27(MPP)	-0.074	19-23,49-53	13-24-low	-	-	-	-	-	-	-	-	-	23-28	-	-	-	-	
CNAG_03812 Protein	0.000	No mitochondrial presequence	35(MPP)	0.029		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03813 Protein	0.000	No mitochondrial presequence	25(MPP)	0.120	22-26,26-30	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03814 Protein	0.000	No mitochondrial presequence	39(MPP)	-0.103	93-97	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03815 Protein	0.000	No mitochondrial presequence	14(MPP), 15(Icp55)	0.071		9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03816 Protein	0.000	No mitochondrial presequence	12(MPP)	0.000		12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03817 Protein	0.000	No mitochondrial presequence	25(MPP), 26(Icp55)	0.080		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03818 Protein	0.000	No mitochondrial presequence	85(MPP)	-0.059		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03819 Protein	0.000	No mitochondrial presequence	65(MPP)	-0.046	14-18,62-66	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03820 Protein	0.000	No mitochondrial presequence	21(MPP)	0.143		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03821 Protein	0.000	No mitochondrial presequence	42(MPP)	0.095	13-17,39-43	15-24-high	-	-	-	-	13-18	-	-	-	-	-	-	-	-	-	
CNAG_03822 Protein	0.000	No mitochondrial presequence	21(MPP)	0.048		20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03823 Protein	0.000	No mitochondrial presequence	87(MPP)	-0.034	75-79,84-88	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03824 Protein	0.000	No mitochondrial presequence	55(MPP)	0.018		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03825 Protein	0.000	No mitochondrial presequence	56(MPP)	0.018	64-68	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03826 Protein	0.000	No mitochondrial presequence	13(MPP)	0.077	92-96	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03827 Protein	0.000	No mitochondrial presequence	55(MPP)	-0.018		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03828 Protein	0.000	No mitochondrial presequence	31(MPP)	0.129	3-7	9-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03829 Protein	0.000	No mitochondrial presequence	35(MPP), 36(Icp55)	0.171	1-5,56-60	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03830 Protein	0.000	No mitochondrial presequence	43(MPP)	-0.047	18-22,22-26	14-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03831 Protein	0.000	No mitochondrial presequence	17(MPP)	0.059		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03832 Protein	0.000	No mitochondrial presequence	31(MPP)	0.065	18-22	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03833 Protein	0.000	No mitochondrial presequence	68(MPP)	-0.044	81-85	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
CNAG_03834 Protein	0.000	No mitochondrial presequence	78(MPP)	0.026	7-11,62-66,96-100	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
