# H99_mitofates_26June2018
# H99 mitofates predictions from http://mitf.cbrc.jp/MitoFates/
# applied to first 120aa of protein sequences, which gives DIFFERENT predictions from full-length protein
# Edward Wallace, 26th June 2018
# 
# Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNAG_03864	0.000	No	75(MPP)	-0.027		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03865	0.000	No	33(MPP)	0.061		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03866	0.000	No	29(MPP)	-0.034		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03867	0.004	No	64(MPP)	0.000		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03868	0.000	No	8(MPP)	0.500		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03869	0.000	No	37(MPP)	0.000	34-38,71-75,87-91	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03870	0.020	No	31(MPP)	0.065	48-52	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03871	0.000	No	14(MPP)	0.071	57-61	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03872	0.000	No	25(MPP)	0.040		12-21-low	5-10	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03873	0.000	No	22(MPP)	-0.045		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03874	0.027	No	35(MPP)	0.029	21-25,44-48,67-71	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03875	0.000	No	20(MPP)	-0.050		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03876	0.016	No	11(MPP)	0.273		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03877	0.005	No	42(MPP)	-0.048	90-94	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03878	0.000	No	57(MPP)	0.000	55-59	11-20-low	-	-	-	-	-	-	-	1-6	-	-	-	-	-	-
CNAG_03881	0.000	No	26(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03882	0.000	No	13(MPP)	0.077		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03883	0.000	No	27(MPP)	-0.074		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03884	0.000	No	82(MPP)	-0.012		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03885	0.081	No	28(MPP)	0.107	22-26	21-30-high	-	-	-	-	22-27	-	25-30	-	-	-	-	-	-	-
CNAG_03886	0.013	No	16(MPP)	0.000	45-49,68-72	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03887	0.025	No	36(MPP)	-0.028		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03888	0.000	No	42(MPP)	-0.119	91-95	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03889	0.042	No	21(MPP)	0.095	94-98	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03890	0.000	No	26(MPP)	-0.154	33-37,54-58	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03891	0.995	Yes	26(MPP), 27(Icp55)	0.231	49-53,82-86	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03892	0.021	No	23(MPP)	0.130	15-19	9-18-high	-	6-11	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03893	0.005	No	22(MPP)	0.091		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03894	0.000	No	28(MPP)	-0.071		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03896	0.000	No	10(MPP)	-0.300	10-14,34-38	4-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03897	0.000	No	19(MPP)	0.105	57-61	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03898	0.000	No	19(MPP)	-0.211		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03899	0.000	No	54(MPP)	0.037	17-21	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03900	0.000	No	18(MPP)	-0.111		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03901	0.806	Yes	37(MPP)	0.216	7-11	13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	7-12	-
CNAG_03902	0.000	No	93(MPP)	0.022		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03903	0.003	No	74(MPP)	0.027	75-79	7-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03904	0.000	No	43(MPP)	-0.093		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03905	0.008	No	82(MPP)	0.085	22-26	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03906	0.000	No	24(MPP)	0.000	43-47	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03907	0.000	No	49(MPP)	-0.020	28-32	18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03908	0.005	No	24(MPP), 25(Icp55)	0.042	64-68,67-71,92-96	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03909	0.004	No	15(MPP)	0.067		7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03910	0.000	No	22(MPP)	0.136		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03911	0.000	No	32(MPP)	-0.125		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03912	0.010	No	52(MPP)	0.019		6-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03913	0.000	No	91(MPP)	-0.066	36-40,62-66	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03914	0.000	No	34(MPP)	0.118		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03915	0.010	No	7(MPP)	0.000		1-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03916	0.000	No	39(MPP)	0.128	23-27	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03917	0.000	No	59(MPP)	0.051		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03918	0.000	No	65(MPP)	0.015		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03919	0.052	No	36(MPP)	0.111	5-9,33-37,39-43	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03920	0.992	Yes	29(MPP), 30(Icp55)	0.172	54-58	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03921	0.000	No	57(MPP)	0.018		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03922	0.000	No	39(MPP)	0.077		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03923	0.000	No	40(MPP)	0.100	34-38	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03924	0.537	Yes	34(MPP)	0.206		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03925	0.272	No	32(MPP)	0.125	16-20	11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03926	0.489	Yes	32(MPP)	0.250		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03927	0.994	Yes	32(MPP), 33(Icp55)	0.156	29-33	14-23-high	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-
CNAG_03928	0.006	No	10(MPP)	0.100	37-41,68-72	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03929	0.000	No	14(MPP)	-0.071	84-88	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03930	0.000	No	61(MPP)	-0.033	49-53	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03931	0.000	No	39(MPP)	0.000	78-82	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03932	0.000	No	12(MPP)	0.167		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03933	0.000	No	26(MPP)	0.038	43-47	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03934	0.000	No	55(MPP), 63(Oct1)	-0.018		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03935	0.000	No	31(MPP)	-0.065		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03936	0.000	No	90(MPP)	-0.011	52-56	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03937	0.000	No	24(MPP)	0.000	48-52,77-81	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03938	0.000	No	29(MPP)	0.000	46-50	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03939	0.200	No	60(MPP), 61(Icp55)	0.067		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03940	0.000	No	15(MPP)	0.067	31-35	2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03941	0.000	No	89(MPP)	0.011	26-30,66-70,94-98	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03942	0.000	No	6(MPP)	0.333	72-76	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03944	0.000	No	28(MPP)	0.071	22-26,47-51	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03945	0.000	No	56(MPP)	0.000	39-43	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03946	0.030	No	30(MPP)	0.033		8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03948	0.000	No	85(MPP)	0.000	15-19	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03949	0.000	No	28(MPP)	0.000		12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03950	0.000	No	67(MPP)	-0.358	37-41	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03951	0.000	No	12(MPP)	0.167		1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03952	0.005	No	14(MPP)	0.000	11-15,68-72	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03953	0.984	Yes	22(MPP), 30(Oct1)	0.273	5-9	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03954	0.000	No	95(MPP)	0.137	93-97	12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03955	0.000	No	42(MPP)	-0.048	53-57	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03956	0.004	No	26(MPP)	0.000	35-39	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03957	0.000	No	42(MPP)	-0.143		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03958	0.005	No	31(MPP)	0.097	68-72	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03959	0.000	No	45(MPP)	0.000	67-71	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03960	0.008	No	22(MPP)	0.045		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03961	0.983	Yes	19(MPP)	0.158	37-41,78-82	3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03962	0.000	No	22(MPP)	0.045		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03963	0.000	No	20(MPP)	0.000	1-5	13-22-low	-	-	-	-	-	-	-	17-22	-	-	-	-	-	-
CNAG_03964	0.045	No	24(MPP)	0.125		13-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03965	0.924	Yes	29(MPP), 37(Oct1)	0.172	13-17,90-94	6-15-high	-	-	-	-	-	-	5-10	-	-	4-9	-	-	-	8-13
CNAG_03966	0.007	No	26(MPP)	-0.077		21-30-high	-	-	-	-	-	-	-	23-28	-	-	-	-	-	22-27
CNAG_03967	0.000	No	16(MPP)	0.000	13-17	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03968	0.000	No	6(MPP)	-0.167		11-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03971	0.005	No	26(MPP)	0.038		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03973	0.000	No	10(MPP)	0.100	90-94	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03974	0.036	No	25(MPP), 26(Icp55)	0.120	6-10,22-26	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03975	0.000	No	31(MPP)	0.258		15-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03976	0.000	No	82(MPP)	-0.049		12-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03977	0.000	No	10(MPP)	0.100		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03978	0.000	No	45(MPP)	0.022		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03979	0.006	No	32(MPP)	0.094		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03980	0.000	No	87(MPP)	-0.080		6-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03982	0.003	No	61(MPP)	0.049	58-62,69-73	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03983	0.000	No	44(MPP)	0.023	30-34,74-78	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03984	0.338	No	17(MPP)	0.235	4-8	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03985	1.000	Yes	31(MPP), 32(Icp55)	0.194	36-40,64-68	3-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03986	0.473	Yes	67(MPP)	0.134	61-65,75-79,78-82	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03987	0.000	No	36(MPP)	-0.194	33-37,60-64	12-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03988	0.000	No	19(MPP)	-0.105	59-63	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03989	0.000	No	15(MPP)	0.067	40-44	10-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03990	0.726	Yes	10(MPP)	0.300	8-12	16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03991	0.000	No	15(MPP)	0.133		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03992	0.000	No	28(MPP)	-0.036		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03993	0.000	No	77(MPP)	-0.013	70-74,85-89	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03994	0.000	No	10(MPP)	0.200	92-96	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03995	0.210	No	31(MPP)	0.161		3-12-low	-	-	-	-	-	21-26	-	-	-	-	-	-	-	-
CNAG_03996	0.000	No	68(MPP), 69(Icp55)	0.088	91-95	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03997	0.031	No	43(MPP)	0.070	45-49	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03998	0.000	No	10(MPP), 11(Icp55)	0.300	29-33,51-55,66-70	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_03999	0.005	No	9(MPP)	0.111		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04000	0.529	Yes	38(MPP), 39(Icp55)	0.132	65-69	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04001	0.007	No	41(MPP)	0.049	6-10,25-29,63-67	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04002	0.115	No	13(MPP)	0.231	6-10,89-93	6-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04003	0.008	No	91(MPP)	0.033	70-74	20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04004	0.000	No	9(MPP)	0.333		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04005	0.000	No	29(MPP)	0.034		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04006	0.004	No	64(MPP), 72(Oct1)	0.047	89-93	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04007	0.055	No	33(MPP)	0.212		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04008	0.052	No	5(MPP)	0.400	42-46	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04009	0.977	Yes	20(MPP)	0.200		17-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04010	0.000	No	45(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04011	0.686	Yes	18(MPP)	0.333	42-46	18-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04012	0.000	No	53(MPP)	0.075		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04013	0.219	No	8(MPP)	0.125	64-68	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04014	0.000	No	94(MPP), 95(Icp55)	-0.011	68-72,81-85	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04015	0.009	No	35(MPP)	0.057	45-49	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04016	0.000	No	24(MPP)	0.083	81-85	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04017	0.707	Yes	20(MPP)	0.150	95-99	9-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04018	0.019	No	20(MPP)	0.050	1-5	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04021	0.070	No	28(MPP)	0.250		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04022	0.000	No	26(MPP)	-0.077	23-27	17-26-low	-	-	-	-	23-28	-	-	-	-	-	-	-	-	-
CNAG_04023	0.006	No	39(MPP)	-0.026		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04024	0.021	No	59(MPP)	0.034	56-60	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04025	0.000	No	66(MPP)	-0.061	84-88	2-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04026	0.000	No	36(MPP)	-0.028	33-37,37-41	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04027	0.000	No	53(MPP)	0.094		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04028	0.000	No	74(MPP), 75(Icp55)	-0.054	39-43,89-93	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04029	0.081	No	74(MPP)	0.027	28-32	13-22-low	-	-	-	-	-	-	-	2-7	-	1-6	-	-	-	-
CNAG_04030	0.000	No	45(MPP)	0.000	4-8	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04031	0.088	No	17(MPP), 18(Icp55)	0.176	81-85	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04032	0.964	Yes	25(MPP), 26(Icp55)	0.240		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04033	0.008	No	40(MPP)	0.075		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04034	0.085	No	68(MPP)	0.147		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04035	0.067	No	21(MPP), 22(Icp55)	0.143	49-53	12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04036	0.000	No	75(MPP)	0.027	57-61,69-73,91-95	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04037	0.192	No	19(MPP)	0.421	20-24	1-10-high	-	-	-	-	-	1-6	-	-	-	-	-	-	-	-
CNAG_04038	0.005	No	20(MPP)	0.050		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04039	0.962	Yes	45(MPP)	0.178		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04040	0.000	No	49(MPP)	0.061		16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04041	0.000	No	28(MPP), 29(Icp55)	0.071		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04042	0.000	No	15(MPP)	0.133		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04043	0.000	No	18(MPP)	0.056	36-40	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04044	0.003	No	37(MPP)	0.000	53-57	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04045	0.987	Yes	23(MPP)	0.174	13-17,89-93	13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	13-18	-
CNAG_04046	0.042	No	36(MPP)	0.056	47-51,66-70	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04047	0.011	No	23(MPP)	0.174	35-39	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04048	0.000	No	89(MPP)	-0.067	29-33	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04049	0.000	No	30(MPP)	0.000		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04050	0.021	No	31(MPP)	0.000	15-19,68-72	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04051	0.007	No	6(MPP)	0.500		5-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04052	0.000	No	27(MPP)	-0.148	24-28,91-95	18-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04053	0.000	No	35(MPP)	0.286	66-70	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04054	0.000	No	63(MPP)	0.016	48-52,87-91	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04055	0.147	No	28(MPP)	0.000	22-26	20-29-high	-	-	23-28	-	22-27	-	-	-	-	-	-	-	-	-
CNAG_04056	0.743	Yes	72(MPP), 80(Oct1)	0.111	2-6	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04062	0.000	No	41(MPP)	0.171	4-8,83-87	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04063	0.000	No	24(MPP)	-0.042		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04064	0.036	No	24(MPP)	0.167		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04065	0.000	No	40(MPP)	0.025	37-41	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04066	0.996	Yes	17(MPP), 25(Oct1)	0.235		6-15-high	-	4-9	-	-	-	2-7	-	-	-	1-6	-	-	-	-
CNAG_04067	0.004	No	81(MPP)	-0.086	44-48	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04068	0.045	No	29(MPP)	0.034	92-96	8-17-high	-	-	-	-	-	-	-	9-14	-	8-13	-	-	-	-
CNAG_04069	0.000	No	44(MPP)	-0.091		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04070	0.531	Yes	29(MPP)	0.276		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04071	0.000	No	40(MPP)	0.000		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04072	0.000	No	40(MPP)	-0.100	13-17,24-28,52-56,90-94	12-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04073	0.307	No	43(MPP)	0.116	6-10	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04074	0.007	No	62(MPP)	-0.016	62-66	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04076	0.000	No	69(MPP)	-0.174		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04077	0.058	No	56(MPP)	0.107		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04078	0.000	No	53(MPP), 54(Icp55)	0.000	25-29	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	25-30	-
CNAG_04079	0.000	No	63(MPP)	0.000	31-35,51-55,79-83	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04080	0.012	No	46(MPP)	0.065	8-12	8-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04081	0.896	Yes	26(MPP), 34(Oct1)	0.154	11-15	7-16-high	-	-	-	-	-	23-28	-	-	-	-	-	-	-	-
CNAG_04082	0.600	Yes	11(MPP), 19(Oct1)	0.273	1-5,30-34	1-10-high	10-15	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04083	0.037	No	21(MPP)	0.238		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04085	0.019	No	6(MPP), 7(Icp55)	0.333		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04086	0.000	No	51(MPP), 52(Icp55)	0.078		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04087	0.000	No	33(MPP)	0.000	84-88	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04088	0.004	No	8(MPP)	0.125		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04089	0.000	No	75(MPP)	0.027	23-27	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04090	0.000	No	23(MPP)	0.000		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04091	0.000	No	24(MPP)	0.083		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04092	0.000	No	35(MPP)	-0.143		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNAG_04093	0.000	No	9(MPP)	0.222		1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
