# JEC21_mitofates_26June2018
# JEC21 mitofates predictions from http://mitf.cbrc.jp/MitoFates/
# applied to first 120aa of protein sequences, which gives DIFFERENT predictions from full-length protein
# Edward Wallace, 26th June 2018
# 
# Sequence ID	Probability of presequence	Prediction	Cleavage site (processing enzyme)	Net charge	Positions for TOM20 recognition motif (deliminated by comma)	Position of amphypathic alpha-helix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
Gene	Prob_preseq	Pred_preseq	CSite_enzyme	Net_charge	Pos_TOM20	Pos_afhelix	BHHPPP	BPHBHH	HBHHBb	HBHHbB	HHBHHB	HHBPHB	HHBPHH	HHBPHP	HHHBBH	HHHBPH	HHHHBB	HHPBHH	HPBHHP	PHHBPH
CNF04170	0.000	No	13(MPP)	0.077	62-66	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04190	0.030	No	16(MPP)	0.188	14-18	19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04200	0.000	No	65(MPP)	-0.015	62-66	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04210	0.005	No	24(MPP)	-0.583		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04220	0.000	No	30(MPP)	-0.067	67-71	17-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04230	0.063	No	17(MPP)	-0.059	14-18	7-16-low	-	-	-	-	-	-	18-23	-	-	17-22	-	-	-	-
CNF04240	0.000	No	9(MPP)	0.333	92-96,95-99	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04250	0.000	No	38(MPP)	0.000		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04270	0.000	No	8(MPP)	0.125		17-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04280	0.000	No	13(MPP)	0.000	58-62	5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04290	0.000	No	33(MPP)	-0.030	14-18,22-26,96-100	9-18-low	-	-	-	-	-	-	-	-	17-22	-	-	-	-	-
CNF04310	0.000	No	35(MPP)	0.000		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04330	0.006	No	54(MPP)	0.037		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04340	0.010	No	36(MPP)	0.056	39-43	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04350	0.047	No	19(MPP), 27(Oct1)	0.105		1-11-high	18-23	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04360	0.010	No	26(MPP)	0.077		14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04390	0.000	No	76(MPP)	0.026		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04400	0.000	No	39(MPP)	0.000		6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04410	0.100	No	65(MPP)	0.154	5-9	1-10-high	-	-	-	-	-	-	-	-	-	-	-	4-9	-	-
CNF04420	0.000	No	53(MPP)	-0.094		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04430	0.000	No	31(MPP)	0.000		20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04440	0.000	No	28(MPP)	-0.321		19-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04450	0.999	Yes	31(MPP)	0.226		20-29-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04460	0.006	No	51(MPP)	0.078		21-30-low	19-24	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04470	0.000	No	7(MPP)	0.143		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04480	0.008	No	21(MPP)	0.143		1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04490	0.000	No	78(MPP)	0.051	49-53,52-56,75-79,88-92	16-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04500	0.000	No	66(MPP)	0.121		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04510	0.000	No	31(MPP)	0.097		3-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04520	0.000	No	82(MPP)	-0.073		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04530	0.000	No	76(MPP)	-0.039	25-29,74-78,78-82	1-10-low	-	-	-	-	25-30	-	-	-	-	-	-	-	-	-
CNF04540	0.000	No	44(MPP)	0.023		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04560	0.000	No	41(MPP)	-0.049	49-53,70-74	5-14-low	-	-	-	-	-	-	-	24-29	-	-	-	-	-	-
CNF04570	0.055	No	69(MPP)	0.072	14-18,66-70,82-86	14-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04580	0.006	No	44(MPP)	0.136	30-34,34-38	20-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04590	0.022	No	24(MPP)	-0.042	18-22,21-25	16-25-low	-	-	-	-	21-26	-	-	-	-	-	-	-	-	-
CNF04600	0.000	No	54(MPP)	-0.130	41-45	5-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04610	0.000	No	26(MPP)	0.000	23-27	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04620	0.007	No	25(MPP)	0.080	13-17	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	13-18	-
CNF04630	0.000	No	23(MPP)	-0.087		4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04640	0.000	No	36(MPP)	0.111		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04650	0.050	No	43(MPP)	0.140	55-59,65-69,89-93	12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04660	0.000	No	46(MPP)	0.043	43-47,46-50	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04670	0.000	No	42(MPP)	-0.048	35-39,84-88,90-94	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04680	0.000	No	32(MPP)	0.094		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04690	0.008	No	9(MPP), 17(Oct1)	0.222		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04700	0.005	No	69(MPP)	0.029	59-63,66-70,70-74	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04710	0.004	No	55(MPP)	0.000	82-86	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04720	0.090	No	43(MPP)	0.233		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04730	0.000	No	31(MPP), 32(Icp55)	0.290	58-62	1-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04740	0.000	No	57(MPP), 58(Icp55)	0.070	24-28	16-27-high	-	-	-	-	-	-	-	-	-	-	-	23-28	-	-
CNF04750	0.000	No	89(MPP)	-0.079		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04760	0.000	No	43(MPP), 44(Icp55)	-0.116	46-50	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04770	0.000	No	31(MPP), 32(Icp55)	-0.097	69-73	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04780	0.000	No	11(MPP)	-0.364	75-79	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04790	0.000	No	15(MPP)	-0.067	19-23,71-75	13-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04800	0.000	No	49(MPP)	-0.122	73-77	7-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04810	0.000	No	10(MPP)	-0.100	35-39,72-76	7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04820	0.000	No	80(MPP)	0.100	36-40,39-43	7-16-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04830	0.029	No	62(MPP)	0.032	35-39,59-63	2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04850	0.000	No	20(MPP)	0.000		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04860	0.000	No	36(MPP)	0.000		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04870	0.004	No	19(MPP)	0.105	19-23,89-93	21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04880	0.000	No	34(MPP)	-0.029		4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04890	0.108	No	28(MPP)	0.179	32-36,51-55	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04900	0.000	No	32(MPP)	-0.031		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04910	0.000	No	15(MPP)	-0.067		10-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04930	0.000	No	92(MPP)	-0.043	56-60	9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNF04940	0.034	No	15(MPP)	0.133		5-14-low	-	14-19	-	-	-	12-17	-	-	-	-	-	-	-	11-16
CNG00010	0.000	No	71(MPP)	0.000		9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00015	0.000	No	20(MPP)	0.200		18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00020	0.000	No	36(MPP)	-0.167		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00030	0.000	No	53(MPP)	-0.038	57-61	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00040	0.000	No	37(MPP)	-0.054	68-72	6-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00050	0.843	Yes	54(MPP), 55(Icp55)	0.111	2-6,16-20,24-28,78-82	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00060	0.000	No	56(MPP)	-0.143	95-99	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00070	0.031	No	59(MPP), 60(Icp55)	-0.017	5-9	4-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00080	0.003	No	32(MPP)	0.062	11-15,46-50	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00100	0.000	No	76(MPP)	-0.039		18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00110	0.004	No	13(MPP)	0.000	44-48,65-69	9-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00120	0.005	No	12(MPP)	0.167		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00130	0.000	No	15(MPP)	0.067	62-66,83-87	15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00140	0.000	No	36(MPP)	-0.139	77-81,87-91,96-100	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00150	0.000	No	24(MPP)	-0.417		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00160	0.329	No	62(MPP), 70(Oct1)	0.161		12-23-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00170	0.006	No	17(MPP)	-0.118		13-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00180	0.009	No	10(MPP)	0.100		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00190	0.013	No	63(MPP)	0.127	47-51	17-26-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00210	0.006	No	83(MPP), 84(Icp55)	0.012	14-18	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00230	0.000	No	54(MPP)	0.074		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00240	0.010	No	11(MPP)	0.091		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00250	0.012	No	32(MPP)	0.031	19-23,63-67	15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00270	0.023	No	55(MPP)	0.073	47-51,52-56	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00280	0.000	No	22(MPP)	-0.091		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00290	0.184	No	19(MPP), 27(Oct1)	0.158	58-62	6-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00300	0.024	No	17(MPP)	0.118	59-63,73-77	15-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00305	0.000	No	4(MPP)	0.250		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00310	0.009	No	30(MPP)	0.033	55-59	18-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00320	0.008	No	30(MPP)	0.133	58-62	10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00340	0.000	No	35(MPP)	0.086	57-61,61-65	1-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00350	0.000	No	48(MPP), 56(Oct1)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00360	0.000	No	35(MPP)	0.057		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00370	0.000	No	31(MPP)	0.000	32-36,70-74	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00380	0.000	No	73(MPP)	-0.014	42-46,71-75	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00390	0.013	No	47(MPP)	0.064	1-5,36-40,55-59,68-72	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00400	0.004	No	73(MPP)	0.082	14-18,41-45	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00410	0.000	No	20(MPP)	-0.050	71-75,74-78	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00420	0.000	No	13(MPP)	0.077		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00430	0.000	No	93(MPP), 101(Oct1)	-0.022		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00440	0.000	No	40(MPP)	-0.125		8-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00445	0.000	No	17(MPP)	0.000	33-37,42-46,45-49,49-53	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00450	0.004	No	13(MPP)	0.000	38-42	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00460	0.009	No	55(MPP)	-0.073		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00470	0.000	No	18(MPP)	0.111		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00480	0.040	No	58(MPP)	0.034		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00490	0.029	No	18(MPP)	0.222		11-20-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00500	0.000	No	30(MPP)	-0.033	30-34,51-55	3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00510	0.000	No	38(MPP)	0.105	86-90	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00520	0.000	No	13(MPP)	0.000	10-14	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00530	0.030	No	9(MPP)	0.111	19-23,22-26	2-11-high	-	-	23-28	-	22-27	-	-	-	-	-	-	-	-	-
CNG00540	0.000	No	36(MPP), 37(Icp55)	0.139		7-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00550	0.963	Yes	39(MPP)	0.154	27-31	1-13-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00560	0.984	Yes	23(MPP)	0.217	75-79	17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00570	0.570	Yes	21(MPP), 29(Oct1)	0.190	18-22	18-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00580	0.000	No	58(MPP)	0.034		11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00590	0.166	No	53(MPP), 61(Oct1)	0.170		2-11-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00600	0.671	Yes	32(MPP)	0.156		12-23-high	-	-	-	-	-	-	15-20	-	-	-	-	-	-	14-19
CNG00610	0.070	No	9(MPP)	0.111	1-5,6-10,33-37,56-60	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	22-27
CNG00615	0.000	No	26(MPP)	0.077		1-12-low	-	-	-	-	-	-	-	-	-	-	20-25	-	-	-
CNG00620	0.000	No	9(MPP)	-0.111		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00630	0.000	No	33(MPP)	0.030	58-62,68-72,91-95	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00640	0.000	No	33(MPP)	0.030	58-62,68-72,91-95	11-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00650	0.007	No	10(MPP), 11(Icp55)	0.100		2-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00660	0.119	No	7(MPP), 8(Icp55)	0.143	53-57	6-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00670	0.004	No	90(MPP)	0.022		10-19-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00680	0.000	No	88(MPP)	0.000		18-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00690	0.014	No	4(MPP), 5(Icp55)	0.250	1-5	16-25-low	-	-	-	-	-	-	-	-	-	-	-	-	1-6	-
CNG00700	0.009	No	60(MPP)	-0.067	2-6,51-55	1-10-high	-	-	-	-	-	-	-	-	-	-	-	1-6	-	-
CNG00705	0.000	No	63(MPP)	0.079		21-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00710	0.081	No	26(MPP)	0.077		1-10-low	-	-	-	-	-	-	1-6	-	-	-	-	-	-	-
CNG00720	0.010	No	38(MPP)	-0.053	95-99	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00730	0.005	No	8(MPP)	0.125		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00740	0.000	No	31(MPP)	0.097		1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00750	0.852	Yes	31(MPP), 32(Icp55)	0.194		4-15-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00770	0.000	No	51(MPP)	-0.098		3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00780	0.000	No	16(MPP)	0.125		15-24-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00790	0.000	No	55(MPP)	-0.018		16-25-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00800	0.021	No	62(MPP)	0.145	22-26	20-30-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00810	0.079	No	34(MPP)	0.206	59-63,76-80	16-25-high	-	13-18	-	-	-	-	-	-	-	-	-	-	-	-
CNG00820	0.017	No	46(MPP)	0.065	54-58,59-63,65-69	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00830	0.009	No	55(MPP)	0.164		14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00840	0.895	Yes	28(MPP)	0.214	84-88	5-14-high	-	12-17	-	-	-	10-15	-	-	-	-	-	-	-	9-14
CNG00850	0.000	No	27(MPP)	-0.074	25-29,56-60	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00860	0.953	Yes	26(MPP), 27(Icp55)	0.231	6-10,15-19,87-91	14-23-high	-	-	-	-	-	-	23-28	-	-	-	-	5-10	-	22-27
CNG00870	0.008	No	29(MPP), 37(Oct1)	0.069		5-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00890	0.016	No	15(MPP)	0.133		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00895	0.818	Yes	70(MPP), 71(Icp55)	0.043	8-12	13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00900	0.000	No	40(MPP)	0.000		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00910	0.000	No	48(MPP)	0.062		19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00930	0.000	No	59(MPP)	0.000		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00940	0.000	No	48(MPP)	-0.062	69-73	11-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00950	0.000	No	77(MPP), 78(Icp55)	0.000	74-78	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00960	0.010	No	19(MPP)	0.105	86-90	8-17-high	-	6-11	-	-	-	-	-	-	-	-	-	-	-	-
CNG00965	0.019	No	24(MPP)	0.208		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00970	0.000	No	42(MPP)	0.024	79-83	20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG00980	0.000	No	24(MPP)	0.000		13-22-low	-	9-14	-	-	-	-	-	-	-	-	-	-	-	-
CNG00990	0.000	No	68(MPP)	0.015	86-90	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01000	0.000	No	34(MPP), 35(Icp55)	0.029	31-35	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01010	0.000	No	36(MPP)	-0.139	63-67	1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01020	0.000	No	58(MPP)	0.000		5-15-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01030	0.000	No	14(MPP)	-0.143		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01040	0.000	No	8(MPP)	-0.250	44-48,77-81	3-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01050	0.000	No	45(MPP)	-0.044	42-46	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01060	0.000	No	69(MPP), 70(Icp55)	0.058	48-52,90-94	4-14-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01070	0.000	No	48(MPP)	-0.104	83-87	1-12-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01080	0.000	No	87(MPP)	0.115		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01090	0.022	No	63(MPP)	0.063	69-73	9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01100	0.000	No	93(MPP)	-0.022	59-63,82-86	8-17-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01105	0.021	No	10(MPP)	0.100	7-11,76-80	3-12-high	-	-	-	-	7-12	-	-	-	-	-	-	-	-	-
CNG01110	0.000	No	36(MPP)	0.167		5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01120	0.010	No	30(MPP)	0.067		10-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01130	0.003	No	20(MPP), 21(Icp55)	0.150		3-12-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01140	0.000	No	60(MPP)	0.000		1-10-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01150	0.000	No	17(MPP)	-0.059		9-18-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01160	0.000	No	37(MPP)	0.108		17-27-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01170	0.000	No	81(MPP)	-0.086		13-22-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01190	0.721	Yes	8(MPP), 9(Icp55)	0.250	5-9	1-10-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01200	0.000	No	32(MPP)	0.125		1-16-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01210	0.000	No	36(MPP)	0.056		12-21-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01220	0.000	No	56(MPP)	0.036	32-36,90-94	18-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01230	0.016	No	24(MPP)	0.125	21-25	19-28-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01240	0.000	No	63(MPP), 64(Icp55)	-0.063	4-8	10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01250	0.000	No	36(MPP)	-0.056		15-25-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01260	0.017	No	18(MPP)	0.222		12-21-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01270	0.016	No	44(MPP)	0.023	88-92	4-13-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01280	0.000	No	87(MPP)	-0.011	62-66	21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01290	0.000	No	46(MPP)	0.022	36-40,53-57,74-78,83-87	8-17-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01300	0.000	No	47(MPP)	-0.043	28-32	16-27-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01310	0.000	No	29(MPP)	-0.034	33-37,38-42,50-54	5-14-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01320	0.000	No	83(MPP)	-0.265		7-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01325	0.008	No	28(MPP)	0.000		6-15-high	-	-	-	-	-	25-30	-	-	-	-	-	-	-	24-29
CNG01330	0.003	No	25(MPP)	0.040		2-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01340	0.014	No	33(MPP)	0.182		10-19-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01350	0.265	No	55(MPP)	0.091	27-31,90-94	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01360	0.000	No	77(MPP)	0.065		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01370	0.005	No	64(MPP)	0.016	10-14,19-23	17-26-low	-	-	-	-	-	-	-	-	-	-	-	9-14	10-15	-
CNG01380	0.004	No	17(MPP)	0.000	88-92	14-23-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01390	0.000	No	42(MPP)	0.119	46-50	1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01400	0.000	No	31(MPP)	0.097		9-18-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01410	0.000	No	19(MPP)	0.053	65-69	19-28-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01420	0.004	No	22(MPP)	0.136		15-24-high	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01430	0.000	No	36(MPP)	0.056		20-29-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01440	0.000	No	95(MPP)	-0.011		21-30-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01450	0.167	No	38(MPP)	0.132		5-20-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01460	0.006	No	92(MPP)	0.076		1-11-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01470	0.000	No	44(MPP)	0.114		17-26-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
CNG01480	0.003	No	58(MPP)	0.034		13-22-low	-	-	-	-	-	-	-	-	-	-	-	-	-	-
